URN,COHORT,OVERALL,FEC,INDEP,OTHERFE,SSF,SFC,SPI,AP_PRU,SPECIAL,APPREN,HE,COMBO,KNOWN,UNKNOWN,OVERALLPER,FECPER,INDEPPER,OTHERFEPER,SSFPER,SFCPER,SPIPER,AP_PRUPER,SPECIALPER,APPRENPER,HEPER,COMBOPER,KNOWNPER,UNKNOWNPER
137792,80,70,30,0,SUPP,35,SUPP,0,0,0,5,0,0,10,5,80%,37%,0%,SUPP,41%,SUPP,0%,0%,0%,4%,0%,0%,11%,9%
136609,180,170,40,SUPP,SUPP,125,0,0,0,0,5,0,SUPP,5,5,94%,23%,SUPP,SUPP,69%,0%,0%,0%,0%,2%,0%,SUPP,3%,2%
137637,200,180,80,0,5,90,5,0,0,0,5,0,SUPP,10,10,91%,40%,0%,3%,45%,2%,0%,0%,0%,3%,0%,SUPP,5%,5%
137090,160,150,40,0,5,105,0,0,0,0,SUPP,0,0,10,5,91%,24%,0%,2%,65%,0%,0%,0%,0%,SUPP,0%,0%,6%,3%
117552,70,60,15,0,5,40,0,0,0,0,SUPP,0,SUPP,5,SUPP,87%,24%,0%,6%,55%,0%,0%,0%,0%,SUPP,0%,SUPP,10%,SUPP
138352,240,230,75,0,5,145,0,0,0,0,10,0,0,10,5,94%,31%,0%,2%,61%,0%,0%,0%,0%,3%,0%,0%,4%,3%
117555,140,130,60,5,SUPP,70,0,0,0,0,5,0,SUPP,5,5,92%,40%,2%,SUPP,48%,0%,0%,0%,0%,3%,0%,SUPP,5%,3%
138356,190,180,20,5,SUPP,155,SUPP,0,0,0,SUPP,0,0,5,5,95%,10%,4%,SUPP,81%,SUPP,0%,0%,0%,SUPP,0%,0%,3%,2%
117557,180,170,50,0,SUPP,115,SUPP,0,0,0,5,0,0,5,5,93%,29%,0%,SUPP,63%,SUPP,0%,0%,0%,2%,0%,0%,4%,3%
138106,150,140,10,5,SUPP,115,10,0,0,0,5,0,0,5,SUPP,95%,8%,3%,SUPP,78%,5%,0%,0%,0%,2%,0%,0%,3%,SUPP
136922,150,150,15,10,SUPP,120,0,0,0,0,SUPP,0,0,5,SUPP,97%,11%,6%,SUPP,79%,0%,0%,0%,0%,SUPP,0%,0%,3%,SUPP
136606,190,170,55,SUPP,SUPP,115,0,0,0,0,5,0,0,10,5,94%,30%,SUPP,SUPP,63%,0%,0%,0%,0%,2%,0%,0%,4%,2%
136276,180,180,20,5,0,150,0,0,0,0,0,0,0,SUPP,SUPP,98%,12%,2%,0%,84%,0%,0%,0%,0%,0%,0%,0%,SUPP,SUPP
136289,180,180,25,SUPP,0,155,0,0,0,0,0,0,0,0,SUPP,99%,13%,SUPP,0%,85%,0%,0%,0%,0%,0%,0%,0%,0%,SUPP
136899,190,190,35,SUPP,0,150,0,0,0,0,5,0,0,SUPP,SUPP,99%,19%,SUPP,0%,79%,0%,0%,0%,0%,2%,0%,0%,SUPP,SUPP
117577,150,150,30,SUPP,5,115,5,0,0,0,10,0,0,SUPP,0,99%,18%,SUPP,3%,75%,2%,0%,0%,0%,5%,0%,0%,SUPP,0%
117578,210,200,80,SUPP,5,110,SUPP,0,0,0,10,0,0,5,SUPP,97%,40%,SUPP,2%,53%,SUPP,0%,0%,0%,4%,0%,0%,2%,SUPP
136554,200,200,20,SUPP,SUPP,180,0,0,0,0,SUPP,0,0,0,SUPP,100%,9%,SUPP,SUPP,89%,0%,0%,0%,0%,SUPP,0%,0%,0%,SUPP
137872,170,160,50,0,SUPP,100,SUPP,0,0,0,5,0,0,5,5,95%,32%,0%,SUPP,62%,SUPP,0%,0%,0%,2%,0%,0%,2%,2%
136877,260,240,70,SUPP,5,165,SUPP,0,0,0,10,0,0,10,5,95%,28%,SUPP,2%,64%,SUPP,0%,0%,0%,3%,0%,0%,4%,1%
137224,170,150,50,0,SUPP,95,SUPP,0,0,SUPP,10,0,0,10,15,87%,29%,0%,SUPP,55%,SUPP,0%,0%,SUPP,6%,0%,0%,5%,8%
137938,170,160,70,0,5,80,SUPP,0,0,0,5,0,0,10,5,92%,41%,0%,2%,48%,SUPP,0%,0%,0%,4%,0%,0%,6%,2%
137895,220,220,30,SUPP,SUPP,175,5,0,0,0,SUPP,0,SUPP,SUPP,SUPP,99%,14%,SUPP,SUPP,80%,3%,0%,0%,0%,SUPP,0%,SUPP,SUPP,SUPP
138042,190,170,55,SUPP,5,115,0,0,0,0,5,0,SUPP,5,5,94%,30%,SUPP,2%,62%,0%,0%,0%,0%,4%,0%,SUPP,2%,4%
137532,210,190,65,0,5,125,0,0,0,0,15,0,0,5,10,93%,30%,0%,2%,60%,0%,0%,0%,0%,6%,0%,0%,3%,4%
137156,170,160,50,SUPP,5,105,0,0,0,0,10,0,0,5,5,96%,30%,SUPP,4%,62%,0%,0%,0%,0%,5%,0%,0%,2%,2%
137922,180,170,55,SUPP,0,115,SUPP,0,0,0,5,0,SUPP,5,5,96%,30%,SUPP,0%,64%,SUPP,0%,0%,0%,3%,0%,SUPP,2%,2%
137914,210,200,70,SUPP,SUPP,125,10,0,0,0,5,0,SUPP,5,5,97%,32%,SUPP,SUPP,59%,4%,0%,0%,0%,1%,0%,SUPP,1%,2%
117591,180,170,50,SUPP,5,110,SUPP,0,0,0,5,0,0,5,5,95%,29%,SUPP,2%,62%,SUPP,0%,0%,0%,2%,0%,0%,2%,3%
140786,160,150,35,0,5,105,5,0,0,0,10,SUPP,0,5,SUPP,97%,23%,0%,3%,65%,4%,0%,0%,0%,5%,SUPP,0%,3%,SUPP
136901,210,200,40,SUPP,SUPP,160,SUPP,0,0,0,5,0,0,SUPP,SUPP,98%,18%,SUPP,SUPP,77%,SUPP,0%,0%,0%,2%,0%,0%,SUPP,SUPP
117594,150,140,35,SUPP,SUPP,95,SUPP,0,0,0,SUPP,0,0,5,5,92%,24%,SUPP,SUPP,66%,SUPP,0%,0%,0%,SUPP,0%,0%,4%,4%
138360,110,100,35,0,SUPP,60,SUPP,0,0,0,SUPP,0,0,5,5,91%,34%,0%,SUPP,55%,SUPP,0%,0%,0%,SUPP,0%,0%,5%,4%
117596,170,160,75,0,SUPP,75,SUPP,0,0,0,5,0,5,10,5,91%,44%,0%,SUPP,44%,SUPP,0%,0%,0%,3%,0%,2%,5%,4%
136607,190,170,50,0,5,115,SUPP,0,0,0,5,0,SUPP,10,5,91%,27%,0%,3%,60%,SUPP,0%,0%,0%,4%,0%,SUPP,6%,3%
136482,120,120,10,5,SUPP,95,5,0,0,0,SUPP,0,0,5,SUPP,97%,7%,6%,SUPP,78%,4%,0%,0%,0%,SUPP,0%,0%,3%,SUPP
135876,210,190,120,0,SUPP,65,SUPP,0,0,0,5,0,0,15,10,90%,58%,0%,SUPP,30%,SUPP,0%,0%,0%,2%,0%,0%,6%,4%
135938,80,70,35,0,SUPP,35,0,0,0,0,5,0,0,10,5,82%,40%,0%,SUPP,41%,0%,0%,0%,0%,4%,0%,0%,13%,5%
141251,30,30,30,0,0,0,0,0,0,0,0,0,0,0,SUPP,97%,97%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,SUPP
117665,10,10,0,0,0,0,0,0,0,5,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
138485,10,10,0,0,0,5,0,0,0,SUPP,0,0,0,SUPP,0,83%,0%,0%,0%,50%,0%,0%,0%,SUPP,0%,0%,0%,SUPP,0%
117667,30,30,25,0,0,0,0,0,0,0,0,0,0,SUPP,0,96%,96%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,SUPP,0%
117669,40,40,30,0,SUPP,0,0,0,0,SUPP,0,0,SUPP,SUPP,SUPP,95%,84%,0%,SUPP,0%,0%,0%,0%,SUPP,0%,0%,SUPP,SUPP,SUPP
117671,30,30,35,0,0,0,0,0,0,0,0,0,0,SUPP,0,97%,97%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,SUPP,0%
117672,10,10,15,0,0,0,0,0,0,0,0,0,0,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
117673,10,10,5,0,SUPP,SUPP,0,0,0,0,SUPP,0,0,5,5,38%,23%,0%,SUPP,SUPP,0%,0%,0%,0%,SUPP,0%,0%,23%,38%
117674,20,10,5,0,0,0,0,0,0,0,0,0,0,10,5,35%,35%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,47%,18%
117679,10,10,SUPP,0,0,0,0,0,0,10,0,0,0,0,0,100%,SUPP,0%,0%,0%,0%,0%,0%,92%,0%,0%,0%,0%,0%
117680,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
117681,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
117682,10,10,0,0,0,0,0,0,0,5,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
117683,10,10,0,0,0,0,0,0,0,5,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
117684,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
117685,10,10,10,0,SUPP,SUPP,0,0,0,SUPP,0,0,0,0,0,100%,62%,0%,SUPP,SUPP,0%,0%,0%,SUPP,0%,0%,0%,0%,0%
117686,10,10,5,0,SUPP,0,0,0,0,0,SUPP,0,0,SUPP,5,58%,50%,0%,SUPP,0%,0%,0%,0%,0%,SUPP,0%,0%,SUPP,25%
117690,10,10,0,0,0,0,0,0,0,5,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
131060,10,10,5,0,0,0,0,0,0,0,0,0,0,SUPP,5,45%,45%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,SUPP,36%
136751,380,340,190,SUPP,30,115,5,0,0,0,25,0,SUPP,20,10,91%,51%,SUPP,7%,30%,2%,0%,0%,0%,7%,0%,SUPP,6%,3%
136753,180,160,80,SUPP,10,65,SUPP,0,0,0,10,0,0,15,10,86%,44%,SUPP,5%,36%,SUPP,0%,0%,0%,5%,0%,0%,9%,5%
136010,280,250,145,0,15,95,5,0,0,0,15,0,0,20,5,90%,51%,0%,5%,33%,1%,0%,0%,0%,6%,0%,0%,8%,2%
136012,280,240,140,0,10,90,0,0,0,0,15,0,SUPP,25,10,88%,52%,0%,3%,32%,0%,0%,0%,0%,6%,0%,SUPP,9%,4%
135552,180,170,50,SUPP,SUPP,110,SUPP,0,0,0,SUPP,0,SUPP,10,5,93%,28%,SUPP,SUPP,60%,SUPP,0%,0%,0%,SUPP,0%,SUPP,5%,2%
118226,10,10,0,SUPP,0,0,0,0,0,10,0,0,0,0,0,100%,0%,SUPP,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
118227,30,30,SUPP,0,0,0,0,0,0,25,0,0,0,0,0,100%,SUPP,0%,0%,0%,0%,0%,0%,96%,0%,0%,0%,0%,0%
137572,200,190,85,0,SUPP,95,SUPP,0,0,0,5,0,SUPP,10,5,91%,42%,0%,SUPP,47%,SUPP,0%,0%,0%,2%,0%,SUPP,5%,3%
137282,220,200,60,0,5,130,0,0,0,0,10,0,SUPP,15,10,89%,26%,0%,3%,60%,0%,0%,0%,0%,4%,0%,SUPP,7%,4%
138783,80,70,35,0,5,30,0,0,0,0,5,0,0,5,5,89%,42%,0%,9%,39%,0%,0%,0%,0%,4%,0%,0%,8%,4%
138638,170,170,20,0,SUPP,145,0,0,0,0,10,0,0,0,SUPP,99%,13%,0%,SUPP,86%,0%,0%,0%,0%,5%,0%,0%,0%,SUPP
137667,120,120,5,5,SUPP,110,0,0,0,0,SUPP,0,SUPP,5,0,97%,3%,2%,SUPP,89%,0%,0%,0%,0%,SUPP,0%,SUPP,3%,0%
137873,240,220,90,0,5,125,SUPP,0,0,0,10,0,0,15,5,93%,37%,0%,2%,53%,SUPP,0%,0%,0%,3%,0%,0%,5%,2%
136479,50,40,35,0,SUPP,5,0,0,0,0,5,0,0,5,5,80%,70%,0%,SUPP,6%,0%,0%,0%,0%,12%,0%,0%,14%,6%
136624,130,130,65,0,SUPP,60,0,0,0,0,5,0,0,SUPP,5,96%,49%,0%,SUPP,46%,0%,0%,0%,0%,4%,0%,0%,SUPP,2%
139140,80,80,10,0,SUPP,70,0,0,0,0,SUPP,0,0,0,0,100%,12%,0%,SUPP,86%,0%,0%,0%,0%,SUPP,0%,0%,0%,0%
120642,150,140,20,5,0,120,0,0,0,0,SUPP,0,0,SUPP,SUPP,97%,14%,2%,0%,82%,0%,0%,0%,0%,SUPP,0%,0%,SUPP,SUPP
120645,130,110,80,0,SUPP,30,0,0,0,0,5,0,0,10,5,87%,63%,0%,SUPP,22%,0%,0%,0%,0%,6%,0%,0%,8%,6%
136968,120,100,65,0,5,25,10,0,0,0,10,0,0,10,10,84%,52%,0%,4%,20%,7%,0%,0%,0%,7%,0%,0%,8%,8%
136958,120,110,60,0,5,5,40,0,0,0,5,0,0,5,5,93%,52%,0%,3%,6%,33%,0%,0%,0%,4%,0%,0%,4%,3%
141581,130,110,90,SUPP,10,10,0,0,0,SUPP,10,0,0,10,5,86%,70%,SUPP,6%,7%,0%,0%,0%,SUPP,10%,0%,0%,8%,6%
120653,60,60,35,0,SUPP,5,15,0,0,0,5,0,0,SUPP,5,92%,58%,0%,SUPP,11%,21%,0%,0%,0%,5%,0%,0%,SUPP,5%
120654,80,70,40,0,5,25,0,0,0,0,5,0,SUPP,5,5,83%,48%,0%,6%,29%,0%,0%,0%,0%,7%,0%,SUPP,8%,8%
120655,180,180,20,0,SUPP,140,20,0,0,0,5,0,0,0,SUPP,99%,10%,0%,SUPP,79%,10%,0%,0%,0%,2%,0%,0%,0%,SUPP
137600,110,100,90,5,5,5,0,0,0,0,10,0,0,5,SUPP,94%,81%,4%,3%,6%,0%,0%,0%,0%,7%,0%,0%,6%,SUPP
138754,210,190,135,0,5,45,0,0,0,0,10,0,SUPP,15,SUPP,92%,66%,0%,3%,22%,0%,0%,0%,0%,4%,0%,SUPP,7%,SUPP
137793,150,150,10,SUPP,0,140,0,0,0,0,SUPP,0,0,SUPP,SUPP,99%,6%,SUPP,0%,92%,0%,0%,0%,0%,SUPP,0%,0%,SUPP,SUPP
138755,130,110,80,0,5,25,0,0,0,0,10,0,SUPP,5,5,90%,65%,0%,5%,19%,0%,0%,0%,0%,7%,0%,SUPP,5%,6%
136491,170,150,50,0,15,80,5,0,0,0,10,0,SUPP,15,5,89%,30%,0%,8%,48%,2%,0%,0%,0%,5%,0%,SUPP,8%,3%
138756,100,100,65,0,10,20,0,0,0,0,10,0,0,5,0,94%,65%,0%,10%,20%,0%,0%,0%,0%,10%,0%,0%,6%,0%
139304,120,120,25,SUPP,SUPP,90,0,0,0,0,5,0,0,SUPP,SUPP,98%,20%,SUPP,SUPP,75%,0%,0%,0%,0%,3%,0%,0%,SUPP,SUPP
138757,110,110,10,0,5,90,0,0,0,0,5,0,0,5,SUPP,96%,11%,0%,4%,81%,0%,0%,0%,0%,4%,0%,0%,3%,SUPP
136315,80,80,5,0,0,75,5,0,0,0,0,0,0,0,0,100%,6%,0%,0%,90%,4%,0%,0%,0%,0%,0%,0%,0%,0%
137166,150,150,10,SUPP,SUPP,135,0,0,0,0,SUPP,SUPP,0,0,0,100%,8%,SUPP,SUPP,89%,0%,0%,0%,0%,SUPP,SUPP,0%,0%,0%
137213,120,120,20,5,0,95,0,0,0,0,5,0,0,0,0,100%,17%,3%,0%,81%,0%,0%,0%,0%,4%,0%,0%,0%,0%
120701,120,120,10,SUPP,5,90,15,0,0,0,5,0,0,5,SUPP,96%,7%,SUPP,2%,74%,11%,0%,0%,0%,5%,0%,0%,2%,SUPP
136350,100,90,SUPP,SUPP,5,70,15,0,0,0,5,0,SUPP,SUPP,SUPP,97%,SUPP,SUPP,4%,74%,14%,0%,0%,0%,6%,0%,SUPP,SUPP,SUPP
136537,130,110,30,0,10,70,SUPP,0,0,0,5,0,SUPP,10,5,90%,22%,0%,9%,57%,SUPP,0%,0%,0%,4%,0%,SUPP,7%,3%
137447,220,200,50,0,10,135,SUPP,0,0,5,5,0,0,10,10,91%,23%,0%,4%,62%,SUPP,0%,0%,1%,2%,0%,0%,5%,5%
138665,120,120,25,SUPP,0,95,0,0,0,0,0,0,0,5,0,98%,20%,SUPP,0%,76%,0%,0%,0%,0%,0%,0%,0%,2%,0%
136871,240,220,70,SUPP,5,140,SUPP,0,0,0,10,0,0,10,5,94%,30%,SUPP,3%,60%,SUPP,0%,0%,0%,4%,0%,0%,4%,2%
137135,230,210,90,SUPP,10,105,0,0,0,0,20,0,SUPP,10,5,94%,40%,SUPP,5%,48%,0%,0%,0%,0%,9%,0%,SUPP,5%,1%
136415,240,230,75,SUPP,5,145,0,0,0,0,5,0,0,5,5,96%,31%,SUPP,3%,61%,0%,0%,0%,0%,3%,0%,0%,3%,2%
139168,280,260,155,0,5,95,0,0,0,0,10,0,SUPP,15,5,94%,57%,0%,3%,34%,0%,0%,0%,0%,3%,0%,SUPP,5%,1%
120713,190,160,50,SUPP,10,90,10,0,0,0,15,0,SUPP,15,10,86%,26%,SUPP,5%,48%,6%,0%,0%,0%,8%,0%,SUPP,9%,5%
136358,180,160,70,0,5,90,0,0,0,0,10,0,SUPP,10,5,93%,39%,0%,2%,51%,0%,0%,0%,0%,6%,0%,SUPP,6%,2%
138839,180,170,100,SUPP,5,60,0,0,0,0,15,0,SUPP,10,5,93%,55%,SUPP,3%,33%,0%,0%,0%,0%,8%,0%,SUPP,5%,2%
139623,100,90,40,SUPP,5,40,0,0,0,0,5,0,0,10,5,87%,41%,SUPP,4%,40%,0%,0%,0%,0%,5%,0%,0%,8%,5%
136476,100,90,80,0,5,5,0,0,0,0,5,0,0,5,5,89%,78%,0%,6%,5%,0%,0%,0%,0%,6%,0%,0%,7%,4%
136282,160,150,65,0,5,75,0,0,0,0,5,0,SUPP,10,5,91%,40%,0%,3%,47%,0%,0%,0%,0%,3%,0%,SUPP,6%,3%
139180,80,80,10,0,0,65,0,0,0,0,SUPP,0,0,SUPP,SUPP,97%,10%,0%,0%,87%,0%,0%,0%,0%,SUPP,0%,0%,SUPP,SUPP
135563,90,90,20,0,5,60,0,0,0,0,5,0,SUPP,SUPP,5,95%,20%,0%,5%,68%,0%,0%,0%,0%,5%,0%,SUPP,SUPP,4%
135564,160,140,75,0,10,55,0,0,0,0,10,0,SUPP,15,5,87%,47%,0%,6%,34%,0%,0%,0%,0%,7%,0%,SUPP,9%,3%
135565,270,260,20,0,5,235,0,0,0,0,10,0,SUPP,5,10,95%,8%,0%,1%,86%,0%,0%,0%,0%,4%,0%,SUPP,2%,3%
135666,190,150,130,0,10,SUPP,10,0,0,SUPP,10,0,SUPP,30,10,79%,68%,0%,6%,SUPP,4%,0%,0%,SUPP,6%,0%,SUPP,15%,6%
136044,360,320,100,0,15,205,0,0,0,0,20,0,SUPP,25,5,90%,28%,0%,4%,58%,0%,0%,0%,0%,6%,0%,SUPP,8%,2%
136194,210,190,130,SUPP,10,50,0,0,0,0,15,0,0,10,10,90%,61%,SUPP,5%,23%,0%,0%,0%,0%,7%,0%,0%,5%,5%
136217,170,150,50,0,5,90,0,0,0,0,5,0,5,10,5,89%,31%,0%,2%,54%,0%,0%,0%,0%,3%,0%,2%,7%,4%
141253,20,20,10,0,SUPP,SUPP,0,0,0,5,0,0,0,SUPP,0,95%,53%,0%,SUPP,SUPP,0%,0%,0%,26%,0%,0%,0%,SUPP,0%
141254,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
120750,30,20,20,0,SUPP,0,0,0,0,SUPP,0,0,0,SUPP,0,92%,81%,0%,SUPP,0%,0%,0%,0%,SUPP,0%,0%,0%,SUPP,0%
120751,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
120752,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
120754,20,20,5,0,0,SUPP,0,0,0,10,0,0,0,0,SUPP,95%,25%,0%,0%,SUPP,0%,0%,0%,60%,0%,0%,0%,0%,SUPP
120755,10,10,SUPP,0,0,0,0,0,0,10,0,0,0,0,0,100%,SUPP,0%,0%,0%,0%,0%,0%,91%,0%,0%,0%,0%,0%
120757,20,20,10,0,SUPP,SUPP,0,SUPP,0,5,SUPP,0,0,SUPP,0,95%,50%,0%,SUPP,SUPP,0%,SUPP,0%,23%,SUPP,0%,0%,SUPP,0%
139625,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
120761,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
120763,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
139316,20,10,5,0,SUPP,0,0,0,0,0,0,0,0,5,SUPP,50%,39%,0%,SUPP,0%,0%,0%,0%,0%,0%,0%,0%,39%,SUPP
134228,20,10,10,0,0,0,0,0,0,0,0,0,0,5,SUPP,56%,56%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,31%,SUPP
131277,10,10,5,0,SUPP,0,0,0,0,0,0,0,0,SUPP,0,88%,63%,0%,SUPP,0%,0%,0%,0%,0%,0%,0%,0%,SUPP,0%
135362,20,20,5,0,0,0,0,0,0,10,0,0,0,0,0,100%,25%,0%,0%,0%,0%,0%,0%,75%,0%,0%,0%,0%,0%
141268,200,180,100,SUPP,10,70,0,0,0,0,15,0,SUPP,10,5,91%,50%,SUPP,4%,36%,0%,0%,0%,0%,7%,0%,SUPP,6%,3%
138039,230,200,75,0,15,100,SUPP,0,0,0,25,0,5,25,5,87%,34%,0%,6%,45%,SUPP,0%,0%,0%,12%,0%,1%,11%,3%
139311,180,160,60,SUPP,5,25,65,0,0,0,15,SUPP,0,15,5,90%,34%,SUPP,4%,13%,38%,0%,0%,0%,8%,SUPP,0%,8%,2%
121154,160,140,60,0,10,SUPP,70,0,0,0,10,0,0,15,5,88%,38%,0%,5%,SUPP,43%,0%,0%,0%,6%,0%,0%,8%,4%
121157,160,130,75,0,5,55,0,0,0,0,10,0,0,20,5,82%,46%,0%,2%,34%,0%,0%,0%,0%,6%,0%,0%,14%,4%
137949,140,120,90,0,SUPP,25,0,0,0,0,5,0,0,15,5,85%,68%,0%,SUPP,17%,0%,0%,0%,0%,3%,0%,0%,10%,5%
121159,140,130,50,0,10,25,45,0,0,0,5,0,0,10,SUPP,91%,35%,0%,6%,19%,32%,0%,0%,0%,4%,0%,0%,8%,SUPP
121160,140,130,70,SUPP,10,45,SUPP,0,0,0,15,0,0,5,5,91%,50%,SUPP,7%,32%,SUPP,0%,0%,0%,10%,0%,0%,5%,4%
138829,160,150,60,SUPP,10,75,SUPP,0,SUPP,0,15,0,0,10,5,92%,36%,SUPP,7%,46%,SUPP,0%,SUPP,0%,10%,0%,0%,6%,2%
121162,300,270,115,0,20,105,25,0,0,0,20,0,SUPP,25,10,88%,38%,0%,7%,34%,9%,0%,0%,0%,7%,0%,SUPP,8%,4%
121163,150,140,55,0,5,80,SUPP,0,0,0,5,0,SUPP,5,5,94%,38%,0%,2%,53%,SUPP,0%,0%,0%,3%,0%,SUPP,4%,2%
121164,200,170,85,SUPP,5,15,65,0,0,0,10,0,SUPP,25,10,85%,42%,SUPP,2%,8%,32%,0%,0%,0%,5%,0%,SUPP,11%,4%
140534,160,140,60,0,5,70,0,0,0,0,10,0,SUPP,10,10,87%,39%,0%,3%,44%,0%,0%,0%,0%,5%,0%,SUPP,7%,6%
121168,110,100,45,SUPP,5,55,SUPP,0,0,0,5,0,0,5,SUPP,92%,38%,SUPP,3%,50%,SUPP,0%,0%,0%,4%,0%,0%,6%,SUPP
121169,120,110,65,0,5,35,0,0,0,SUPP,10,0,0,10,5,88%,53%,0%,3%,31%,0%,0%,0%,SUPP,8%,0%,0%,8%,4%
121170,90,60,40,SUPP,SUPP,20,0,0,0,0,5,0,0,20,10,69%,42%,SUPP,SUPP,24%,0%,0%,0%,0%,5%,0%,0%,22%,10%
137461,250,230,85,0,10,140,0,0,0,0,10,0,0,10,10,92%,33%,0%,3%,57%,0%,0%,0%,0%,3%,0%,0%,4%,4%
141269,240,220,70,5,10,140,0,0,0,0,5,0,0,10,10,92%,29%,2%,3%,58%,0%,0%,0%,0%,2%,0%,0%,4%,4%
121173,180,150,70,0,5,75,0,0,0,0,SUPP,0,SUPP,15,10,86%,41%,0%,3%,42%,0%,0%,0%,0%,SUPP,0%,SUPP,8%,6%
121176,160,130,45,0,10,75,SUPP,0,0,0,5,0,SUPP,20,10,83%,28%,0%,6%,47%,SUPP,0%,0%,0%,3%,0%,SUPP,12%,5%
136515,270,230,100,0,5,130,5,0,0,0,15,0,0,25,15,86%,36%,0%,1%,48%,1%,0%,0%,0%,5%,0%,0%,9%,5%
121180,270,250,65,0,10,175,SUPP,0,0,0,10,0,SUPP,15,5,92%,24%,0%,4%,63%,SUPP,0%,0%,0%,4%,0%,SUPP,5%,3%
139487,220,210,80,0,10,115,SUPP,0,0,0,10,0,0,10,5,93%,36%,0%,4%,52%,SUPP,0%,0%,0%,5%,0%,0%,4%,3%
121182,230,200,80,SUPP,10,105,0,0,0,0,10,0,0,15,15,87%,34%,SUPP,5%,46%,0%,0%,0%,0%,4%,0%,0%,7%,7%
137092,200,180,85,SUPP,15,75,0,0,0,0,25,0,SUPP,10,10,91%,43%,SUPP,8%,38%,0%,0%,0%,0%,12%,0%,SUPP,5%,4%
121188,90,80,45,0,5,30,SUPP,0,0,0,10,0,0,10,5,82%,46%,0%,3%,31%,SUPP,0%,0%,0%,9%,0%,0%,11%,7%
137913,210,190,50,0,5,105,30,0,0,0,10,0,0,10,5,91%,24%,0%,3%,51%,14%,0%,0%,0%,5%,0%,0%,5%,3%
136481,170,170,10,5,5,140,5,0,0,0,5,0,0,5,0,98%,7%,4%,3%,82%,3%,0%,0%,0%,2%,0%,0%,2%,0%
137431,110,100,35,0,5,10,45,0,0,0,10,0,0,10,10,84%,33%,0%,4%,9%,39%,0%,0%,0%,8%,0%,0%,9%,7%
