LA,URN,NTEA,NTEAAS,NNONTEA,NFTETEA,NFTETEAAS,RATPUPTEA,SALARY
335,104201,11,11,3,10.3,7.7,20.6,36400
335,104202,9,13,3,9,7.9,22.6,37800
335,104203,11,9,4,10.6,5.4,16,36900
335,104204,7,9,4,6.2,5.6,31.5,38700
335,104205,23,22,3,20.4,11.6,21.4,38500
335,104206,11,7,3,9.2,4.2,16.3,35800
335,104207,10,13,2,9.2,9.2,21.5,37800
335,104211,26,24,8,22.4,11.8,27.3,34300
335,104212,14,16,5,13.6,12,23.9,38100
335,104213,17,24,9,16.4,18.3,24.1,35300
335,104214,14,20,4,12.6,9.7,18.8,34100
335,104215,12,19,4,11.5,10.8,25.4,33000
335,104216,12,13,10,11.4,8.2,18.7,38100
335,104217,17,10,3,14.4,5.8,18.8,36500
335,104218,11,14,4,11,9.8,24,34800
335,130304,13,13,15,11.2,9.1,19.5,37600
335,131434,9,15,3,9,12.3,23.2,40700
335,131433,27,20,19,24.6,13.5,22.1,36900
335,131511,18,19,2,16.1,13.9,27.3,35900
335,131580,14,19,9,13.3,13.1,19.6,36100
335,131581,9,10,4,7.5,6.8,23.4,36700
335,132073,20,23,2,18.2,16.4,27.1,38300
335,132076,19,20,4,17.7,14.5,24.9,36100
335,104220,11,14,4,9.3,9.9,23.6,41700
335,104221,14,22,6,12.2,14.5,24.9,43300
335,104222,10,15,2,8.5,9.2,22,34400
335,104223,11,12,4,9.3,5,23.4,41600
335,104224,16,13,8,14.6,8.2,22.3,40200
335,104225,9,9,3,7.8,7.4,23.1,37000
335,104226,14,17,5,14,10.3,22.4,34900
335,104227,19,21,6,16.8,10.5,20,33800
335,104228,16,10,5,15.7,7.2,21.7,38100
335,104229,20,20,7,17.5,12.1,18.7,37700
335,104230,15,16,3,14.4,8.7,22.3,37500
335,104231,12,12,3,12,8.6,24.3,37600
335,104232,8,16,3,6.2,6.4,42.7,45000
335,104233,10,10,3,9,5.7,23.2,36600
335,104234,10,8,3,10,5.9,19.5,37200
335,104235,11,8,3,10.2,5.1,21.6,38300
335,104236,5,5,3,5,3.3,37.9,38600
335,104239,13,11,4,10.3,7.6,20.4,37000
335,104240,11,9,2,9.4,6.8,22.7,35800
335,104241,11,17,6,10.1,6,21.9,36000
335,104242,9,14,2,7.7,6.6,22.2,40800
335,134801,19,31,18,18.3,18.2,23.2,38100
335,135016,15,12,3,12.9,7.7,17.8,35800
335,135081,20,20,0,18.3,8.9,19.2,35700
335,130153,17,25,14,14.8,16.8,22.5,32900
335,104243,77,36,37,72.5,23.7,15.9,39200
335,104245,52,18,22,50.1,15.1,19.5,35000
335,104246,61,30,28,57.7,21.3,16,36000
335,104248,49,15,25,46.4,12.7,16.1,39100
335,104250,90,32,31,86,26.4,18.7,35300
335,104251,72,35,22,69.2,29.1,17.7,35900
335,104252,21,12,10,21,8.6,9.8,37400
335,104254,55,10,21,53.8,7.5,14.9,37600
335,104255,75,19,23,67.6,12.5,16.8,36900
335,136303,18,29,6,14.2,10.3,21.3,34400
335,104257,15,20,7,15,10.4,27.3,34500
335,104210,17,11,4,14.7,7.2,19.6,38100
335,104219,31,26,4,28.1,13.7,23.5,36400
335,104258,95,22,2,88.9,14.2,16.1,37600
335,104259,98,34,31,90.3,29.1,16.7,35100
335,104260,89,32,33,88.1,17.6,15.8,36300
335,104261,64,7,19,54.4,0,13.4,39300
335,104262,59,6,17,53.1,0,14,39100
335,104263,116,26,25,106.7,17,14.2,35700
335,104264,127,16,29,123.4,13.6,12.8,34400
335,133697,NA,NA,NA,0,0,0,NA
335,135769,103,38,34,97.2,31.2,14.7,37000
335,135956,62,34,28,59.4,25.5,14.9,38900
335,104269,15,20,5,14.6,15,9,41600
335,104271,14,20,9,13.6,17,10,44900
335,104272,26,57,6,25.3,46,4.6,40500
335,104274,13,18,8,11.3,15.5,4.6,40600
335,104275,14,27,5,12.4,22.7,4.1,45900
335,135460,7,7,3,7,6.1,3.7,42900
335,135461,9,9,5,8,8,4.9,45000
336,104290,18,18,10,15.6,14.1,17.2,34700
336,104294,23,18,7,20.5,11.8,19.6,33700
336,104295,12,7,4,10.5,5.4,18.6,33700
336,104297,8,12,4,7.6,7,21.3,36700
336,104298,13,15,1,12.5,10.8,16.1,35900
336,104299,19,11,3,17.2,5,22.9,36100
336,104300,14,15,2,12.7,12.1,25.8,36200
336,104302,11,8,2,8.7,5.8,21,34800
336,104303,19,6,4,17.1,4.5,13.9,36300
336,104304,17,15,2,17,10,21.3,37200
336,104307,15,10,2,11.6,7.6,18.9,39200
336,104308,17,8,18,15.6,4.1,40.4,35800
336,104309,13,10,6,12.6,8.5,17,34000
336,104310,22,13,4,19.4,7.5,23.3,36900
336,104311,15,18,2,12.7,11.6,19.8,38200
336,104312,13,9,1,10.7,5.9,23.6,39800
336,104313,13,13,1,12.3,10.8,25.8,31200
336,104315,12,8,3,11.4,6.3,16.9,35300
336,104317,10,7,2,9,4.6,23.5,33600
336,104318,29,15,14,28,11.2,20.8,34300
336,104319,16,12,2,12,7.1,26.3,37600
336,104320,12,9,1,10.2,6.3,22.5,38700
336,104322,11,10,4,11,5.4,19.4,35200
336,104323,12,13,5,11.4,8.9,19.5,35600
336,104324,14,12,2,13.1,8.9,21.1,35500
336,104325,16,5,7,15.7,3.2,20.1,37200
336,104326,14,9,2,13,6.6,24.1,35800
336,104327,15,7,2,14.1,4.8,20,32800
336,104328,16,12,5,14.8,8.4,27.7,37100
336,104329,9,11,2,9,7.3,19.9,33000
336,104330,14,12,4,10.8,7,20.7,33400
336,104331,20,8,3,18.1,5.2,19.7,35100
336,104332,18,8,3,15.5,4.5,22.5,37300
336,104334,13,14,4,12.1,8.7,17.2,33500
336,104335,12,8,2,11,6.5,21.5,38500
336,104341,22,12,2,20.1,8.3,18.1,36100
336,104342,11,9,2,10.5,7,18.3,36100
336,104344,16,13,4,15,8.4,22.4,36500
336,104345,24,13,6,21.8,7.7,19.7,36100
336,104346,13,8,3,12.7,6.2,18,30900
336,104348,20,17,3,17.6,13.9,23.8,36900
336,104350,12,11,4,10.7,9.3,20.9,37800
336,104351,25,20,3,23.2,15.1,23.5,36500
336,104352,13,11,6,12.2,6.9,16.6,34700
336,104353,14,17,4,13.5,11,25.2,38100
336,104354,17,13,3,15,9.5,27.2,37900
336,131153,14,11,3,12,8.6,20.4,38700
336,132197,17,11,7,15.6,5.4,19.6,35800
336,132806,21,10,3,19.5,7.8,18,38200
336,104359,18,17,2,15.4,11,22.4,38400
336,104361,10,9,1,10,7.1,20.8,38700
336,104362,12,9,3,9.5,6.6,22.5,39600
336,104363,12,2,5,9.6,1.5,20.9,40700
336,104364,11,4,5,9.6,3.5,18.6,33700
336,104366,14,6,2,11.6,2.7,19.8,37900
336,104367,20,20,4,18.4,16.5,22.1,39400
336,104369,11,11,1,11,9.4,17.4,37400
336,130305,11,8,8,11,6.6,16.8,32000
336,131439,20,16,4,18.6,10.8,23.6,34900
336,104372,25,23,9,20.6,16.9,19.6,34100
336,104373,8,7,3,7.6,5.2,24.1,35700
336,104374,18,10,3,15.6,6.2,21.5,36900
336,104375,20,21,3,18.4,16.4,18.6,33400
336,104376,10,11,1,9.5,6.4,19.4,37800
336,104377,16,5,5,13.6,2.1,18.6,35700
336,104378,11,10,3,9.6,8.2,24,34300
336,104379,11,8,2,10,4.8,18.2,34000
336,104380,7,0,6,6.8,NA,20.3,34000
336,104381,11,7,2,11,4.5,19.5,36400
336,104382,14,9,3,12,5.3,20.2,35000
336,104383,11,7,2,9.6,4.8,22,36600
336,104384,9,9,2,8.4,6.5,21.4,37500
336,134720,23,9,7,21.3,8.1,19.6,36500
336,135318,13,5,5,12.6,3.1,16.2,36900
336,104386,108,35,32,96.8,15.1,15.6,38400
336,104387,66,36,19,64,15.5,10.4,34900
336,104389,73,24,25,69.4,16.5,15.3,38400
336,104390,67,15,19,61.4,5.5,16.4,39200
336,104392,63,15,18,62.4,8.9,15.2,41200
336,104395,63,23,25,59.3,13.3,15.3,38700
336,104396,107,14,35,104.1,2,12.6,36800
336,104397,51,24,21,50.2,9.8,14.4,41000
336,104399,84,11,28,77.1,7.9,13.9,38300
336,104400,52,15,27,49.1,9.2,16.1,39900
336,104401,70,22,24,67.4,13.7,13.2,37600
336,131547,56,15,18,52.3,5,16.6,39300
336,104402,60,7,22,51.4,1.8,14.8,40700
336,104403,74,14,25,67.1,7.2,14.1,38600
336,104404,58,19,18,55.1,12.5,14.8,42100
336,135983,53,17,32,52.1,6.7,13.8,37800
336,136182,106,33,37,100.7,14.7,13.2,38900
336,104412,18,15,15,16.8,13.9,9.5,44200
336,104413,28,12,9,26,7.1,7,43200
336,104414,9,33,3,9,21.1,6.2,43200
336,104415,23,54,4,21.6,42.9,5,40400
336,104416,8,22,2,7.1,17.6,5.3,41900
336,104417,18,42,6,16.7,30.4,5,44900
336,134261,12,2,28,12,0.4,5.5,43100
340,104419,12,19,2,11,9.1,20.6,39100
340,104420,11,10,10,10.3,5.5,18.9,37500
340,104421,17,15,4,15.5,10.1,17.4,37500
340,104422,17,13,12,16.2,8.3,17.1,35500
340,104423,8,5,2,8,2.2,20.6,37700
340,104425,20,13,10,16.6,9.4,23.8,38100
340,104426,18,17,3,18,13,21.8,37000
340,104427,18,13,5,18,9.9,20.7,37300
340,104429,20,16,6,19.2,10.4,20,36600
340,104430,11,12,1,11,10.2,19.4,36300
340,104431,15,14,10,13.8,11.1,19.1,38500
340,104432,13,16,3,11.7,8.7,24.6,40300
340,104433,15,16,4,13.6,9.3,21.7,35500
340,104437,11,15,3,9.9,12.2,22.4,38100
340,104439,13,8,4,11.3,5.2,12.2,38900
340,104440,6,9,4,6,5.8,12.7,37300
340,104441,25,25,5,24,13.3,22.9,37700
340,104442,9,7,4,8,5.4,16.7,44000
340,104444,10,13,6,9.9,8.6,21.8,36900
340,104445,10,8,6,9.6,5.7,23.5,35300
340,104446,13,12,6,11.6,6.2,21.8,40800
340,104447,10,13,4,9,9,20.7,37900
340,104448,16,11,2,14.3,8.3,18.3,38800
340,104449,11,13,3,10.5,5.5,22.3,34500
340,104450,13,13,2,12.1,7.3,20.9,36300
340,104451,21,20,19,18.6,9,23.3,34300
340,104452,12,10,11,10.5,4.7,19.4,34800
340,104453,11,12,3,10.6,7,17.1,37400
340,104454,10,11,3,9.1,6.4,23.3,37800
340,104455,20,24,7,18.4,17,10,34700
340,104459,11,13,7,10.2,7.8,22.7,36600
340,104460,11,17,5,10.1,9.3,20.6,38100
340,104461,15,21,4,13.4,12.3,28,41500
340,104463,11,6,3,10,3.5,16.2,33700
340,104464,16,10,14,14,6.6,25.4,39000
340,104466,12,13,3,12,9.5,17.4,36400
340,104467,9,10,9,9,6.2,16.9,34500
340,104468,13,6,3,12.1,3,21.9,34200
340,104469,10,8,2,10,5.1,17.8,34800
340,104470,12,20,5,11.4,8.3,23.4,38700
340,104472,10,8,3,8.2,4.5,21.3,38600
340,104474,11,7,2,10.2,4.8,17.2,35900
340,104475,9,12,2,9,9.4,21.2,39700
340,104476,10,10,3,8.6,4.3,19,36200
340,104477,14,14,3,13,7.6,20.8,32700
340,104479,13,20,4,12.1,12.9,25.2,39800
340,104480,12,14,6,10.7,9,20.9,36400
340,104481,18,15,4,17.8,9,23.1,37700
340,104482,22,14,8,19.8,9.3,22.2,36800
340,131332,16,12,6,13.5,7.5,20.3,38700
340,131836,13,19,4,10.6,9.7,20.7,34900
340,131061,11,12,4,8.4,6.3,17.6,31500
340,135796,NA,NA,NA,0,0,0,NA
340,135807,NA,NA,NA,0,0,0,NA
340,135474,41,31,17,39.9,12.7,12.7,41000
340,135475,89,37,27,83.9,26.1,13.8,37000
340,135476,91,37,30,90.4,23,12.7,38900
340,135477,94,39,34,88.3,15,13,39200
340,135478,88,38,29,86,22.9,12.8,45100
340,135479,93,34,31,89.8,21.4,13.1,36100
340,135481,71,32,9,70.2,22.1,13.7,37300
340,104495,15,32,4,15,24.3,4.9,45100
340,104496,8,7,5,8,7,3.4,45400
340,104497,16,33,5,15.4,26.5,6.9,45800
340,104498,20,15,7,18.8,11.4,5.6,40700
340,104499,15,11,5,14.2,7.5,2.3,44800
340,104500,18,14,5,14.5,12.1,3.5,42200
340,104501,12,8,3,10.3,6.1,2.2,42100
341,104513,14,5,1,14,3,19.1,37400
341,134210,4,3,4,4,2,38.5,41900
341,104514,15,10,6,13.8,7.2,17.6,32100
341,134245,20,17,10,20,10.7,19.9,35400
341,134250,18,20,5,17.4,17,25.4,37400
341,104516,13,10,3,13,0,15,35600
341,104517,27,24,5,26.8,19.9,16.9,36600
341,104519,11,11,4,10,6.7,21.2,40100
341,104521,16,9,2,13.6,5.2,24.7,31800
341,104522,20,7,3,18.5,4,19.2,29700
341,104530,18,10,2,16.1,6.1,24.3,37300
341,104533,18,15,4,16.6,10.6,21.4,37100
341,104534,14,11,3,12,6.6,20.4,33100
341,104543,12,7,2,10.8,4.3,20.3,37500
341,104544,9,14,6,8.6,4.7,24,37000
341,104545,22,38,6,19.6,25,12.2,37100
341,104547,9,7,3,8.4,5.3,22.7,37300
341,104549,17,5,3,15.6,3.6,17.5,33100
341,104550,16,4,10,14.5,3.2,16.3,34600
341,104554,11,5,2,10.6,4.9,20.9,39500
341,104555,11,8,2,10.8,5.1,18.4,34300
341,104557,14,17,5,14,4.4,18,37800
341,104561,11,3,3,11,1.8,21.3,34000
341,104562,NA,NA,NA,0,0,0,NA
341,104564,18,8,3,16.2,6.5,18.3,38200
341,104565,10,6,4,9.6,3.4,21.6,39600
341,104569,16,8,7,14.4,0,15,34700
341,104570,16,16,8,16,10.1,15,36500
341,104571,9,7,4,9,3,13.8,38300
341,104575,NA,NA,NA,0,0,0,NA
341,104580,14,6,4,13.2,2.9,22,37600
341,104585,17,12,4,14.5,4.7,21.7,36400
341,104586,14,12,5,13,0,24.8,38600
341,104589,10,8,4,10,3.9,16.2,32400
341,104591,19,17,5,16.4,7,17.8,36300
341,104592,15,6,6,13.7,4.1,21.9,39000
341,104593,12,7,3,11,5.3,24.1,38600
341,104594,NA,NA,NA,0,0,0,NA
341,136062,20,20,4,17.8,15.5,17.8,32600
341,104596,15,4,4,15,3.6,24.1,35300
341,104598,10,7,3,7.6,4.8,23.6,43100
341,104599,10,7,4,9.2,2,26.8,34900
341,104600,9,5,3,9,0.4,19.4,41400
341,104610,20,15,6,19.1,12.3,22.6,36000
341,104611,14,8,4,11.8,4.8,22.4,37200
341,104612,9,8,2,9,6,22.3,32600
341,130296,12,7,5,10.3,4.4,14.9,34200
341,130395,26,19,3,22.1,12.9,17.9,38900
341,131313,20,15,7,19.6,11.5,12.4,36800
341,131314,16,22,8,16,10,22.3,35000
341,131480,16,7,5,15.2,5.1,15.6,36000
341,131597,12,7,4,12,6.7,17.4,35800
341,131800,16,13,7,15.9,7.3,15.4,34300
341,131818,14,12,6,13.6,8.2,22.3,34900
341,132176,14,7,5,11.2,4.3,16,34100
341,132793,15,11,2,14.6,8.9,22.7,36400
341,132796,13,8,4,13,7.2,22.2,32300
341,133332,14,10,4,14,10,27.6,32300
341,133329,20,14,3,19.6,9.2,16.4,35800
341,133330,20,16,6,18.5,10.4,21.4,35200
341,133338,16,10,5,15.7,8.1,17,35900
341,133337,10,10,4,9.4,4.4,19.7,35900
341,133331,14,10,5,13.6,5.2,18.3,38400
341,133334,19,8,6,17.2,6.3,21.7,33000
341,136118,19,22,4,19,18.6,21.7,35700
341,104613,8,3,2,8,0,26.2,38200
341,104615,12,8,3,12,6,14.6,34600
341,104616,12,7,4,10.8,2.8,16.5,36900
341,131311,13,7,5,13,4.9,16.5,33200
341,133333,20,15,1,19.4,11.9,20,34000
341,133336,19,11,5,19,6.4,22.4,38100
341,133335,16,13,6,15,8.1,19.9,36100
341,133615,19,15,3,18.5,8.4,17.6,33700
341,133691,16,14,6,13.4,9.3,15.2,37600
341,133702,19,19,13,19,13.8,8.7,39200
341,104620,6,6,2,6,4.2,19.5,37500
341,104621,11,7,6,8.3,3.9,25.5,38900
341,104622,17,10,3,16.6,7.2,21.2,37700
341,104624,9,5,2,8,3.8,26.8,40600
341,104625,19,13,3,15.8,8.1,24.1,35600
341,104629,16,7,3,15,4.9,23,39100
341,104632,13,11,4,12.5,6,19.5,38900
341,104633,7,3,3,6.3,2.5,18.8,37700
341,104634,17,10,4,16.2,5,19.4,38200
341,104635,12,9,4,12,5.3,16.7,36000
341,104636,18,10,3,16.9,6.8,26,38200
341,104638,14,11,5,13.4,8.2,18,35300
341,104640,10,6,3,9,2.9,19.9,38900
341,104641,11,7,4,10.2,5.6,17.5,37600
341,104642,17,8,7,15.1,0,27,40100
341,104643,28,10,4,22.5,6.7,21.5,37600
341,104645,11,4,9,11,2.5,19.3,33200
341,104646,7,9,1,7,3.5,17.9,37400
341,104648,10,3,3,9.5,2.6,23.6,40300
341,104649,8,5,4,7.5,3.4,17.8,29900
341,104650,19,8,3,18.3,5.5,19.1,35800
341,104651,14,10,3,14,7.4,22.6,37000
341,104652,10,11,3,9.8,8.9,18.4,33000
341,104656,16,7,8,16,4,17.4,35500
341,104657,11,7,2,10.2,6,14.5,33600
341,104658,15,8,3,14.6,4.2,19.7,30400
341,104659,16,10,4,14.6,4.5,19.6,33500
341,104660,12,12,4,10.7,8.2,18.1,35000
341,104661,25,14,5,22.6,7.4,21.7,33500
341,104664,13,9,5,11,5.6,20,36000
341,104665,20,13,4,19.5,7,12.8,34900
341,104667,13,9,6,13,7,15.2,34300
341,104668,19,11,2,18.6,6.4,18.8,36500
341,104669,15,9,7,14,0,24.1,36800
341,104670,8,6,2,8,4,19.4,35900
341,104672,15,9,3,13.6,8,16.2,37800
341,104673,17,12,2,15.4,7.3,23.3,35300
341,104676,12,7,2,9.7,3,20.9,37300
341,104677,9,7,3,9,4.3,20.6,37000
341,104678,13,9,2,12.6,6.7,16.7,31900
341,104679,17,11,2,16.6,9.7,22.6,30900
341,104681,12,7,7,11.2,2.8,18.4,35100
341,131105,20,13,9,18.2,9.2,24.7,40100
341,131837,13,6,6,12.6,4.3,17.9,38400
341,134471,15,9,2,13.4,7.7,18.2,40100
341,134528,14,6,5,13.1,4.3,15.5,39200
341,134722,18,10,5,18,10,17.4,36400
341,134723,9,6,2,8,4.4,13.7,32800
341,135267,23,15,6,23,13.6,15.8,29600
341,135595,11,7,4,10.6,5.6,22.2,42500
341,104687,78,22,17,75.5,14.3,14,40300
341,104688,95,14,36,78.7,4,16.1,30900
341,104691,70,18,21,69.2,17.8,9,33900
341,104692,59,21,12,58,10.7,15.6,36800
341,104693,132,34,34,127.2,18.9,14.5,39200
341,104696,94,26,28,91.6,23.1,14.7,39400
341,104697,93,14,34,89.5,14,13.2,38200
341,104698,128,6,30,107.4,5.8,14.6,37600
341,104700,85,23,38,75.2,0.9,18,42900
341,104702,43,16,18,42.2,15.3,10.6,39600
341,104703,40,1,6,40,0.9,16.4,36900
341,104705,82,13,23,64.9,3,14.8,39600
341,104706,77,7,24,69.3,6.3,13.1,36600
341,104709,72,3,19,63.8,2.4,14.2,37900
341,104712,74,11,22,69.5,11,17.2,NA
341,104713,93,14,30,87.2,0,15.1,35000
341,104714,93,18,21,90.8,15.9,15.9,36500
341,104715,66,14,20,65.4,12,15.4,37500
341,104716,36,4,12,34.3,2.9,0,39300
341,104717,83,12,19,79.4,9,15.9,36300
341,136409,NA,NA,NA,0,0,0,NA
341,104682,33,9,3,23.2,6.9,20.7,38100
341,104718,82,11,29,78.5,7.9,16.3,39900
341,104720,72,7,20,68.1,4,15,40800
341,104721,68,3,23,62,1.6,13.6,37400
341,104704,76,1,1,69.7,0,13.8,38800
341,131320,110,7,36,78.1,6.9,15.4,32800
341,101857,61,32,26,60.4,14.1,14.3,41400
341,131065,99,27,39,96.8,19,14.4,35200
341,135174,65,4,20,62.4,2,12.2,43000
341,136119,NA,NA,NA,0,0,0,NA
341,104736,26,40,11,23.3,0,5.4,36000
341,104739,9,10,17,8.4,0,5.1,41200
341,104742,10,8,6,10,6,4.4,40000
341,104744,12,10,2,12,5.6,4.2,38700
341,104748,19,32,4,17,1,5.6,38200
341,104749,18,30,3,17,3.4,5,40700
341,104751,11,29,2,10.6,0,6.8,39300
341,130961,27,21,5,25.5,0,2.5,38000
341,104750,13,26,3,13,0.9,7.3,34600
341,133421,7,7,3,7,5.8,5.9,45900
341,134658,1,0,0,1,NA,SUPP,SUPP
341,133441,21,19,3,17.6,0.8,6.9,43200
342,104758,17,30,5,17,21.4,23.8,39000
342,104761,9,13,2,7.7,9.5,30.6,40600
342,104762,10,13,3,8.6,8.7,25.7,34000
342,104763,25,32,7,22.9,23,24.1,32400
342,104764,9,11,2,8.5,8,21.5,38200
342,104769,20,17,2,17.6,13.6,23.4,37600
342,104770,10,8,1,9.6,6.5,21.8,36000
342,104771,9,9,2,9,6.2,25,37600
342,104772,11,12,2,10.4,8.3,20.7,38500
342,104773,18,17,3,16.6,13.1,25.2,39800
342,104774,9,9,2,8.5,6.4,22.2,35200
342,104775,20,17,3,17.1,13.6,25,39300
342,104776,9,8,1,8.5,5.5,22.9,NA
342,104777,8,7,2,8,5.6,28.9,42300
342,104778,11,11,1,10.6,7.2,21.9,33900
342,104779,18,12,2,16.5,8.3,20.7,35400
342,104780,8,5,2,7.1,4.2,22.4,33900
342,104781,9,8,3,7.5,5.1,28,39500
342,104782,24,19,3,22.4,16,23.9,36400
342,104783,11,19,2,11,12.7,24,36900
342,104784,9,13,3,9,8.1,17.5,41300
342,130259,20,20,2,19.4,16.9,20.4,37000
342,104802,19,16,2,17,9.7,23.5,37200
342,132188,10,11,2,9.6,5.8,21.3,36600
342,104787,12,9,2,9.4,5.6,21.2,39700
342,104788,12,7,2,10.6,4.9,23.6,36400
342,104790,NA,NA,NA,0,0,0,NA
342,104791,19,13,3,16,7.4,19.8,33700
342,104792,14,8,3,14,5.2,22.4,38300
342,130382,18,21,2,16,15.4,20.9,38100
342,104793,10,12,3,9.4,8.6,19.8,35900
342,104796,9,14,2,8.8,11.1,25.5,40600
342,104797,8,10,2,7.5,6.1,18.8,36400
342,104798,NA,NA,NA,0,0,0,NA
342,104800,19,16,3,17.2,9.6,24.2,34400
342,104801,11,7,1,10.3,4.6,23.4,37100
342,104804,8,8,1,8,4.9,25,39900
342,104805,15,8,1,13.1,6.5,23.3,36500
342,104806,9,7,2,8,5.2,26.6,38800
342,104807,8,6,2,8,4.6,24.5,38600
342,104809,11,12,2,9.6,7.9,22.4,36800
342,104810,9,4,1,8.8,3.4,21.5,36500
342,104812,10,12,2,9.1,8.6,21,35500
342,104813,12,11,2,9,7.4,23.7,38200
342,104814,8,6,2,7.5,4,23.8,34100
342,104815,19,9,2,14.7,5.9,21.4,38700
342,104816,10,8,3,10,5.7,23.8,38000
342,104817,11,7,1,8.8,5.1,23,40100
342,104818,13,20,4,12.1,13.3,21.6,38300
342,104819,14,11,2,11.3,5.3,21.3,38500
342,104820,9,6,1,8.6,3.3,16.3,35600
342,104821,12,11,3,10.6,4.7,19.4,35200
342,104823,12,10,2,11,5.7,20.3,37300
342,134661,NA,1,0,0,0.4,NA,NA
342,104826,96,24,34,94,11.2,16,36400
342,104827,49,20,15,45,10.5,14.3,36700
342,104828,32,17,16,31.7,10.6,11.7,37400
342,104829,106,33,28,101.4,18.3,14.8,38700
342,104830,95,18,25,90.5,9.5,16.2,37000
342,104832,68,24,20,65.4,11.1,15.5,38800
342,104833,45,23,13,44,13,16.6,37100
342,104834,85,27,23,77.5,18.6,15.4,39300
342,104835,NA,NA,NA,0,0,0,NA
342,136141,105,38,21,102.6,32.8,12.8,37700
342,104843,14,10,4,14,9.9,3.6,41800
342,131022,16,32,3,15.2,29.7,4.6,37900
342,134865,30,57,7,29.5,48,6.1,40100
343,104853,14,12,4,11.8,8.2,16,36400
343,104856,7,9,2,6.8,4.2,20.1,41600
343,104859,21,32,7,19.7,28.6,13.8,40900
343,104860,17,23,2,15.8,13.2,21.7,36700
343,104861,44,49,23,38.5,25.2,21.8,35100
343,104862,21,30,13,18.4,14.7,25.8,41700
343,104863,19,20,4,15.9,13,24.1,40800
343,104864,25,24,9,22.7,12,19.4,36500
343,104865,21,20,6,20.4,12.5,20.2,34800
343,104866,9,10,3,8.5,5,22.4,36900
343,104867,20,21,8,16.6,11.4,21.1,38300
343,104868,21,23,5,18.7,15.6,23.4,31500
343,104869,8,5,8,5.7,3.5,22.5,43000
343,104870,23,24,16,21.5,16.3,14.9,36100
343,104871,17,9,12,15.7,5.5,22.4,36100
343,104872,16,14,12,13,9.1,22.8,37400
343,104874,15,14,5,15,8.1,16.4,36600
343,104875,6,12,2,6,8.6,21.2,42300
343,104878,18,27,0,16.6,12.3,20.1,36600
343,104879,16,17,5,13.5,10.4,20.3,36900
343,104881,19,14,12,15.8,6.5,19.9,33700
343,104882,12,22,4,10.3,10.3,19.3,37700
343,104883,13,13,7,12.1,9.1,19.8,35700
343,104884,13,14,2,10,8.3,22,41800
343,104885,10,7,1,8.5,3.1,18.4,34200
343,104886,10,7,7,8.7,4.9,17.6,40300
343,104887,12,13,11,11,7.5,25.3,38000
343,104888,11,6,1,10.1,3.1,22.3,37700
343,104889,10,10,2,8.4,5.4,24.3,37600
343,104890,12,13,3,10.7,8.7,19.3,34200
343,104891,16,17,3,12.5,10.4,24.5,38600
343,104892,23,25,14,20.3,17.4,18.8,33800
343,104893,20,18,14,18.8,10.6,18.6,33500
343,104894,8,11,3,7.6,6.3,25.2,40000
343,104895,19,16,4,16.5,8.9,21.8,37400
343,104897,20,34,21,18,16.9,23.6,38600
343,104898,9,10,3,9,5,22,36500
343,104900,10,9,5,10,6.6,21.2,41500
343,104901,10,15,1,8.7,9.5,23.8,38800
343,104902,13,11,4,11.8,5.7,17.9,37500
343,104903,10,19,2,9.4,6,21.7,38800
343,104905,20,27,8,19.6,15.4,22.7,36400
343,104906,9,9,5,8.5,5.6,25.7,37400
343,104910,9,20,5,9,11,22.7,40400
343,104915,10,8,2,8.8,4.4,25,38300
343,104916,28,48,13,25.8,36.4,21.6,35500
343,104917,8,9,4,6.4,4.5,17,38400
343,104918,16,11,2,14.3,7.5,22.1,36800
343,104919,11,7,6,11,4.1,17.3,32600
343,104920,9,9,3,7.3,5.6,17.5,33400
343,104921,11,6,12,8.8,3.2,24.3,41800
343,104922,10,10,10,9,5.1,22,35600
343,104925,9,12,7,9,7,19.9,38500
343,104926,33,27,22,29.8,15.5,22.5,37600
343,104927,6,4,1,5.4,1.3,18.5,40600
343,104928,14,10,2,14,7.7,23.6,38300
343,104929,12,8,2,8.9,4.6,15.5,37300
343,104930,12,11,1,10.7,6.1,24,38000
343,104931,20,20,3,19.2,14.8,22.5,37200
343,104932,19,21,8,16,9.9,20,36600
343,104934,13,14,10,11.9,7.4,18.2,35200
343,104935,5,7,1,5,5.9,19.1,38200
343,104936,10,13,1,8.9,4.8,20.7,37400
343,104937,18,17,3,16.5,12,23.7,39000
343,104938,10,16,2,8.7,5.9,24.6,36300
343,104940,22,14,4,20.4,9,21.4,35400
343,104941,10,14,2,8.6,7.9,23.3,40400
343,104942,8,14,2,8,6,17.6,37700
343,134343,17,31,8,14.9,18.8,19.5,35000
343,134785,13,9,4,11.5,6.9,17.6,37800
343,134988,12,16,7,10.2,7.2,21.6,38300
343,135085,14,25,3,12.5,11.9,20.3,36400
343,132198,15,18,3,13.3,10.7,21.1,36400
343,132208,22,21,0,22,17.3,16,34600
343,134371,21,23,3,17.8,18,15.8,35000
343,104944,53,22,20,46.6,9.3,17.4,43700
343,104946,63,27,25,59.6,17,14.7,37000
343,104947,28,13,11,27.6,7,12.4,44900
343,104948,102,22,31,96.1,16.8,14.9,37800
343,104949,72,21,22,67.1,5.2,14.8,39300
343,104951,117,15,14,61.3,9.2,15.3,35400
