LA,ESTAB,URN,PERCTOT,PERCUA,PPERSABS15,PPERSABS20
333,2169,103974,7.13,1.40,10.6,3.3
333,2171,103976,8.00,3.26,12.4,6.2
333,2172,103977,10.55,2.69,25.4,12.0
333,2173,103978,6.51,1.54,8.2,3.9
333,2174,103979,7.51,4.44,10.9,5.0
333,2175,103980,7.22,3.30,12.2,4.5
333,2176,103981,5.96,1.74,7.2,3.8
333,2177,103982,6.98,1.26,9.6,4.6
333,2178,103983,5.68,1.58,5.4,3.7
333,2179,103984,8.89,5.30,19.0,9.5
333,2180,131184,6.71,1.74,8.6,2.6
333,2181,131178,6.89,0.74,9.5,4.7
333,2182,131223,6.56,1.22,7.7,3.6
333,2183,131212,5.13,1.18,6.9,2.3
333,2186,131591,7.31,3.44,12.6,6.3
333,2187,131735,6.99,0.98,10.8,4.1
333,2188,131943,6.93,1.35,10.5,3.9
333,2189,132140,5.35,0.80,5.8,2.0
333,3002,103986,5.78,1.53,6.3,3.6
333,3003,103987,4.56,0.79,2.7,0.0
333,3004,103988,5.19,0.84,7.1,3.0
333,3005,103989,4.64,0.35,4.3,1.1
333,3006,131673,6.77,2.25,11.9,4.6
333,3007,133261,6.09,0.41,9.5,2.8
333,3301,103990,5.85,1.10,6.4,2.8
333,3303,103991,5.36,1.23,5.9,2.7
333,3304,103992,7.45,2.67,13.0,4.8
333,3305,103993,5.78,1.00,5.9,1.6
333,3307,103995,3.83,0.12,0.6,0.0
333,3308,103996,5.20,0.58,6.0,2.3
333,3400,103997,5.78,0.94,8.4,2.4
333,3401,103998,5.59,0.47,3.8,1.1
333,3402,103999,4.09,0.31,2.1,1.6
333,3403,104000,5.26,0.09,6.3,1.1
333,3404,104001,5.90,1.45,7.6,4.3
333,3405,104002,5.54,0.02,7.8,2.2
333,3406,135029,9.55,2.10,25.0,14.6
333,3407,135032,4.97,2.12,3.7,1.4
333,3408,135215,6.49,1.08,9.5,2.8
333,3409,135288,6.16,2.13,5.2,1.1
333,4023,104006,9.53,3.00,18.8,9.6
333,4024,136616,5.69,0.62,7.3,3.6
333,4025,104008,8.14,2.94,14.0,7.5
333,4028,136091,8.84,3.39,17.2,6.7
333,4110,104011,7.91,2.41,15.0,7.9
333,4111,104012,6.68,0.75,10.6,5.6
333,4129,104016,8.59,3.98,16.8,8.9
333,4138,104018,9.75,2.93,17.9,9.8
333,4500,104019,8.35,2.09,14.7,8.5
333,4600,104020,6.38,1.26,8.3,3.5
333,5401,104022,7.88,3.08,11.8,6.1
333,6905,134993,4.57,0.88,4.8,2.3
333,6906,135170,5.91,1.05,9.3,3.9
333,6907,135234,7.14,0.99,9.9,4.8
333,6908,135449,5.70,0.55,7.3,3.5
333,6909,135599,6.17,1.03,8.2,4.0
333,6910,135979,8.23,3.54,12.6,7.7
334,2000,104039,3.66,0.12,2.5,0.0
334,2001,104040,4.42,0.00,2.5,1.7
334,2004,104041,3.84,0.14,1.8,0.4
334,2005,104042,4.14,0.77,4.9,0.8
334,2006,104043,5.76,0.24,6.5,2.6
334,2007,104044,3.27,0.18,1.7,0.6
334,2008,104045,3.52,0.03,1.1,0.0
334,2011,104046,3.56,0.21,1.3,0.0
334,2012,104047,6.39,0.58,9.2,4.3
334,2013,104048,4.92,0.68,4.4,1.7
334,2017,104049,3.59,0.21,1.7,0.6
334,2019,104050,4.06,0.08,3.0,0.7
334,2020,104051,3.93,0.18,3.3,1.7
334,2024,104052,5.96,0.48,6.0,1.7
334,2026,104053,4.10,0.57,3.3,0.8
334,2028,104054,3.95,0.77,1.6,1.1
334,2029,104055,4.32,0.34,4.9,1.6
334,2030,104056,4.58,0.05,3.9,0.6
334,2031,104057,4.32,0.25,3.9,1.1
334,2033,104058,7.10,0.87,11.1,6.1
334,2050,104059,4.30,0.39,4.9,1.6
334,2051,104060,3.72,0.94,2.8,1.6
334,2057,104064,3.99,0.02,1.7,0.0
334,2058,104065,5.37,0.38,7.6,3.5
334,2059,104066,4.81,0.82,4.4,1.9
334,2060,104067,6.37,0.22,9.1,3.3
334,2065,104070,4.85,0.19,4.8,1.1
334,2066,104071,5.88,1.16,6.1,3.7
334,2081,104073,3.98,0.30,3.3,1.6
334,2082,104074,4.31,0.28,3.3,2.0
334,2085,104075,5.11,0.20,4.7,1.5
334,2087,104076,5.27,0.09,4.5,1.9
334,2088,104077,6.42,1.76,7.8,2.4
334,2089,104078,5.07,0.39,5.9,0.9
334,2090,104079,4.28,0.17,1.4,0.8
334,2091,104080,4.88,0.50,4.4,1.1
334,2094,104083,6.27,1.88,7.4,3.0
334,2096,104084,4.50,0.21,5.1,1.6
334,2098,133720,3.71,0.26,1.4,0.4
334,3010,104087,3.96,0.13,2.9,1.5
334,3011,104088,3.98,0.18,2.6,0.3
334,3012,131292,4.43,0.67,2.3,0.8
334,3300,104089,4.16,0.25,1.6,0.5
334,3302,104090,3.53,0.00,1.3,1.3
334,3304,104091,6.46,1.23,10.2,3.4
334,3305,104092,3.12,0.01,1.4,0.3
334,3310,104093,3.87,0.01,1.7,0.6
334,3311,104094,4.25,0.71,3.9,0.6
334,3312,104095,4.83,0.48,3.6,0.7
334,3313,136320,2.92,0.00,0.5,0.0
334,3314,104097,4.52,0.20,4.1,0.5
334,3500,104098,4.12,0.00,3.0,0.3
334,3501,104099,4.18,0.40,1.7,0.6
334,3502,104100,3.75,0.00,1.6,0.5
334,3503,104101,4.10,0.07,1.1,0.0
334,3504,104102,4.71,0.21,3.8,2.1
334,3510,104103,5.17,1.34,5.7,1.1
334,3511,104104,5.51,0.43,4.7,1.6
334,3512,104105,5.95,0.64,7.6,2.5
334,3516,104107,6.31,1.46,6.6,1.5
334,3517,135139,6.59,1.79,8.7,2.3
334,4012,104108,5.81,0.50,8.2,3.6
334,4014,136310,4.10,0.22,3.1,1.5
334,4015,104110,5.63,0.46,6.8,3.6
334,4017,136333,4.56,0.36,4.1,1.7
334,4018,104112,6.51,1.25,11.2,4.6
334,4019,104113,5.52,0.43,7.3,3.2
334,4020,104114,7.11,1.13,9.8,5.0
334,4030,104115,5.30,0.28,7.4,3.4
334,4034,104118,7.98,1.31,13.3,8.3
334,4650,104119,5.04,0.17,4.8,1.8
334,4661,136347,10.34,3.31,6.9,3.7
334,5200,104121,5.89,1.59,7.8,3.6
334,6905,129342,9.93,3.93,19.1,11.5
334,6906,135971,9.01,3.08,17.6,11.0
334,6924,135684,5.89,0.31,6.1,3.2
335,2000,104142,5.63,1.21,7.0,2.2
335,2001,104143,6.08,1.19,5.3,0.0
335,2002,104144,5.65,0.85,5.6,1.1
335,2003,104145,7.85,0.96,12.0,5.6
335,2004,104146,6.77,1.36,10.1,4.8
335,2006,104147,5.48,0.15,3.3,0.0
335,2012,104150,7.30,0.98,12.4,3.8
335,2016,104153,5.40,1.83,5.7,1.5
335,2018,104154,6.51,0.92,7.5,1.7
335,2024,104157,6.22,0.61,7.9,5.1
335,2028,104160,6.76,2.11,8.0,2.8
335,2030,104161,7.09,1.72,8.6,2.7
335,2031,104162,6.91,0.60,10.4,4.2
335,2032,104163,8.71,1.85,14.7,7.1
335,2033,104164,6.00,1.68,7.7,2.7
335,2041,104168,6.20,0.14,8.5,2.1
335,2042,104169,5.04,0.01,5.4,2.1
335,2043,104170,5.79,0.16,8.0,1.1
335,2047,104172,6.70,2.44,5.1,3.8
335,2101,104174,4.96,0.58,3.4,1.1
335,2102,104175,8.61,2.07,14.4,5.0
335,2103,104176,6.27,0.92,7.9,3.6
335,2104,104177,5.55,0.47,6.6,2.1
335,2105,104178,7.43,1.07,10.4,6.2
335,2106,104179,8.98,2.65,15.7,11.7
335,2114,104187,5.08,0.04,3.8,3.3
335,2116,104188,4.92,0.72,5.2,1.3
335,2117,104189,6.43,0.92,12.9,1.4
335,2118,104190,5.39,0.51,6.1,2.6
335,2119,104191,4.62,0.56,3.4,0.6
335,2122,104192,4.31,0.12,2.9,0.3
335,2123,104193,7.83,1.02,14.1,3.2
335,2205,104196,6.93,0.77,8.6,2.7
335,2214,104198,3.42,0.26,1.7,0.0
335,2218,104201,4.36,0.09,0.6,0.0
335,2219,104202,4.33,0.73,3.0,0.6
335,2220,104203,6.09,0.10,7.8,2.8
335,2222,104204,5.63,0.04,7.7,1.9
335,2224,136619,4.22,0.03,1.4,0.3
335,2225,104206,5.75,0.54,7.3,0.8
335,2228,104207,6.06,0.69,8.6,3.1
335,2234,104211,3.67,0.28,0.8,0.2
335,2235,104212,4.56,0.11,2.7,0.0
335,2236,104213,7.57,1.67,12.1,3.7
335,2237,104214,5.45,0.73,4.5,2.5
335,2238,104215,5.38,0.87,5.8,2.1
335,2239,104216,5.98,0.18,7.6,1.7
335,2240,104217,5.07,0.30,5.2,1.9
335,2241,104218,6.13,1.34,7.3,3.9
335,2243,130304,5.56,0.51,7.3,1.7
335,2244,131434,6.82,2.24,9.3,4.1
335,2245,131433,4.27,0.13,2.3,0.2
335,2246,131511,5.53,0.42,7.0,2.9
335,2247,131580,5.47,1.27,7.7,1.4
335,2248,131581,6.12,0.60,6.0,0.7
335,2249,132073,3.47,0.33,1.0,0.0
335,2250,132076,5.52,0.73,6.9,2.1
335,3000,104220,5.39,0.10,3.8,0.5
335,3001,104221,6.16,0.78,6.1,2.5
335,3003,104222,5.39,0.75,4.3,0.6
335,3010,104223,5.09,0.02,2.8,1.1
335,3100,104224,7.07,0.15,11.7,4.9
335,3101,104225,6.54,0.55,8.3,1.7
335,3102,104226,5.94,0.74,7.9,2.4
335,3110,104227,4.73,0.05,5.6,2.2
335,3111,104228,3.95,0.15,1.4,0.7
335,3114,104229,5.60,1.06,5.6,2.8
335,3300,104230,5.29,1.60,5.9,1.2
335,3301,104231,5.83,1.53,7.1,1.1
335,3302,104232,4.30,0.00,1.7,1.1
335,3304,104233,4.22,0.62,1.7,1.2
335,3306,104234,4.63,0.69,3.6,0.6
335,3310,104235,5.83,0.20,7.2,2.2
335,3312,104236,8.38,0.66,17.6,6.3
335,3322,104239,5.25,1.38,6.4,0.6
335,3323,104240,4.29,0.06,4.0,1.1
335,3324,104241,3.68,0.03,2.2,0.6
335,3325,104242,3.22,0.62,0.8,0.0
335,3326,134801,5.44,0.86,7.6,3.2
335,3327,135016,5.12,0.38,6.8,2.8
335,3329,135081,6.93,1.74,11.1,3.1
335,3805,130153,6.72,0.18,13.0,6.1
335,4007,104243,10.20,2.24,20.3,9.6
335,4016,104245,11.65,3.22,26.9,14.1
335,4017,104246,9.39,2.30,15.8,9.3
335,4057,104248,7.12,1.31,12.5,5.5
335,4105,104250,8.79,3.12,15.6,8.6
335,4106,104251,7.95,1.83,14.7,8.2
335,4107,104252,16.60,6.01,28.3,18.3
335,4602,104254,9.45,2.68,17.0,11.1
335,4606,104255,5.90,0.79,7.6,2.7
335,5200,136303,5.50,0.00,7.2,2.8
335,5201,104257,4.15,0.17,2.2,0.5
335,5202,104210,3.58,0.01,1.3,0.9
335,5203,104219,4.11,0.27,2.9,1.6
335,5400,104258,6.52,1.35,10.5,4.8
335,5401,104259,5.99,1.36,8.8,3.7
335,5402,136620,6.50,0.18,10.9,5.2
335,5403,104261,3.23,0.13,1.7,0.6
335,5404,104262,3.55,0.03,1.3,0.0
335,5405,104263,6.08,1.44,8.6,4.0
335,5406,104264,5.54,0.90,6.6,3.0
335,6905,133697,4.03,0.77,0.4,0.2
335,6906,135769,6.96,0.61,9.9,4.3
335,6907,135956,7.40,2.80,13.6,7.5
336,2003,104290,6.99,1.73,11.5,5.3
336,2015,104294,5.61,1.20,5.9,2.3
336,2016,104295,7.42,0.87,8.9,3.0
336,2022,104297,6.45,2.81,9.8,1.2
336,2023,104298,9.71,0.77,22.7,9.2
336,2026,104299,5.11,0.43,7.1,2.1
336,2027,104300,5.40,0.15,5.0,1.1
336,2030,104302,6.71,0.71,9.4,5.5
336,2032,104303,5.09,0.64,6.5,2.6
336,2034,104304,6.57,1.03,11.7,4.6
336,2038,104307,5.59,0.13,6.0,1.5
336,2039,104308,6.31,0.55,5.5,2.2
336,2041,104309,3.51,0.11,2.0,1.3
336,2042,104310,4.77,0.09,3.8,1.2
336,2043,104311,5.15,0.11,5.1,2.1
336,2044,104312,4.64,0.46,3.9,2.6
336,2049,104313,6.92,2.28,8.7,3.0
336,2051,104315,5.50,0.80,2.6,0.6
336,2053,104317,6.50,1.04,10.0,1.8
336,2054,104318,5.28,0.19,3.9,1.1
336,2057,104319,4.32,0.23,4.0,1.5
336,2058,104320,6.35,2.38,9.6,3.9
336,2065,104322,5.94,1.43,8.4,2.4
336,2066,104323,5.70,0.94,6.9,0.0
336,2067,104324,5.38,1.37,4.5,0.3
336,2069,104325,5.41,0.98,7.0,2.3
336,2070,104326,5.95,0.59,8.9,2.3
336,2071,104327,6.37,1.71,10.0,5.4
336,2072,104328,4.41,0.46,4.7,1.3
336,2073,104329,6.79,1.32,9.0,2.3
336,2074,104330,4.41,0.84,2.8,0.0
336,2075,104331,7.68,2.86,13.7,6.5
336,2079,104332,4.31,0.11,2.8,0.9
336,2089,104334,7.55,0.41,11.7,4.1
336,2090,104335,6.29,0.08,8.2,3.3
336,2102,104341,5.61,0.48,5.7,2.3
336,2103,104342,6.53,2.41,11.2,4.7
336,2105,104344,6.38,0.64,9.6,3.5
336,2106,104345,6.22,0.80,9.9,2.9
336,2107,104346,6.83,2.23,11.0,4.5
336,2109,104348,4.70,0.41,5.0,1.5
336,2111,104350,6.27,0.55,9.6,2.8
336,2112,104351,4.96,1.70,4.6,1.2
336,2113,104352,7.07,2.21,13.2,3.6
336,2114,104353,8.42,3.92,15.5,8.5
336,2115,104354,5.27,0.77,4.8,1.6
336,2116,131153,6.78,0.72,10.6,3.2
336,2117,132197,8.44,3.92,16.8,9.2
336,2118,132806,7.12,1.70,8.9,2.1
336,3008,104359,4.55,0.07,2.6,0.7
336,3010,104361,6.04,1.01,6.1,4.3
336,3012,104362,5.26,0.22,4.9,0.8
336,3016,104363,5.37,0.01,5.1,1.1
336,3017,104364,5.34,0.15,7.2,1.3
336,3019,104366,4.09,0.07,2.5,0.8
336,3020,104367,6.00,0.77,9.1,2.6
336,3022,104369,5.48,1.10,4.7,2.7
336,3024,130305,7.60,2.35,8.9,5.9
336,3025,131439,6.69,1.65,10.5,4.4
336,3301,104372,5.45,1.65,6.8,2.4
336,3302,104373,8.84,2.45,16.2,10.8
336,3303,104374,4.91,1.24,6.0,0.8
336,3304,104375,6.88,0.73,10.2,6.2
336,3305,104376,7.11,1.11,11.8,5.3
336,3307,104377,5.30,0.53,2.5,2.0
336,3309,104378,5.92,0.33,6.3,2.3
336,3310,104379,5.85,0.09,9.2,4.6
336,3311,104380,8.04,1.95,8.7,3.2
336,3312,104381,6.23,1.32,5.6,5.0
336,3314,104382,5.36,0.86,9.4,2.2
336,3315,104383,7.06,1.67,13.4,6.4
336,3316,104384,5.78,0.61,3.2,1.9
336,3317,134720,6.39,0.90,8.3,3.1
336,3318,135318,7.18,1.02,12.8,5.7
336,4113,104386,5.84,0.57,8.8,3.4
336,4115,104387,10.38,4.38,22.1,12.7
336,4117,104389,6.38,0.83,10.2,4.4
336,4128,104390,7.13,0.60,12.2,5.9
336,4130,104392,7.38,0.58,14.3,6.0
336,4133,104395,8.18,1.75,16.4,8.7
336,4134,104396,6.60,3.23,9.1,3.4
336,4139,104397,8.57,2.40,17.3,7.2
336,4601,104399,3.79,0.60,2.1,1.1
336,4605,104400,5.36,1.18,6.1,2.2
336,4606,104401,8.62,2.58,14.8,7.7
336,4731,131547,6.90,0.81,10.1,3.6
336,5400,104402,3.25,0.03,1.3,0.9
336,5401,104403,7.41,2.56,11.7,4.8
336,5402,104404,7.84,2.15,13.7,6.8
336,6905,135983,9.02,4.46,16.6,9.5
336,6906,136182,8.35,3.49,15.8,7.9
340,2000,104419,5.49,0.82,5.6,1.1
340,2002,104420,7.04,2.56,10.4,4.5
340,2003,104421,5.84,3.18,8.0,2.7
340,2005,104422,5.85,2.46,6.0,3.7
340,2007,104423,4.12,0.46,5.2,1.7
340,2010,104425,6.15,0.98,9.2,3.8
340,2012,104426,4.91,0.96,4.9,1.2
340,2013,104427,5.69,0.61,8.4,1.3
340,2015,104429,5.72,0.74,5.6,1.3
340,2016,104430,6.19,3.45,2.5,0.6
340,2017,104431,7.09,3.09,11.0,3.2
340,2018,104432,5.91,1.27,9.1,3.4
340,2021,104433,6.17,1.45,8.3,3.7
340,2030,104437,5.76,1.10,1.1,0.5
340,2035,104439,7.04,2.65,9.7,1.9
340,2038,104440,6.40,0.33,16.9,1.7
340,2039,104441,5.50,1.13,5.7,1.1
340,2040,104442,6.36,1.03,9.9,2.0
340,2048,104444,5.91,0.86,4.9,1.2
340,2049,104445,5.18,0.73,2.2,1.1
340,2050,104446,5.17,0.87,5.5,1.5
340,2051,104447,5.33,0.58,2.7,0.7
340,3000,104448,6.18,0.35,5.3,1.9
340,3300,104449,4.22,0.10,2.8,0.6
340,3301,104450,3.59,0.14,2.5,2.0
340,3302,104451,7.19,1.73,11.5,4.9
340,3304,104452,5.35,0.28,7.7,3.2
340,3306,104453,6.56,0.35,10.9,4.3
340,3307,104454,3.40,0.03,1.1,0.0
340,3308,104455,8.28,2.19,3.7,1.1
340,3309,104456,9.06,1.27,4.7,1.6
340,3314,104459,4.46,0.18,2.7,0.5
340,3315,104460,7.51,0.29,13.4,4.5
340,3316,104461,6.08,0.68,7.3,3.6
340,3318,104463,5.27,1.84,5.9,4.2
340,3319,104464,6.90,3.08,10.9,4.2
340,3322,104466,6.45,3.07,9.6,2.3
340,3325,104467,5.29,2.64,5.3,2.7
340,3326,104468,5.23,0.18,5.3,1.0
340,3327,104469,6.26,0.45,9.1,2.5
340,3328,104470,5.88,0.36,8.1,4.6
340,3340,104472,4.91,0.34,3.3,1.3
340,3344,104474,6.12,1.78,8.9,4.4
340,3350,104475,5.01,0.65,4.6,1.3
340,3352,104476,4.72,0.09,7.0,1.4
340,3353,104477,3.22,0.47,2.3,0.5
340,3356,104479,6.13,0.45,7.5,2.8
340,3357,104480,5.11,2.84,3.9,1.1
340,3358,104481,4.81,0.18,3.3,0.4
340,3359,104482,5.07,0.46,7.0,1.8
340,3360,131332,5.00,1.90,5.8,1.9
340,3361,131836,6.49,1.26,10.0,2.9
340,3362,131061,6.91,1.31,9.2,4.6
340,3364,135807,2.04,0.26,0.0,0.0
340,4610,135474,8.58,6.19,13.7,9.0
340,4611,135475,7.68,1.44,13.3,5.4
340,4612,135476,9.64,5.33,19.4,12.1
340,4613,135477,9.44,4.03,19.6,10.1
340,4614,135478,9.52,3.14,18.2,8.9
340,4615,135479,7.82,2.24,13.6,7.1
340,4616,135481,8.21,1.93,14.5,7.4
341,2000,104513,7.25,0.47,10.0,6.1
341,2001,134210,6.40,2.84,6.6,1.7
341,2002,104514,5.89,1.26,7.4,1.5
341,2004,134245,7.49,2.05,14.8,4.3
341,2006,134250,6.50,2.53,11.9,5.6
341,2008,104516,10.64,4.41,25.5,16.1
341,2010,104517,6.07,0.07,10.2,1.7
341,2014,104519,7.04,1.85,12.5,6.5
341,2017,104521,5.35,1.22,7.8,2.0
341,2019,104522,4.38,0.54,4.6,1.1
341,2039,104530,5.75,0.12,7.0,3.2
341,2046,104533,4.62,0.29,5.0,2.5
341,2047,104534,6.83,0.72,12.8,7.9
341,2063,104543,4.53,0.07,2.7,1.4
341,2064,104544,4.87,0.04,5.0,0.8
341,2065,104545,6.46,0.77,7.8,3.9
341,2076,104547,6.37,1.03,7.9,2.9
341,2084,104549,6.75,0.67,10.9,5.9
341,2086,104550,5.25,0.54,5.7,3.1
341,2092,104554,5.62,0.53,8.7,1.7
341,2093,104555,6.01,3.33,6.8,3.4
341,2098,104557,7.20,0.71,10.9,2.5
341,2104,104561,5.04,0.09,6.7,2.1
341,2105,104562,2.29,0.00,0.0,0.0
341,2110,104564,7.73,2.49,16.2,10.4
341,2113,104565,5.97,0.61,8.0,4.0
341,2123,104569,8.19,2.11,8.8,4.7
341,2128,104570,8.09,2.96,16.4,7.9
341,2130,104571,6.51,2.47,9.8,3.3
341,2139,104575,5.11,0.06,7.1,2.0
341,2149,104580,4.15,0.28,3.4,1.1
341,2158,104585,5.03,0.12,5.4,1.6
341,2160,104586,5.24,0.03,5.5,1.1
341,2166,104589,7.37,1.77,11.7,5.8
341,2170,104591,7.65,1.97,15.4,4.1
341,2171,104592,4.84,0.13,5.5,2.7
341,2172,104593,4.99,0.00,4.5,1.7
341,2174,104594,5.37,0.37,7.3,1.7
341,2176,136062,8.45,0.51,16.8,7.8
341,2180,104596,4.14,0.06,5.2,2.5
341,2195,104598,6.16,0.02,9.1,2.5
341,2196,104599,5.70,0.01,8.7,1.3
341,2199,104600,5.81,0.72,6.4,3.6
341,2214,104610,5.94,2.05,11.0,3.6
341,2215,104611,4.85,0.57,5.7,3.3
341,2216,104612,8.53,2.86,16.8,6.5
341,2218,130296,7.10,1.77,10.4,4.5
341,2221,130395,6.80,2.75,6.1,1.8
341,2222,131313,8.07,0.49,17.0,7.8
341,2223,131314,8.05,2.55,14.4,8.0
341,2226,131480,7.27,1.96,12.0,3.4
341,2227,131597,8.62,4.13,12.5,7.1
341,2229,131800,4.08,0.18,2.1,1.1
341,2230,131818,5.97,1.73,8.4,3.8
341,2232,132176,8.39,1.83,18.3,6.3
341,2233,132793,5.32,1.25,5.9,2.4
341,2234,132796,7.14,0.32,14.3,6.7
341,2235,133332,6.45,2.32,8.5,3.5
341,2236,133329,6.56,0.63,9.5,0.4
341,2237,133330,5.39,0.63,5.1,2.2
341,2238,133338,4.29,1.06,4.0,2.5
341,2239,133337,5.13,0.68,9.7,1.4
341,2240,133331,5.28,0.08,5.1,2.3
341,2241,133334,5.54,1.74,7.4,3.4
341,2242,136118,6.50,1.79,9.7,4.0
341,3001,104613,5.70,1.58,6.3,1.1
341,3011,104615,5.98,0.30,5.9,1.3
341,3015,104616,6.21,1.63,9.5,4.4
341,3020,131311,6.14,0.08,8.4,3.0
341,3021,133333,6.40,1.52,8.9,5.6
341,3022,133336,6.68,2.03,8.6,3.5
341,3023,133335,6.33,0.84,8.3,2.6
341,3024,133615,6.49,1.26,13.2,4.5
341,3025,133691,6.97,2.72,9.4,3.5
341,3026,133702,7.14,0.32,10.9,2.9
341,3302,104620,7.91,0.64,22.7,11.3
341,3306,104621,3.41,0.10,1.6,1.1
341,3310,104622,7.31,1.08,12.0,5.6
341,3327,104624,4.86,0.02,4.9,0.5
341,3329,104625,3.80,0.02,1.8,0.9
341,3507,104629,3.95,0.12,2.5,0.0
341,3511,104632,6.62,1.17,12.1,4.0
341,3512,104633,6.36,1.60,7.2,3.1
341,3513,104634,4.69,0.34,4.4,1.2
341,3514,104635,4.47,0.64,5.2,2.6
341,3516,104636,4.13,0.02,1.1,0.0
341,3523,104638,7.80,0.79,14.2,6.3
341,3527,104640,7.33,1.60,8.8,5.1
341,3528,104641,6.94,2.98,10.7,6.1
341,3541,104642,3.15,0.11,1.4,0.3
341,3543,104643,5.20,0.00,4.1,1.9
341,3547,104645,5.50,0.16,9.1,3.2
341,3548,104646,4.73,0.34,1.7,0.0
341,3550,104648,6.72,1.79,10.6,5.0
341,3551,104649,5.29,1.27,4.9,2.9
341,3552,104650,4.79,0.43,5.9,1.1
341,3553,104651,6.79,0.75,10.6,3.9
341,3558,104652,10.09,4.38,24.2,12.7
341,3571,104656,7.78,1.44,12.8,6.0
341,3573,104657,6.30,2.64,9.0,3.3
341,3576,104658,6.51,0.57,9.9,2.7
341,3579,104659,6.01,0.03,6.0,1.8
341,3582,104660,5.25,1.09,7.1,3.8
341,3584,104661,4.14,0.16,3.6,1.6
341,3588,104664,5.04,0.68,5.7,1.7
341,3591,104665,4.96,1.04,6.2,1.2
341,3594,104667,4.61,0.00,3.2,0.6
341,3597,104668,6.62,0.59,11.1,5.1
341,3598,104669,5.55,0.02,7.0,2.0
341,3599,104670,5.14,1.00,4.3,1.4
341,3601,104672,6.07,0.60,9.8,2.2
341,3606,104673,4.70,0.01,5.0,1.2
341,3631,104676,4.36,0.46,3.4,0.6
341,3632,104677,5.60,0.16,4.6,1.8
341,3633,104678,6.26,4.31,7.7,1.2
341,3635,104679,4.21,0.36,4.3,1.9
341,3644,104681,6.42,1.04,8.8,3.5
341,3956,131105,3.88,0.30,1.4,0.3
341,3960,131837,6.22,0.58,6.3,3.1
341,3961,134471,7.39,1.40,15.8,5.4
341,3962,134528,7.26,1.30,13.2,5.4
341,3963,134722,7.51,2.78,11.1,4.1
341,3964,134723,7.48,1.70,12.4,6.7
341,3965,135267,8.42,2.00,19.7,10.4
341,3966,135595,6.24,1.66,8.8,6.7
341,4306,104687,7.60,2.62,11.7,6.4
341,4404,104688,8.17,2.16,15.6,7.2
341,4419,104691,10.92,5.12,21.9,13.0
341,4420,104692,8.60,3.10,17.3,7.9
341,4421,104693,7.91,1.29,15.6,7.2
341,4425,104696,8.51,1.00,15.8,8.5
341,4426,104697,12.17,5.44,27.0,16.7
341,4427,104698,6.84,2.01,9.8,4.6
341,4429,104700,9.09,3.15,19.4,10.2
341,4431,104702,8.26,4.33,15.1,8.6
341,4690,104703,4.97,0.56,5.1,2.6
341,4781,104705,4.84,0.25,5.7,2.7
341,4782,104706,10.28,3.93,21.8,12.7
341,4787,104709,6.95,1.81,11.2,4.5
341,4790,104712,6.71,1.38,8.1,4.2
341,4792,104713,6.82,1.93,11.7,5.8
341,4793,104714,8.02,1.69,14.1,6.7
341,4794,104715,6.80,1.47,10.4,4.4
341,4796,104717,7.74,1.64,12.1,5.7
341,4797,136409,6.55,1.30,2.2,0.2
341,5200,104682,4.48,0.10,2.8,1.1
341,5400,104718,6.63,1.46,8.0,4.6
341,5402,104720,5.03,0.23,6.0,2.7
341,5403,104721,5.35,1.49,5.4,2.6
341,5404,104704,3.46,0.49,1.6,1.0
341,5900,136735,6.62,0.00,7.6,3.6
341,6905,101857,11.25,5.38,23.0,13.6
341,6906,131065,8.50,3.61,16.4,9.3
341,6907,135174,5.80,0.12,6.8,2.3
341,6908,136119,11.31,5.17,22.8,13.9
342,2001,104758,5.11,0.92,6.2,4.4
342,2007,104761,4.09,0.28,1.7,0.0
342,2008,104762,5.43,2.45,7.7,2.8
342,2010,104763,5.32,1.00,4.9,2.0
342,2012,104764,5.12,0.83,4.7,2.7
342,2019,104769,5.32,1.10,6.0,1.1
342,2020,104770,3.95,0.95,0.6,0.0
342,2021,104771,4.73,0.53,4.0,1.1
342,2022,104772,6.25,2.67,7.1,6.0
342,2051,104773,3.87,0.00,1.9,0.6
342,2053,104774,4.95,0.78,2.0,0.7
342,2056,104775,5.70,0.98,6.3,2.3
342,2058,104776,4.33,1.35,4.3,3.1
342,2059,104777,5.74,1.08,6.6,2.3
342,2061,104778,3.88,0.22,0.9,0.0
342,2062,104779,4.80,0.08,3.2,1.4
342,2063,104780,3.71,0.12,1.4,1.4
342,2064,104781,2.74,0.65,1.1,0.0
342,2065,104782,4.04,0.08,2.3,0.5
342,2066,104783,4.39,0.73,4.3,0.5
342,2068,104784,4.87,0.97,4.7,0.0
342,2070,130259,5.88,2.49,8.5,2.5
342,2071,104802,5.33,0.42,6.1,2.0
342,2072,132188,5.47,0.77,7.3,1.2
342,3106,104787,6.08,1.47,6.5,1.2
342,3109,104788,3.20,0.37,1.4,0.5
342,3205,104790,3.81,0.04,1.8,0.9
342,3206,104791,5.81,0.86,6.3,2.7
342,3207,104792,5.65,1.78,6.4,1.9
342,3208,130382,6.79,2.19,10.3,4.5
342,3304,104793,5.56,1.30,6.0,1.8
342,3310,104796,5.10,0.89,4.5,0.0
342,3320,104797,5.68,0.32,6.8,1.7
342,3321,104798,4.21,0.36,3.0,1.2
342,3324,104800,3.27,0.20,2.5,1.1
342,3328,104801,3.40,0.38,0.0,0.0
