URN,COHORT,OVERALL,FEC,INDEP,OTHERFE,SSF,SFC,SPI,AP_PRU,SPECIAL,APPREN,HE,COMBO,KNOWN,UNKNOWN,OVERALLPER,FECPER,INDEPPER,OTHERFEPER,SSFPER,SFCPER,SPIPER,AP_PRUPER,SPECIALPER,APPRENPER,HEPER,COMBOPER,KNOWNPER,UNKNOWNPER
101184,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
101241,270,250,45,SUPP,5,190,10,0,0,0,5,0,SUPP,10,5,94%,17%,SUPP,2%,71%,3%,0%,0%,0%,2%,0%,SUPP,4%,2%
101243,190,160,70,0,5,60,30,0,0,0,5,0,SUPP,15,10,88%,37%,0%,2%,32%,16%,0%,0%,0%,3%,0%,SUPP,8%,5%
101244,270,250,65,0,5,155,20,SUPP,0,0,SUPP,0,5,15,10,91%,24%,0%,1%,56%,8%,SUPP,0%,0%,SUPP,0%,1%,5%,4%
101245,280,250,55,SUPP,5,175,5,0,0,0,5,0,SUPP,20,15,89%,21%,SUPP,1%,64%,2%,0%,0%,0%,3%,0%,SUPP,7%,5%
101246,260,240,90,0,10,115,15,0,0,0,10,0,SUPP,20,10,90%,35%,0%,4%,44%,6%,0%,0%,0%,3%,0%,SUPP,7%,3%
133561,220,190,65,0,10,100,10,0,0,0,10,0,SUPP,20,10,86%,30%,0%,6%,45%,5%,0%,0%,0%,4%,0%,SUPP,8%,6%
101247,180,170,25,0,SUPP,130,10,0,0,0,5,0,SUPP,5,10,92%,13%,0%,SUPP,71%,6%,0%,0%,0%,4%,0%,SUPP,4%,4%
136028,200,180,40,0,5,115,20,0,0,SUPP,SUPP,0,0,15,5,92%,19%,0%,3%,58%,11%,0%,0%,SUPP,SUPP,0%,0%,7%,2%
131102,20,20,SUPP,0,0,0,0,0,0,15,0,0,0,0,0,100%,SUPP,0%,0%,0%,0%,0%,0%,94%,0%,0%,0%,0%,0%
101345,160,140,75,5,0,25,35,0,SUPP,0,5,SUPP,0,15,10,87%,47%,2%,0%,14%,23%,0%,SUPP,0%,2%,SUPP,0%,8%,5%
137374,150,130,35,SUPP,SUPP,80,15,0,0,0,SUPP,0,0,10,10,87%,24%,SUPP,SUPP,53%,9%,0%,0%,0%,SUPP,0%,0%,6%,7%
137361,130,110,30,0,5,70,5,0,0,0,5,0,0,10,10,82%,21%,0%,4%,53%,4%,0%,0%,0%,3%,0%,0%,9%,9%
137131,180,170,30,SUPP,5,130,5,0,0,0,SUPP,0,0,5,5,96%,18%,SUPP,2%,72%,4%,0%,0%,0%,SUPP,0%,0%,2%,2%
138685,190,190,35,SUPP,SUPP,135,10,0,SUPP,0,5,0,0,5,5,96%,19%,SUPP,SUPP,69%,6%,0%,SUPP,0%,2%,0%,0%,2%,2%
137388,150,140,40,5,0,85,5,0,0,0,SUPP,0,0,SUPP,10,92%,26%,3%,0%,59%,4%,0%,0%,0%,SUPP,0%,0%,SUPP,7%
136658,210,180,50,SUPP,5,125,5,0,0,0,5,0,0,15,10,90%,24%,SUPP,1%,62%,1%,0%,0%,0%,2%,0%,0%,6%,4%
136418,180,170,60,SUPP,SUPP,25,75,0,0,SUPP,SUPP,0,0,5,5,94%,34%,SUPP,SUPP,14%,43%,0%,0%,SUPP,SUPP,0%,0%,3%,3%
138051,90,90,0,SUPP,0,90,SUPP,0,0,0,0,0,0,0,SUPP,99%,0%,SUPP,0%,96%,SUPP,0%,0%,0%,0%,0%,0%,0%,SUPP
137645,200,190,30,0,0,130,25,0,0,SUPP,SUPP,0,0,5,5,94%,16%,0%,0%,66%,12%,0%,0%,SUPP,SUPP,0%,0%,3%,3%
136290,180,180,SUPP,5,0,165,5,0,0,0,SUPP,0,0,0,0,100%,SUPP,2%,0%,94%,3%,0%,0%,0%,SUPP,0%,0%,0%,0%
137386,240,230,30,5,5,185,SUPP,0,SUPP,0,5,0,0,5,10,93%,12%,2%,2%,76%,SUPP,0%,SUPP,0%,2%,0%,0%,2%,5%
101361,90,90,SUPP,SUPP,0,85,5,0,0,0,0,0,0,SUPP,0,99%,SUPP,SUPP,0%,89%,7%,0%,0%,0%,0%,0%,0%,SUPP,0%
101362,150,140,25,SUPP,SUPP,110,SUPP,0,0,0,SUPP,0,0,10,5,91%,18%,SUPP,SUPP,72%,SUPP,0%,0%,0%,SUPP,0%,0%,6%,3%
136308,220,210,25,5,0,175,SUPP,0,0,0,SUPP,SUPP,SUPP,10,5,93%,12%,1%,0%,78%,SUPP,0%,0%,0%,SUPP,SUPP,SUPP,5%,2%
101364,180,170,25,0,SUPP,140,5,0,0,0,5,0,SUPP,SUPP,5,98%,14%,0%,SUPP,80%,3%,0%,0%,0%,4%,0%,SUPP,SUPP,2%
101365,120,110,10,0,SUPP,90,5,0,0,0,5,0,0,5,SUPP,93%,10%,0%,SUPP,77%,4%,0%,0%,0%,3%,0%,0%,5%,SUPP
137539,140,120,5,10,0,110,0,0,0,0,0,0,0,5,10,89%,4%,7%,0%,79%,0%,0%,0%,0%,0%,0%,0%,3%,8%
134798,210,180,25,0,5,150,SUPP,0,0,0,5,0,0,15,15,86%,12%,0%,2%,72%,SUPP,0%,0%,0%,3%,0%,0%,7%,6%
101394,20,20,0,0,0,0,0,0,0,20,0,0,0,0,SUPP,95%,0%,0%,0%,0%,0%,0%,0%,95%,0%,0%,0%,0%,SUPP
101397,10,10,0,0,0,0,0,0,0,5,0,0,0,0,SUPP,75%,0%,0%,0%,0%,0%,0%,0%,75%,0%,0%,0%,0%,SUPP
136369,220,220,15,5,SUPP,200,0,0,0,SUPP,SUPP,0,SUPP,SUPP,SUPP,99%,7%,1%,SUPP,89%,0%,0%,0%,SUPP,SUPP,0%,SUPP,SUPP,SUPP
137769,210,210,10,0,0,195,5,0,0,0,SUPP,0,0,SUPP,SUPP,99%,5%,0%,0%,92%,3%,0%,0%,0%,SUPP,0%,0%,SUPP,SUPP
137965,210,200,35,0,10,150,5,0,0,0,15,0,0,10,5,94%,16%,0%,5%,71%,2%,0%,0%,0%,6%,0%,0%,5%,1%
137423,190,190,10,SUPP,0,175,SUPP,0,0,0,0,0,SUPP,5,SUPP,98%,5%,SUPP,0%,91%,SUPP,0%,0%,0%,0%,0%,SUPP,2%,SUPP
136720,280,240,70,0,5,155,5,0,0,0,10,0,SUPP,25,15,85%,25%,0%,3%,56%,1%,0%,0%,0%,3%,0%,SUPP,9%,6%
136330,330,290,100,0,10,165,5,0,0,0,20,0,5,30,10,87%,31%,0%,3%,51%,2%,0%,0%,0%,7%,0%,1%,9%,4%
138686,180,160,75,0,5,70,10,0,0,0,10,0,0,15,10,86%,41%,0%,2%,39%,5%,0%,0%,0%,6%,0%,0%,7%,7%
136538,180,170,35,0,5,130,5,0,0,0,5,0,SUPP,5,5,96%,19%,0%,2%,73%,2%,0%,0%,0%,3%,0%,SUPP,2%,2%
138650,170,150,55,0,5,60,35,0,SUPP,0,10,0,SUPP,15,5,89%,31%,0%,2%,35%,21%,0%,SUPP,0%,5%,0%,SUPP,9%,2%
137681,220,200,40,0,10,90,60,0,0,0,15,0,SUPP,10,5,92%,18%,0%,5%,41%,29%,0%,0%,0%,7%,0%,SUPP,5%,3%
136334,160,160,10,SUPP,0,145,5,0,0,0,0,0,0,SUPP,0,99%,6%,SUPP,0%,90%,2%,0%,0%,0%,0%,0%,0%,SUPP,0%
137368,210,180,75,0,10,95,SUPP,0,0,0,15,0,SUPP,15,15,86%,35%,0%,4%,46%,SUPP,0%,0%,0%,6%,0%,SUPP,8%,6%
133769,200,170,40,SUPP,5,110,10,0,0,0,10,0,SUPP,20,10,85%,21%,SUPP,2%,56%,5%,0%,0%,0%,5%,0%,SUPP,9%,6%
135677,120,110,25,0,5,70,SUPP,0,0,0,15,0,SUPP,10,5,88%,22%,0%,3%,60%,SUPP,0%,0%,0%,11%,0%,SUPP,9%,3%
101485,30,30,20,0,0,10,0,0,0,0,0,0,0,5,0,91%,56%,0%,0%,34%,0%,0%,0%,0%,0%,0%,0%,9%,0%
101487,10,10,SUPP,0,0,0,0,0,0,5,0,0,0,0,0,100%,SUPP,0%,0%,0%,0%,0%,0%,83%,0%,0%,0%,0%,0%
131115,10,10,5,0,0,SUPP,0,0,0,0,0,0,0,5,SUPP,50%,36%,0%,0%,SUPP,0%,0%,0%,0%,0%,0%,0%,43%,SUPP
138457,220,210,55,SUPP,SUPP,145,10,0,0,0,5,0,0,5,SUPP,97%,25%,SUPP,SUPP,67%,4%,0%,0%,0%,1%,0%,0%,2%,SUPP
133724,300,290,40,5,0,245,SUPP,0,SUPP,0,SUPP,0,0,5,SUPP,98%,13%,1%,0%,83%,SUPP,0%,SUPP,0%,SUPP,0%,0%,2%,SUPP
136656,220,210,35,SUPP,SUPP,145,25,0,0,0,SUPP,0,0,5,5,95%,17%,SUPP,SUPP,65%,12%,0%,0%,0%,SUPP,0%,0%,3%,2%
137685,320,300,70,SUPP,5,210,20,0,0,0,5,0,0,5,10,96%,22%,SUPP,1%,66%,7%,0%,0%,0%,1%,0%,0%,2%,3%
138609,210,190,70,SUPP,SUPP,110,5,0,0,0,5,0,0,10,5,93%,34%,SUPP,SUPP,54%,3%,0%,0%,0%,2%,0%,0%,4%,3%
137994,170,150,35,0,5,95,20,0,0,0,SUPP,0,0,10,5,90%,20%,0%,2%,56%,12%,0%,0%,0%,SUPP,0%,0%,7%,3%
138610,210,190,45,0,0,145,10,0,0,0,5,0,0,10,10,92%,20%,0%,0%,67%,4%,0%,0%,0%,1%,0%,0%,4%,4%
101563,170,160,40,SUPP,SUPP,105,10,0,0,0,5,0,0,10,5,93%,23%,SUPP,SUPP,62%,7%,0%,0%,0%,3%,0%,0%,5%,2%
101564,100,80,25,SUPP,0,45,5,0,0,0,0,0,0,15,5,82%,27%,SUPP,0%,48%,6%,0%,0%,0%,0%,0%,0%,15%,3%
139319,220,210,40,SUPP,5,140,20,0,0,0,5,0,0,5,10,94%,19%,SUPP,1%,64%,8%,0%,0%,0%,1%,0%,0%,2%,4%
134226,190,170,45,0,5,110,10,0,0,0,5,0,0,5,10,91%,23%,0%,3%,59%,6%,0%,0%,0%,3%,0%,0%,3%,6%
135973,170,140,35,SUPP,0,80,25,0,0,0,0,0,0,15,10,85%,20%,SUPP,0%,49%,15%,0%,0%,0%,0%,0%,0%,8%,7%
140796,20,20,10,0,0,0,0,0,0,10,0,0,0,0,0,100%,45%,0%,0%,0%,0%,0%,0%,55%,0%,0%,0%,0%,0%
101583,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
137379,150,130,20,0,SUPP,90,15,0,0,0,5,0,0,10,10,87%,15%,0%,SUPP,61%,9%,0%,0%,0%,2%,0%,0%,8%,5%
136466,180,170,15,5,SUPP,145,5,0,0,0,SUPP,0,0,10,5,93%,7%,2%,SUPP,82%,2%,0%,0%,0%,SUPP,0%,0%,4%,2%
136709,220,200,15,SUPP,5,175,0,0,0,0,5,0,5,15,5,93%,8%,SUPP,2%,81%,0%,0%,0%,0%,3%,0%,2%,6%,1%
136464,190,160,55,0,5,105,0,0,0,0,10,0,0,15,10,87%,30%,0%,2%,55%,0%,0%,0%,0%,5%,0%,0%,7%,6%
136586,210,200,30,SUPP,0,170,SUPP,0,0,0,5,0,0,5,5,94%,14%,SUPP,0%,79%,SUPP,0%,0%,0%,3%,0%,0%,3%,2%
136517,220,200,45,SUPP,0,150,SUPP,0,0,0,5,0,0,15,5,90%,20%,SUPP,0%,69%,SUPP,0%,0%,0%,1%,0%,0%,7%,3%
136551,140,140,SUPP,5,0,130,0,0,0,SUPP,SUPP,0,0,0,SUPP,99%,SUPP,4%,0%,94%,0%,0%,0%,SUPP,SUPP,0%,0%,0%,SUPP
136281,180,160,50,SUPP,5,95,5,0,0,0,5,0,SUPP,15,10,86%,27%,SUPP,2%,53%,4%,0%,0%,0%,4%,0%,SUPP,7%,7%
136644,240,220,30,SUPP,5,190,SUPP,0,0,0,5,0,0,10,5,94%,12%,SUPP,1%,80%,SUPP,0%,0%,0%,3%,0%,0%,4%,1%
136467,220,200,50,0,10,120,15,0,0,0,10,0,SUPP,15,5,90%,23%,0%,4%,56%,7%,0%,0%,0%,5%,0%,SUPP,8%,2%
136545,220,180,60,0,5,120,SUPP,0,0,0,5,0,0,20,20,83%,27%,0%,1%,54%,SUPP,0%,0%,0%,3%,0%,0%,8%,9%
101676,120,120,SUPP,SUPP,0,115,0,0,0,0,SUPP,0,0,0,SUPP,99%,SUPP,SUPP,0%,97%,0%,0%,0%,0%,SUPP,0%,0%,0%,SUPP
137006,240,230,25,5,5,195,0,0,0,SUPP,10,0,0,5,5,97%,10%,2%,2%,83%,0%,0%,0%,SUPP,3%,0%,0%,2%,2%
136540,210,190,35,SUPP,SUPP,150,0,0,0,0,5,0,0,10,15,89%,17%,SUPP,SUPP,71%,0%,0%,0%,0%,1%,0%,0%,5%,6%
136355,260,240,50,0,10,180,0,0,0,SUPP,15,0,0,5,10,93%,19%,0%,4%,70%,0%,0%,0%,SUPP,5%,0%,0%,3%,4%
138114,170,140,60,0,5,75,0,0,0,0,5,0,0,15,15,83%,35%,0%,3%,44%,0%,0%,0%,0%,3%,0%,0%,9%,8%
101700,30,30,20,0,0,0,0,0,0,5,0,0,0,0,SUPP,96%,78%,0%,0%,0%,0%,0%,0%,19%,0%,0%,0%,0%,SUPP
101697,10,10,0,0,0,0,0,0,0,15,0,0,0,0,SUPP,93%,0%,0%,0%,0%,0%,0%,0%,93%,0%,0%,0%,0%,SUPP
132008,10,4,5,0,0,SUPP,0,0,0,0,SUPP,0,0,0,SUPP,67%,50%,0%,0%,SUPP,0%,0%,0%,0%,SUPP,0%,0%,0%,SUPP
135232,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
138187,200,180,55,0,SUPP,50,80,0,0,0,SUPP,0,0,10,10,91%,27%,0%,SUPP,24%,40%,0%,0%,0%,SUPP,0%,0%,5%,4%
101811,100,100,20,SUPP,SUPP,60,15,0,0,0,SUPP,0,0,SUPP,5,95%,20%,SUPP,SUPP,59%,14%,0%,0%,0%,SUPP,0%,0%,SUPP,3%
101813,130,130,35,5,SUPP,60,35,0,0,0,SUPP,0,0,SUPP,0,98%,25%,2%,SUPP,44%,26%,0%,0%,0%,SUPP,0%,0%,SUPP,0%
101814,140,130,40,0,0,45,50,0,0,0,SUPP,0,0,10,5,90%,26%,0%,0%,30%,33%,0%,0%,0%,SUPP,0%,0%,7%,3%
138178,320,280,65,SUPP,5,130,80,0,0,0,10,0,0,15,20,90%,21%,SUPP,1%,41%,26%,0%,0%,0%,3%,0%,0%,4%,6%
101819,220,190,65,0,5,90,35,0,0,0,15,0,SUPP,15,15,88%,29%,0%,2%,40%,16%,0%,0%,0%,6%,0%,SUPP,6%,6%
138221,170,170,20,SUPP,0,110,30,0,0,0,SUPP,0,0,10,SUPP,95%,12%,SUPP,0%,64%,18%,0%,0%,0%,SUPP,0%,0%,5%,SUPP
101821,140,130,30,0,0,80,15,0,0,0,SUPP,0,0,5,5,94%,22%,0%,0%,59%,12%,0%,0%,0%,SUPP,0%,0%,3%,3%
101823,150,150,10,SUPP,SUPP,125,10,0,0,0,SUPP,0,0,SUPP,SUPP,99%,8%,SUPP,SUPP,83%,6%,0%,0%,0%,SUPP,0%,0%,SUPP,SUPP
137754,190,180,25,SUPP,0,100,50,0,0,0,SUPP,0,0,10,SUPP,95%,14%,SUPP,0%,53%,27%,0%,0%,0%,SUPP,0%,0%,4%,SUPP
137772,170,160,45,0,SUPP,90,20,0,0,0,10,0,0,10,5,92%,27%,0%,SUPP,51%,12%,0%,0%,0%,5%,0%,0%,5%,3%
131280,110,110,15,0,SUPP,65,30,0,0,0,5,0,0,SUPP,0,99%,13%,0%,SUPP,59%,26%,0%,0%,0%,3%,0%,0%,SUPP,0%
101849,140,130,10,SUPP,0,115,5,0,0,0,0,0,0,5,5,94%,7%,SUPP,0%,84%,2%,0%,0%,0%,0%,0%,0%,4%,2%
135249,190,170,50,0,5,110,15,0,0,0,5,0,0,10,5,92%,26%,0%,2%,57%,7%,0%,0%,0%,3%,0%,0%,6%,2%
135311,180,170,15,0,SUPP,145,10,0,0,0,SUPP,0,0,5,SUPP,97%,8%,0%,SUPP,82%,6%,0%,0%,0%,SUPP,0%,0%,2%,SUPP
135654,100,70,30,0,5,20,15,0,0,0,5,0,0,15,10,71%,32%,0%,4%,22%,13%,0%,0%,0%,4%,0%,0%,17%,11%
135955,120,100,30,0,SUPP,65,5,0,0,0,SUPP,0,0,15,5,82%,23%,0%,SUPP,53%,5%,0%,0%,0%,SUPP,0%,0%,13%,6%
135968,210,170,60,SUPP,SUPP,80,30,0,0,0,SUPP,0,0,20,15,83%,30%,SUPP,SUPP,38%,14%,0%,0%,0%,SUPP,0%,0%,11%,6%
136203,100,90,35,0,5,30,20,0,0,0,5,0,0,5,5,87%,35%,0%,3%,30%,19%,0%,0%,0%,3%,0%,0%,7%,6%
101851,30,30,15,0,0,0,5,0,0,5,SUPP,0,0,0,0,100%,63%,0%,0%,0%,22%,0%,0%,15%,SUPP,0%,0%,0%,0%
101852,10,10,5,0,0,0,0,SUPP,0,10,0,0,0,0,SUPP,92%,23%,0%,0%,0%,0%,SUPP,0%,62%,0%,0%,0%,0%,SUPP
101853,10,10,5,0,0,0,SUPP,0,0,0,SUPP,0,0,5,SUPP,46%,38%,0%,0%,0%,SUPP,0%,0%,0%,SUPP,0%,0%,46%,SUPP
101856,10,10,0,0,0,0,0,0,0,5,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
101928,230,210,65,SUPP,SUPP,135,SUPP,0,0,0,5,0,SUPP,15,10,90%,28%,SUPP,SUPP,59%,SUPP,0%,0%,0%,1%,0%,SUPP,6%,4%
101930,180,170,55,0,SUPP,115,0,0,0,0,0,0,0,5,SUPP,97%,32%,0%,SUPP,64%,0%,0%,0%,0%,0%,0%,0%,2%,SUPP
137729,240,230,35,SUPP,SUPP,190,0,0,0,0,5,0,0,5,5,96%,15%,SUPP,SUPP,80%,0%,0%,0%,0%,1%,0%,0%,2%,3%
101932,230,200,55,0,SUPP,145,SUPP,0,0,0,SUPP,0,0,15,10,88%,24%,0%,SUPP,62%,SUPP,0%,0%,0%,SUPP,0%,0%,7%,5%
131310,180,170,75,SUPP,5,85,SUPP,0,0,0,SUPP,0,0,5,5,93%,41%,SUPP,4%,47%,SUPP,0%,0%,0%,SUPP,0%,0%,4%,3%
137546,190,190,40,SUPP,SUPP,145,0,0,0,0,SUPP,0,0,5,SUPP,98%,20%,SUPP,SUPP,76%,0%,0%,0%,0%,SUPP,0%,0%,2%,SUPP
101934,300,280,65,SUPP,5,190,20,0,0,0,5,0,SUPP,15,5,94%,21%,SUPP,1%,65%,6%,0%,0%,0%,1%,0%,SUPP,4%,2%
101939,210,190,55,0,SUPP,130,5,0,0,SUPP,SUPP,0,SUPP,10,10,92%,27%,0%,SUPP,62%,1%,0%,0%,SUPP,SUPP,0%,SUPP,4%,4%
101940,230,210,35,SUPP,5,175,0,0,0,0,5,0,SUPP,15,5,92%,14%,SUPP,1%,75%,0%,0%,0%,0%,1%,0%,SUPP,6%,2%
101941,210,200,20,5,0,155,10,0,0,0,SUPP,0,0,10,5,95%,11%,2%,0%,76%,6%,0%,0%,0%,SUPP,0%,0%,4%,1%
137221,240,220,35,5,SUPP,170,5,0,0,0,SUPP,0,0,15,10,91%,14%,1%,SUPP,73%,2%,0%,0%,0%,SUPP,0%,0%,6%,3%
101943,220,200,75,0,5,115,10,0,0,0,5,0,0,10,10,91%,33%,0%,3%,52%,4%,0%,0%,0%,2%,0%,0%,5%,4%
134369,170,150,65,SUPP,5,80,5,0,0,0,SUPP,0,SUPP,10,10,90%,37%,SUPP,2%,46%,3%,0%,0%,0%,SUPP,0%,SUPP,6%,5%
101965,20,20,SUPP,0,0,0,0,0,0,15,0,0,0,SUPP,0,94%,SUPP,0%,0%,0%,0%,0%,0%,88%,0%,0%,0%,SUPP,0%
101969,10,10,5,0,SUPP,SUPP,0,0,0,SUPP,SUPP,0,0,0,SUPP,90%,40%,0%,SUPP,SUPP,0%,0%,0%,SUPP,SUPP,0%,0%,0%,SUPP
101970,10,10,5,0,0,SUPP,0,0,0,SUPP,0,0,0,0,0,100%,50%,0%,0%,SUPP,0%,0%,0%,SUPP,0%,0%,0%,0%,0%
101971,20,20,0,0,0,0,0,0,0,15,0,0,0,0,SUPP,94%,0%,0%,0%,0%,0%,0%,0%,94%,0%,0%,0%,0%,SUPP
102043,260,230,70,0,5,125,35,0,0,0,5,0,0,15,15,90%,27%,0%,1%,48%,13%,0%,0%,0%,2%,0%,0%,5%,5%
136327,230,210,40,0,5,150,10,0,0,0,5,0,SUPP,10,10,91%,17%,0%,2%,67%,4%,0%,0%,0%,2%,0%,SUPP,5%,4%
102045,240,220,35,0,5,145,35,0,0,0,SUPP,0,SUPP,10,15,91%,15%,0%,2%,60%,14%,0%,0%,0%,SUPP,0%,SUPP,3%,5%
102047,230,220,60,SUPP,5,150,5,0,0,0,5,SUPP,0,15,SUPP,93%,25%,SUPP,1%,65%,2%,0%,0%,0%,2%,SUPP,0%,6%,SUPP
102048,190,180,55,0,SUPP,105,10,0,0,SUPP,5,0,0,5,5,94%,31%,0%,SUPP,56%,6%,0%,0%,SUPP,2%,0%,0%,3%,3%
102049,200,190,55,0,5,120,5,0,0,SUPP,5,0,0,10,5,92%,28%,0%,3%,59%,2%,0%,0%,SUPP,3%,0%,0%,4%,3%
102050,210,180,50,0,SUPP,110,10,0,0,SUPP,5,0,SUPP,20,10,85%,25%,0%,SUPP,53%,6%,0%,0%,SUPP,2%,0%,SUPP,9%,6%
132256,240,220,45,5,5,150,10,0,0,0,10,0,0,15,10,90%,19%,1%,3%,63%,4%,0%,0%,0%,4%,0%,0%,6%,5%
102052,180,160,30,0,5,105,30,0,0,SUPP,5,0,0,10,SUPP,93%,16%,0%,2%,59%,16%,0%,0%,SUPP,2%,0%,0%,6%,SUPP
102053,180,170,35,0,0,105,25,0,0,0,0,0,0,5,SUPP,95%,21%,0%,0%,60%,14%,0%,0%,0%,0%,0%,0%,3%,SUPP
102055,180,180,0,5,0,175,5,0,0,0,0,0,0,0,0,100%,0%,2%,0%,97%,2%,0%,0%,0%,0%,0%,0%,0%,0%
102056,220,210,70,SUPP,5,90,40,0,0,0,5,0,SUPP,10,5,94%,31%,SUPP,2%,41%,18%,0%,0%,0%,3%,0%,SUPP,4%,2%
102058,170,160,40,0,5,105,15,0,0,0,5,0,0,5,5,94%,23%,0%,2%,59%,10%,0%,0%,0%,2%,0%,0%,4%,2%
137094,180,160,30,0,5,125,5,0,0,0,10,0,0,10,5,93%,18%,0%,2%,71%,2%,0%,0%,0%,7%,0%,0%,6%,2%
134311,170,160,50,SUPP,5,95,5,0,0,0,5,0,0,10,5,90%,29%,SUPP,2%,55%,2%,0%,0%,0%,2%,0%,0%,7%,3%
135958,180,150,45,0,5,90,5,0,0,0,5,0,0,20,15,81%,26%,0%,2%,50%,3%,0%,0%,0%,3%,0%,0%,11%,8%
136147,250,220,55,0,10,135,30,0,0,0,5,0,0,10,15,90%,21%,0%,3%,54%,12%,0%,0%,0%,2%,0%,0%,4%,6%
136157,150,130,35,0,0,60,35,0,0,0,0,0,0,15,15,83%,23%,0%,0%,38%,22%,0%,0%,0%,0%,0%,0%,9%,9%
102066,20,20,SUPP,0,0,0,0,0,0,15,0,0,0,0,0,100%,SUPP,0%,0%,0%,0%,0%,0%,88%,0%,0%,0%,0%,0%
102067,20,20,5,0,0,0,0,0,0,15,0,0,0,SUPP,SUPP,89%,21%,0%,0%,0%,0%,0%,0%,68%,0%,0%,0%,SUPP,SUPP
102068,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
102069,20,20,0,0,0,0,0,0,SUPP,15,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,SUPP,94%,0%,0%,0%,0%,0%
102070,10,10,0,0,0,0,0,0,0,5,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
102153,220,210,60,SUPP,SUPP,85,60,0,0,0,0,0,0,10,5,94%,27%,SUPP,SUPP,39%,27%,0%,0%,0%,0%,0%,0%,4%,2%
102154,240,220,35,SUPP,5,150,25,0,SUPP,0,5,0,0,10,10,91%,15%,SUPP,2%,63%,11%,0%,SUPP,0%,1%,0%,0%,4%,5%
102155,210,180,65,0,SUPP,45,70,0,0,0,0,0,0,10,15,87%,32%,0%,SUPP,22%,33%,0%,0%,0%,0%,0%,0%,5%,8%
102156,240,230,30,SUPP,SUPP,185,10,0,0,0,SUPP,0,0,5,5,95%,12%,SUPP,SUPP,77%,5%,0%,0%,0%,SUPP,0%,0%,2%,3%
102157,250,210,115,0,5,40,55,0,0,0,5,SUPP,0,15,25,85%,45%,0%,2%,16%,22%,0%,0%,0%,2%,SUPP,0%,6%,10%
137745,180,150,70,0,SUPP,20,65,0,0,0,SUPP,0,0,15,10,86%,39%,0%,SUPP,10%,36%,0%,0%,0%,SUPP,0%,0%,7%,7%
137531,210,200,35,SUPP,SUPP,155,5,0,0,0,SUPP,0,0,10,5,93%,17%,SUPP,SUPP,74%,2%,0%,0%,0%,SUPP,0%,0%,4%,3%
131757,230,200,110,0,5,25,55,0,0,0,SUPP,0,0,25,15,84%,48%,0%,2%,11%,24%,0%,0%,0%,SUPP,0%,0%,10%,6%
139362,130,110,25,0,SUPP,75,15,0,0,0,SUPP,0,0,10,5,88%,19%,0%,SUPP,57%,11%,0%,0%,0%,SUPP,0%,0%,9%,3%
133386,160,150,35,SUPP,SUPP,90,20,0,0,0,SUPP,0,0,10,5,92%,23%,SUPP,SUPP,56%,11%,0%,0%,0%,SUPP,0%,0%,6%,2%
102175,10,10,5,0,0,0,0,SUPP,0,SUPP,0,0,0,0,SUPP,88%,63%,0%,0%,0%,0%,SUPP,0%,SUPP,0%,0%,0%,0%,SUPP
102176,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
102178,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%
135534,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
137204,290,260,105,SUPP,5,145,5,0,0,0,5,0,0,15,10,91%,36%,SUPP,2%,51%,2%,0%,0%,0%,2%,0%,0%,5%,3%
137075,280,270,105,5,5,120,40,0,0,0,5,0,0,10,SUPP,97%,37%,1%,1%,42%,15%,0%,0%,0%,3%,0%,0%,3%,SUPP
137199,170,160,70,0,5,85,5,0,0,0,5,0,0,5,5,94%,40%,0%,2%,49%,2%,0%,0%,0%,2%,0%,0%,4%,2%
