LA,URN,NTEA,NTEAAS,NNONTEA,NFTETEA,NFTETEAAS,NFTENONTEA,RATPUPTEA,SALARY
208,100636,21,13,5,19.4,9.1,5.0,17.1,43013
208,100602,23,21,10,23.0,16.1,9.5,20.4,37617
208,100637,64,10,24,60.4,9.0,19.8,15.2,46740
208,100638,86,22,34,81.9,18.1,20.2,14.1,45350
208,137093,111,26,34,101.1,23.0,30.3,12.5,41571
208,100640,40,4,13,39.0,3.4,12.5,13.1,43362
208,137966,71,12,25,69.1,11.4,22.8,12.4,40510
208,100642,51,16,16,51.0,15.6,15.8,12.6,42618
208,100643,16,25,6,16.0,23.5,6.0,7.6,46156
208,134815,85,25,38,83.4,24.4,36.7,12.5,42998
208,135389,65,23,22,64.8,23.0,21.7,12.9,41888
208,137954,15,4,3,15.0,4.0,3.0,6.9,55409
208,100654,13,20,1,15.0,19.3,1.0,6.3,45285
208,100659,11,19,3,11.0,17.0,3.0,7.8,41165
208,133440,15,35,5,14.0,33.4,3.7,6.1,37717
208,133442,12,24,4,9.7,23.1,3.2,6.2,45665
209,100667,10,26,6,6.2,22.2,5.0,14.0,45022
209,100668,5,5,14,5.0,4.1,9.7,18.2,48984
209,130856,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
209,100671,25,17,6,24.6,10.3,6.0,22.2,37715
209,139672,3,2,NA,3.0,2.0,NA,20.0,SUPP
209,100672,34,26,8,31.4,18.9,6.2,15.4,43187
209,100673,18,21,7,15.1,10.1,5.4,17.0,44211
209,100674,19,14,10,15.8,9.4,5.7,20.6,42078
209,100675,27,27,11,24.7,22.3,9.3,17.2,42488
209,100676,32,25,14,28.9,17.5,13.0,18.4,39681
209,100677,31,17,9,27.9,10.1,8.0,14.5,36545
209,100678,38,43,11,35.3,29.8,9.6,18.8,40601
209,100679,23,27,7,21.8,13.6,6.7,22.1,37271
209,100680,21,24,8,17.2,14.0,6.4,26.0,42215
209,100681,23,23,4,21.6,15.6,3.5,19.4,38131
209,100683,25,2,6,22.2,2.0,5.6,21.9,35024
209,100684,29,31,10,27.2,20.5,7.1,21.1,40466
209,100685,13,17,7,12.2,11.8,5.1,23.0,40341
209,100686,10,22,5,8.9,16.6,4.3,SUPP,48106
209,100687,19,9,9,17.8,6.2,8.3,35.4,41539
209,100688,19,16,5,15.7,10.1,5.0,30.9,44868
209,100689,11,19,4,10.2,13.6,3.4,30.7,42164
209,100690,29,29,4,24.3,21.2,2.5,23.4,44553
209,100691,12,17,4,11.6,13.6,3.9,31.2,42349
209,100692,13,27,4,13.0,22.0,3.2,33.8,35436
209,100693,8,17,5,7.0,13.7,4.2,SUPP,46122
209,100695,14,9,3,14.0,7.8,3.0,28.2,31192
209,100696,29,25,5,24.0,17.3,3.8,17.7,44148
209,100699,23,29,6,21.0,23.7,5.5,21.6,40561
209,100700,28,22,10,23.9,15.6,7.3,19.9,38507
209,100701,32,35,14,27.3,23.0,11.7,21.6,43157
209,100702,12,17,6,11.6,13.3,3.6,28.1,45530
209,100703,14,20,2,12.2,8.6,2.0,25.8,45417
209,100704,13,14,3,11.8,9.4,2.9,28.8,41524
209,100705,1,4,2,1.0,1.7,1.7,SUPP,SUPP
209,137441,28,28,5,25.4,22.0,4.4,17.3,45123
209,100707,21,21,8,19.4,11.9,4.7,20.2,44396
209,100708,12,12,4,9.8,6.9,2.8,30.5,47228
209,100709,30,25,13,25.6,17.2,10.1,19.3,40358
209,100710,21,29,6,20.1,21.4,4.6,25.5,39036
209,100711,24,17,6,22.0,11.3,5.3,23.6,42063
209,100712,18,11,5,12.7,8.4,4.0,15.4,43247
209,100713,29,29,8,25.0,17.8,7.3,18.6,45440
209,100714,12,16,7,9.4,8.4,3.1,24.3,46987
209,100715,11,18,6,10.1,12.5,4.4,24.8,42964
209,100716,11,12,5,10.4,7.8,4.0,26.4,36693
209,100717,15,12,4,14.0,9.0,3.0,19.2,43877
209,100718,16,18,7,15.1,15.0,6.8,32.6,36774
209,100719,14,8,4,9.5,6.3,2.4,22.2,41083
209,100720,6,10,2,5.2,7.3,2.0,38.5,46284
209,100721,14,4,5,12.8,3.0,4.4,17.5,41087
209,100722,8,9,4,8.0,8.3,2.6,32.1,46339
209,100723,12,10,4,11.4,7.3,3.8,16.3,37979
209,100724,8,12,4,8.0,6.7,3.9,27.9,38723
209,100725,11,13,4,9.2,8.4,3.0,24.4,39770
209,100726,17,18,4,14.8,11.7,3.9,22.5,39642
209,100727,9,6,3,8.2,3.9,2.9,26.6,36446
209,100728,6,9,7,5.6,5.9,4.3,37.9,40066
209,100729,2,4,3,2.0,2.5,2.9,SUPP,SUPP
209,100730,12,15,6,10.6,10.7,3.3,21.4,43885
209,100731,12,13,4,11.6,7.1,2.5,19.6,38508
209,100732,15,16,7,13.9,12.7,6.2,23.0,40369
209,100733,9,14,3,7.5,8.9,2.9,30.5,41325
209,100734,12,7,4,10.4,6.1,3.6,25.0,44107
209,100735,6,10,3,4.8,4.7,2.5,35.2,47412
209,100737,11,7,2,9.7,4.6,1.8,26.7,48616
209,100738,7,9,2,5.3,4.8,2.0,32.6,40916
209,100739,13,11,5,10.8,6.8,4.3,21.8,43064
209,100740,102,14,28,95.4,11.9,27.7,8.9,38083
209,100741,96,18,44,89.9,14.5,31.0,14.7,38855
209,100742,61,34,19,60.7,29.0,17.0,14.0,42009
209,100743,103,30,41,96.1,23.7,36.2,14.6,45102
209,100745,95,28,30,89.6,22.2,29.1,15.7,45375
209,100747,53,5,17,52.7,4.7,16.9,16.5,42823
209,100748,57,15,23,54.5,12.4,20.0,11.8,46451
209,100749,25,5,2,25.0,3.9,1.5,24.6,37745
209,100750,60,7,23,56.1,6.0,19.3,15.3,46407
209,100752,56,NA,10,54.2,NA,7.7,14.2,42244
209,100753,26,20,5,25.6,18.4,5.0,19.4,41900
209,135843,42,14,15,42.0,12.4,15.0,14.8,44238
209,135073,126,29,50,122.3,24.5,45.7,14.4,41969
209,135070,93,19,39,92.2,14.2,33.3,16.1,38788
209,135264,77,50,42,75.2,44.4,36.2,15.7,38534
209,100760,26,24,5,21.9,19.5,4.9,6.8,47089
209,100763,28,23,6,25.9,20.7,5.4,0.3,50730
209,100765,19,40,3,16.3,38.1,3.0,6.9,47830
209,100766,13,34,16,12.3,32.2,13.7,7.8,48087
209,136423,14,47,5,13.6,43.4,4.4,12.3,49120
210,100767,6,9,12,5.6,6.9,11.6,18.2,44144
210,100768,3,1,4,1.9,0.8,3.3,28.8,SUPP
210,100769,5,NA,9,3.2,NA,8.5,13.9,49365
210,100770,9,1,1,8.9,1.0,1.0,10.3,36684
210,100771,1,NA,5,1.0,NA,3.4,49.5,SUPP
210,135260,24,24,11,23.2,22.0,9.7,4.3,50717
210,138263,3,1,1,3.0,1.0,1.0,11.0,SUPP
210,138270,5,5,1,5.0,4.6,1.0,24.2,33386
210,139907,5,3,2,4.0,3.0,2.0,23.5,30278
210,100774,14,12,4,13.7,8.7,3.9,20.0,46774
210,100775,11,18,5,10.7,14.2,3.8,23.6,45324
210,100780,30,19,7,30.0,13.0,6.8,17.2,39404
210,100781,22,13,5,21.8,10.3,5.0,17.0,38852
210,100782,21,19,4,20.8,14.4,3.4,21.1,38691
210,100783,4,6,NA,4.0,4.6,NA,SUPP,32527
210,100784,17,15,4,15.2,10.2,3.0,15.0,41374
210,100785,26,38,9,25.1,28.5,8.5,18.1,41956
210,100786,26,28,11,21.8,22.7,9.7,22.4,42008
210,136665,17,15,10,16.0,11.7,8.1,22.3,39093
210,100789,13,12,4,12.6,8.8,4.0,31.2,39239
210,100790,19,15,9,16.8,9.7,8.2,39.8,36211
210,100791,14,15,7,13.7,10.1,6.4,25.7,43238
210,100793,26,2,9,23.7,2.0,7.7,19.4,42503
210,100794,11,16,5,9.9,12.1,4.2,27.2,43123
210,100795,26,19,8,24.0,14.9,7.4,17.0,38037
210,100796,26,26,14,21.5,18.3,11.3,21.0,38651
210,100797,28,26,7,27.3,22.5,7.0,18.1,42118
210,100798,29,38,5,26.2,24.8,4.9,18.1,51599
210,100800,18,13,7,17.0,10.2,6.8,21.5,41631
210,100801,14,18,5,14.0,12.3,4.4,14.1,38989
210,100802,26,18,6,23.2,13.4,6.0,15.6,42558
210,100803,26,20,3,21.6,16.1,3.0,17.7,42873
210,137648,26,35,19,26.0,25.2,15.4,16.9,38839
210,100808,18,21,1,15.8,14.9,1.0,20.0,41777
210,100809,18,20,7,17.2,17.1,6.9,19.1,42381
210,100810,20,36,13,20.0,29.1,11.8,23.1,45475
210,100811,8,14,2,7.0,12.4,2.0,31.5,51145
210,100812,20,21,7,19.0,15.9,6.3,22.8,39260
210,100813,10,9,4,8.5,6.8,3.5,24.5,40925
210,100814,10,15,5,9.5,9.9,4.5,23.5,42635
210,100815,13,17,4,13.0,10.8,2.8,15.7,41961
210,100817,26,19,8,23.5,16.6,7.7,18.5,38175
210,100818,12,16,5,11.0,13.5,5.0,21.0,44115
210,100819,22,44,10,21.2,33.3,10.0,21.3,44865
210,100821,15,29,8,14.6,20.0,8.0,33.0,45745
210,130918,13,10,2,12.5,8.4,2.0,36.7,46930
210,137413,12,22,4,12.0,17.7,3.3,31.1,42525
210,131843,28,31,11,25.8,22.8,9.5,21.1,43790
210,138842,23,16,9,22.0,14.9,7.9,21.4,37885
210,100822,7,11,2,5.3,6.5,2.0,39.2,45176
210,100823,12,15,3,10.8,14.8,2.7,27.3,44916
210,100824,27,25,11,26.6,17.4,7.5,16.3,40074
210,100825,10,14,5,8.6,9.0,3.7,24.2,49304
210,100826,22,25,8,19.5,16.7,7.2,21.8,42804
210,100827,9,17,4,9.0,16.5,2.6,19.3,43148
210,100828,22,12,6,22.0,7.6,5.5,15.0,34468
210,100829,30,34,9,29.2,29.0,8.4,16.7,34817
210,100830,17,25,2,14.5,16.2,1.4,27.9,41032
210,100831,11,19,1,10.2,12.7,1.0,20.0,47830
210,100832,13,22,9,11.4,16.7,7.4,29.0,45919
210,100833,13,14,4,13.0,10.2,3.7,17.0,40730
210,100834,12,12,7,11.4,8.2,4.3,20.2,41187
210,100835,11,8,2,9.6,7.1,2.0,17.3,48751
210,100836,11,13,2,9.9,8.0,1.8,20.3,40352
210,100837,12,13,3,11.4,9.9,2.7,18.8,43382
210,100838,22,15,8,21.2,11.1,6.5,14.9,38617
210,100839,7,12,5,7.0,9.4,4.6,33.0,49004
210,100840,14,9,4,13.7,5.7,3.6,16.2,41219
210,100841,11,10,4,8.1,9.7,4.0,27.0,40354
210,134903,25,40,13,24.6,35.7,12.2,19.0,37448
210,139587,6,NA,NA,6.0,NA,NA,6.5,39431
210,139718,16,3,8,15.0,3.0,7.5,7.5,50965
210,136309,144,6,10,130.3,4.1,9.6,11.6,40195
210,136298,104,21,28,94.6,18.4,26.1,12.4,42583
210,100849,64,11,25,60.9,9.0,21.2,13.1,42401
210,100851,16,16,7,14.9,10.4,5.5,27.1,52852
210,100852,20,15,5,18.7,9.9,4.8,20.6,44089
210,100853,15,14,5,13.3,8.8,3.9,18.0,41986
210,100854,10,15,2,9.2,8.5,1.9,18.6,44115
210,100855,12,16,3,11.0,12.8,2.6,20.0,48385
210,100816,8,15,5,7.5,10.4,4.5,43.7,53276
210,131318,18,24,6,17.0,15.2,5.7,26.3,43168
210,100857,50,9,12,49.6,9.0,11.0,12.2,45093
210,138961,66,10,19,63.5,8.6,17.6,12.3,40602
210,100859,56,10,15,51.4,9.2,14.7,12.1,46637
210,138960,75,7,23,73.2,6.1,21.5,10.7,41690
210,134222,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
210,134225,41,15,25,40.4,14.8,24.2,19.7,39799
210,131747,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
210,132711,51,6,18,50.4,5.2,14.6,15.4,36766
210,135315,81,32,31,80.3,28.5,29.1,12.8,45659
210,135401,100,20,53,99.8,20.0,50.5,10.6,NA
210,135584,97,34,34,95.9,33.2,32.7,12.4,41399
210,135816,58,14,21,57.6,13.6,20.8,12.4,39030
210,100872,19,27,10,15.6,21.6,8.0,6.7,46824
210,100873,20,34,4,18.4,34.0,3.3,5.0,44465
210,140138,9,4,6,8.4,4.0,4.8,6.9,37333
210,100875,8,6,3,5.5,6.0,3.0,11.9,65802
210,100876,11,5,5,10.0,4.8,4.5,5.3,55807
210,100878,6,12,3,6.0,12.0,2.6,11.8,48215
210,100879,7,5,5,7.0,4.5,4.4,5.0,54716
210,100880,12,28,2,10.6,24.9,2.0,6.9,46208
210,100881,13,20,4,11.2,15.2,3.3,4.1,40916
211,100882,5,5,5,4.2,4.2,5.0,17.0,42038
211,100884,5,5,7,4.6,2.4,6.3,17.2,43122
211,100885,6,14,13,6.0,11.6,11.4,19.7,38354
211,100886,5,9,3,5.0,5.7,1.8,16.0,44588
211,100887,5,1,6,5.0,0.9,5.1,12.0,44461
211,100888,7,2,7,6.4,1.4,6.6,12.5,44752
211,100889,37,19,11,34.8,17.9,10.4,2.6,48347
211,138262,36,NA,NA,33.5,NA,NA,1.4,25643
211,137016,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
211,140096,35,43,14,33.7,32.7,13.2,21.6,39229
211,131936,27,22,9,25.6,17.6,8.6,18.4,36253
211,133288,19,30,14,17.4,19.0,10.4,25.0,38227
211,133574,28,27,14,26.6,22.1,11.2,18.8,40211
211,134160,31,47,8,29.3,33.9,8.0,19.6,45455
211,138276,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
211,100890,35,49,10,32.7,39.2,9.0,17.3,36962
211,100891,36,41,15,34.8,28.5,13.4,17.0,39419
211,100892,29,28,6,27.6,23.0,5.9,15.1,40958
211,100893,18,18,4,16.9,14.3,3.1,15.7,42136
211,100894,35,40,14,33.6,28.0,13.2,16.3,39281
211,100895,30,14,5,24.4,9.6,4.5,14.6,39686
211,100896,23,29,10,21.4,17.0,9.2,16.1,41320
211,100897,34,31,10,29.7,19.4,8.7,14.7,41303
211,100898,23,27,7,21.4,18.5,6.7,16.6,41887
211,140064,32,34,16,29.9,29.4,14.4,18.1,39643
211,100900,33,38,10,32.6,31.6,9.9,14.6,40903
211,100901,26,33,7,24.9,28.9,6.3,19.3,42043
211,100902,28,28,8,26.2,23.8,7.8,13.5,45342
211,100903,14,15,6,12.8,9.5,5.5,17.9,46614
211,100904,22,25,7,18.6,16.8,6.9,18.8,41792
211,100906,33,32,11,28.1,19.4,9.3,16.3,44919
211,100907,13,16,7,11.7,11.8,5.7,23.8,45772
211,100908,17,19,8,15.9,13.8,7.9,16.5,39680
211,100911,27,31,10,26.3,19.9,8.2,17.6,47541
211,100912,36,27,13,33.0,21.9,11.7,17.9,42506
211,100913,20,25,7,19.3,19.8,6.1,17.5,41410
211,100914,16,17,5,14.0,11.9,5.0,16.1,34253
211,100915,20,18,17,18.5,17.4,11.1,19.5,46505
211,100916,17,15,3,14.1,11.0,3.0,15.6,42604
211,100917,30,30,11,27.9,24.9,8.7,16.7,42030
211,100920,37,40,16,35.2,34.0,14.0,18.9,33561
211,137682,19,13,9,16.4,12.9,8.1,21.8,45947
211,100922,30,25,12,27.9,23.3,11.0,17.1,41233
211,100923,27,20,9,26.6,17.2,6.5,16.9,42245
211,100926,12,13,3,12.0,10.8,2.9,18.2,42770
211,100927,24,18,8,23.5,14.9,7.5,16.2,39560
211,100928,17,18,7,15.2,13.4,6.3,17.1,45088
211,100930,30,23,10,27.2,19.2,8.5,16.0,33718
211,100931,14,20,5,13.2,15.4,4.3,18.0,41434
211,100932,18,17,5,16.5,15.1,5.0,20.0,40769
211,100934,27,28,19,26.4,22.7,7.8,17.0,38319
211,100935,14,18,6,13.5,12.4,4.6,16.1,42097
211,100936,24,15,10,21.2,11.0,7.6,15.0,42933
211,100937,35,42,9,32.2,31.6,7.8,14.1,43736
211,100938,16,18,4,14.9,13.9,4.0,15.8,46199
211,100939,32,34,11,29.5,23.7,9.9,16.2,37652
211,100940,14,22,8,12.2,15.4,6.1,19.0,39519
211,100941,30,25,9,29.3,19.7,7.8,15.1,43782
211,100942,16,13,10,14.7,10.7,9.2,16.0,41437
211,100943,17,21,8,14.8,13.4,7.7,15.5,39126
211,130352,32,45,16,30.9,34.2,13.1,18.7,38685
211,131737,31,23,6,28.6,16.2,5.4,16.0,40675
211,100944,19,14,6,16.3,10.5,5.8,12.4,40863
211,100945,10,10,3,10.0,7.7,2.8,20.6,39156
211,100946,12,16,4,10.0,11.5,4.0,19.6,44466
211,100948,11,12,7,11.0,10.8,6.2,18.1,35071
211,100949,13,10,8,12.0,8.3,7.5,19.1,38743
211,100950,22,22,5,19.9,16.4,4.4,16.8,38302
211,100951,13,15,5,11.4,13.8,5.0,18.8,42741
211,100953,9,12,8,8.2,11.7,6.8,25.6,37225
211,100954,17,23,8,15.7,16.8,5.1,20.0,34006
211,100956,14,18,4,12.1,12.3,3.5,17.0,43390
211,100958,11,15,3,11.0,14.5,3.0,23.5,46833
211,100959,11,13,3,9.8,10.2,2.9,23.4,45112
211,100960,15,19,9,14.6,13.9,5.9,16.1,41255
211,100961,11,14,7,10.9,9.5,5.6,20.5,41199
211,100962,12,12,6,11.6,8.5,4.2,19.6,37105
211,100964,14,22,7,13.8,14.9,6.6,17.1,40575
211,138202,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
211,100965,47,23,20,43.8,20.4,18.6,11.7,45867
211,100966,72,10,78,72.0,9.5,73.1,12.5,44839
211,100967,114,69,28,108.1,57.8,25.0,13.6,43462
211,100968,120,21,34,111.4,18.2,29.0,12.9,44470
211,100969,71,15,19,71.0,14.5,18.5,12.5,42700
211,100970,80,18,36,79.3,15.2,34.6,13.0,43959
211,137789,44,15,23,43.8,11.8,16.9,21.0,44041
211,100972,57,30,23,54.2,24.2,20.8,14.2,47532
211,100973,94,51,30,90.0,42.7,25.7,13.4,45815
211,133289,124,27,31,120.6,23.7,29.0,4.8,41910
211,100974,102,54,37,98.3,44.6,35.5,11.4,44134
211,100975,131,29,40,122.1,26.3,35.4,12.3,45035
211,100977,133,57,33,129.1,48.2,30.8,13.0,40551
211,100978,124,27,31,120.6,23.7,29.0,7.7,41910
211,100979,55,14,22,52.0,13.1,21.0,14.4,46473
211,100986,13,10,21,13.0,10.0,20.9,2.3,38816
211,100987,36,91,6,34.8,79.4,5.7,4.8,42199
211,100989,15,31,4,14.8,28.1,3.9,4.9,52697
211,131023,27,42,9,17.7,35.6,6.5,5.2,46445
211,131608,8,6,3,8.0,4.5,3.0,3.0,47271
211,131598,11,7,6,10.3,7.0,5.1,2.8,42719
212,100990,6,14,14,5.4,5.2,9.0,8.7,46857
212,100991,5,1,16,5.0,0.6,11.4,13.0,46206
212,100992,4,3,6,4.0,2.1,5.0,15.6,45039
212,100994,28,10,7,25.4,9.3,6.2,4.3,45271
212,132077,11,8,11,11.2,5.2,6.0,0.1,52050
212,108892,14,2,1,11.4,1.6,0.7,0.3,47911
212,139592,1,3,2,1.0,2.7,1.7,SUPP,SUPP
212,139687,2,2,3,2.0,2.0,1.5,10.5,SUPP
212,139775,7,3,1,5.2,3.0,1.0,10.8,43184
212,100995,14,16,5,12.7,12.1,4.6,20.6,37916
212,134041,25,19,6,24.0,14.8,5.1,17.3,29284
212,100996,30,27,5,25.8,17.7,4.3,15.4,37228
212,100997,26,25,5,20.8,15.3,4.6,17.3,40438
212,137563,51,33,10,46.8,24.5,10.0,17.3,34076
212,101000,20,16,9,20.0,14.0,8.1,18.5,39539
212,101001,19,16,5,16.9,9.3,3.6,17.9,40387
212,101002,28,16,13,26.9,11.6,10.3,15.8,43087
212,101003,29,20,5,26.4,16.7,4.5,16.6,40207
212,101005,36,27,8,28.8,20.8,7.0,17.3,40483
212,101006,21,22,7,19.0,11.9,6.7,16.6,39361
212,101007,25,30,7,23.2,20.1,4.8,19.2,41009
212,101008,32,35,9,28.5,23.7,8.4,16.5,38145
212,101009,29,37,10,28.2,26.9,7.1,15.5,37859
212,101010,17,12,8,16.6,8.1,7.2,19.5,37822
212,101013,22,18,4,20.8,12.7,2.1,19.6,38900
212,101014,16,17,6,14.6,12.3,4.4,14.0,41561
212,101016,31,32,13,29.3,21.4,10.9,18.4,38242
212,101017,32,29,9,26.2,25.3,7.3,16.5,41025
212,101018,24,16,3,21.6,12.9,2.1,13.0,37505
212,101019,30,25,13,24.3,17.1,9.9,18.6,41028
212,101020,16,23,7,14.0,13.6,4.7,18.1,43389
212,101021,23,22,8,21.6,19.1,6.8,15.6,39041
212,101022,28,26,5,27.4,21.5,4.9,18.0,40420
212,101024,20,20,8,17.1,13.2,6.8,16.4,41714
212,101025,19,11,5,15.2,9.5,3.2,19.4,40216
212,101026,19,13,8,15.4,8.2,5.8,17.0,39972
212,101027,26,25,16,24.4,22.9,15.5,16.1,37243
212,101028,28,29,11,24.6,22.9,9.7,16.1,41641
212,101029,20,16,7,18.7,10.1,6.7,16.9,37311
212,101031,14,14,7,13.8,11.7,6.7,16.8,38880
212,101033,19,13,7,15.9,12.2,7.0,14.4,35618
212,132070,11,13,6,11.0,8.9,5.1,19.5,39201
212,101034,13,12,3,11.6,7.7,3.0,19.5,42237
212,101035,11,12,5,10.8,8.3,4.5,19.2,42418
212,101036,12,8,4,12.0,5.2,3.6,17.2,39916
212,101037,16,10,3,12.8,7.0,2.3,15.6,44795
212,101038,17,21,10,15.1,11.5,7.0,14.8,41565
212,101041,12,12,6,11.3,8.2,4.5,15.9,38279
212,101042,23,20,7,19.0,14.2,6.1,17.8,37724
212,101043,17,16,6,16.2,9.8,2.3,12.1,39675
212,101044,16,14,4,14.3,11.8,4.0,15.5,38230
212,101045,14,20,5,12.3,11.8,4.2,17.9,41760
212,101046,14,17,5,11.2,12.3,3.3,20.9,40717
212,101047,18,15,4,16.8,12.4,3.2,13.3,37081
212,101048,11,6,5,9.6,4.6,4.8,18.7,42901
212,101049,22,24,6,19.6,16.3,5.8,21.2,41814
212,101050,20,30,7,19.5,21.3,6.7,19.7,40454
212,101051,16,17,7,12.9,10.9,4.9,18.5,44035
212,101052,12,7,4,9.9,6.2,2.9,20.1,42888
212,131520,30,26,10,28.1,17.7,9.3,16.2,40733
212,138267,22,3,7,20.8,3.0,6.9,11.7,39934
212,135762,42,13,17,41.4,8.9,15.8,10.8,44594
212,101053,98,14,29,88.3,13.8,25.3,14.2,43912
212,136883,82,21,29,76.0,18.9,28.0,12.6,36578
212,101055,54,13,22,54.0,12.7,21.0,13.1,41343
212,132173,65,15,22,63.6,12.8,21.5,14.6,42317
212,101057,37,32,9,34.2,22.6,7.4,13.8,41018
212,101004,27,36,18,25.2,19.5,11.7,19.4,47686
212,101012,17,21,8,15.8,14.9,4.8,19.6,43430
212,101011,20,11,5,15.9,8.9,2.4,22.5,44965
212,101032,15,12,7,13.6,7.8,5.5,17.2,41764
212,137005,164,23,78,138.2,17.8,45.7,14.2,42720
212,139842,114,10,41,108.4,7.6,36.9,16.4,42310
212,138681,44,12,15,43.4,11.2,14.4,10.3,46747
212,138682,118,32,48,113.7,27.6,45.7,11.3,37325
212,135316,94,32,31,91.5,30.2,29.9,14.0,40679
212,101093,49,138,26,42.4,117.0,21.5,3.3,45170
212,101094,23,14,14,18.5,10.9,13.1,4.6,46967
212,101095,16,68,17,15.0,63.1,15.5,3.8,30907
212,101099,13,29,9,11.8,22.0,6.5,4.1,41690
212,101102,30,79,14,29.1,79.0,13.1,5.4,38081
212,101103,28,49,13,26.7,41.1,12.4,6.6,48836
212,131594,23,12,7,21.6,12.0,6.0,3.8,49929
213,101104,4,1,5,3.4,0.9,5.0,11.8,50492
213,101105,6,6,10,5.6,3.6,9.4,10.3,41998
213,101106,4,3,12,4.0,2.2,9.5,10.3,44074
213,132151,7,10,24,4.6,7.1,20.3,10.3,37269
213,133923,13,3,2,11.5,3.0,2.0,4.4,45652
213,137323,8,11,2,8.0,10.7,2.0,22.5,41081
213,138275,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
213,139824,26,17,6,24.2,16.6,6.0,13.5,37830
213,139898,2,1,1,2.0,1.0,1.0,13.0,SUPP
213,139940,20,15,7,18.6,12.0,7.0,14.8,43288
213,101107,18,6,2,15.9,3.6,2.0,13.6,36861
213,101108,29,14,8,28.5,11.8,6.1,13.7,41607
213,101110,32,13,9,30.1,9.6,6.0,14.0,38522
213,101111,29,27,8,27.9,23.5,7.6,16.3,40167
213,140050,49,26,5,46.4,16.8,3.9,14.7,41144
213,138683,27,23,5,26.1,14.5,3.7,17.0,42981
213,101115,20,24,6,17.6,17.3,5.7,23.9,39406
213,101116,35,35,9,34.5,26.6,8.5,16.8,40452
213,101117,11,2,5,11.0,1.9,4.7,17.5,35406
213,101120,17,17,4,15.3,16.0,3.8,19.5,42239
213,101121,13,9,3,12.8,5.7,2.1,14.6,39517
213,101122,23,12,5,21.9,8.6,3.9,15.9,35220
213,101123,12,11,4,11.4,7.3,3.6,20.5,42008
213,101124,18,9,7,15.9,6.3,7.0,18.1,39582
213,101125,14,10,4,13.6,6.8,4.0,16.7,39241
213,101126,14,3,4,14.0,2.8,3.2,10.9,43645
213,101127,13,10,5,12.6,9.1,4.7,18.3,44682
213,101128,20,16,5,19.6,10.0,4.6,19.6,42235
213,101129,14,9,1,12.8,6.8,1.0,15.7,38504
213,101130,12,10,3,10.7,7.1,3.0,17.3,45824
213,101131,10,5,3,9.8,3.5,2.6,14.8,40529
213,101132,12,12,3,12.0,9.0,2.1,15.6,40816
213,101133,18,6,8,16.6,4.8,6.2,19.0,40155
213,101134,8,4,4,8.0,3.4,3.1,24.1,41344
213,101135,15,14,6,11.8,11.8,5.7,19.4,40331
213,101136,18,12,6,16.4,8.9,4.4,14.0,42406
213,101137,18,18,6,17.1,12.2,4.9,18.9,37880
213,101138,17,9,3,14.4,7.7,2.6,13.8,44221
213,101139,27,NA,1,21.4,NA,1.0,9.8,40525
213,101140,13,7,2,13.0,5.7,1.5,23.2,41016
213,101141,14,11,7,11.2,7.4,6.0,20.7,40214
213,101142,15,18,4,13.0,11.9,3.0,17.1,38072
213,101143,12,17,5,10.8,9.0,5.0,21.0,40954
213,101144,12,7,2,11.1,5.7,1.4,21.1,44710
213,101146,15,12,2,15.6,7.9,1.1,13.0,40666
213,101147,14,18,8,13.8,10.4,5.0,16.3,39288
213,137646,118,45,32,112.9,42.0,30.8,12.2,40361
213,138313,85,11,27,78.5,8.6,25.1,12.9,38836
213,137353,127,19,29,121.1,18.6,27.2,8.8,40270
213,138312,76,9,13,72.7,8.5,12.7,10.4,42972
213,101154,83,17,24,77.5,14.7,21.8,11.6,43279
213,139369,59,8,16,58.0,6.9,13.6,11.8,39334
213,130912,98,44,38,93.6,42.7,36.0,12.7,45313
213,131262,103,6,27,99.5,5.5,26.4,10.6,40052
213,135242,52,35,18,50.8,32.7,15.4,14.8,35477
213,135676,98,37,29,95.5,35.8,27.8,12.7,41603
213,139600,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
213,101182,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
213,101184,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
301,132816,14,4,5,12.8,4.0,4.1,10.4,56998
301,101186,46,35,10,43.1,25.1,8.3,18.9,44500
301,101187,23,16,6,18.2,13.6,5.6,23.4,54122
301,101188,21,15,9,19.1,10.2,6.9,19.8,43701
301,101189,41,28,5,39.9,22.2,4.7,19.3,37165
301,101192,28,14,5,24.6,9.6,3.4,19.5,42618
301,101193,51,49,12,48.6,29.4,8.9,18.8,42342
301,101196,29,10,4,26.8,5.6,3.2,32.2,45329
301,101197,22,24,7,20.0,18.2,5.5,NA,42196
301,101198,59,49,19,54.3,35.6,16.5,18.6,42339
301,138684,19,26,7,18.1,17.2,5.1,21.7,39645
301,101202,32,24,9,30.1,15.1,7.7,19.0,41953
