LA,URN,NTEA,NTEAAS,NNONTEA,NFTETEA,NFTETEAAS,NFTENONTEA,RATPUPTEA,SALARY
210,100825,10,13,4,9.1,7.8,2.7,24.0,47075
210,100826,23,24,8,21.1,15.9,7.2,20.1,38265
210,100827,NA,NA,NA,NA,NA,NA,NA,NA
210,100828,18,12,6,17.8,8.3,5.4,21.6,38300
210,100829,6,10,3,5.5,8.2,2.1,SUPP,SUPP
210,100830,NA,NA,NA,NA,NA,NA,NA,NA
210,100831,15,18,2,13.6,12.5,2.0,19.0,37423
210,100832,17,22,9,15.4,17.3,7.2,22.2,40039
210,100833,12,16,4,12.0,11.8,3.7,18.3,39757
210,100834,12,13,7,11.6,9.0,4.3,19.3,41791
210,100835,10,8,2,9.6,7.1,2.0,16.6,47566
210,100836,12,11,4,9.9,6.4,3.7,20.4,44370
210,100837,7,14,3,7.0,10.7,2.7,31.1,36958
210,100838,17,15,9,16.8,11.1,7.5,19.2,41587
210,100839,7,13,5,7.0,10.2,4.6,33.1,42684
210,100840,13,10,4,12.7,8.3,3.6,17.3,30764
210,100841,10,10,4,7.2,9.6,4.0,28.1,SUPP
210,100849,65,12,22,61.6,9.9,19.2,13.0,44468
210,100851,24,19,7,22.5,12.7,5.5,21.5,46099
210,100852,18,13,6,18.0,8.6,5.5,20.7,42034
210,100853,15,15,3,12.5,9.7,2.7,19.1,40181
210,100854,7,14,2,6.1,8.2,1.9,29.0,41049
210,100855,11,18,3,9.5,14.1,2.5,23.1,41516
210,100857,54,11,10,53.4,11.0,9.4,12.8,43871
210,100858,67,10,17,64.5,8.2,15.6,12.3,38764
210,100859,53,8,13,50.0,6.8,12.7,12.8,45837
210,100860,71,8,20,67.8,7.1,18.5,12.1,43505
210,100872,22,32,8,18.5,26.4,6.5,6.3,46941
210,100873,10,16,1,8.2,16.0,NA,12.2,58165
210,100874,13,2,4,13.0,2.0,3.0,3.8,41891
210,100875,NA,NA,NA,NA,NA,NA,NA,NA
210,100876,NA,NA,NA,NA,NA,NA,NA,NA
210,100878,8,14,3,8.0,14.0,2.6,8.9,47543
210,100879,6,5,6,6.0,4.5,4.4,5.2,52794
210,100880,11,20,2,9.6,17.8,2.0,7.8,49139
210,100881,10,19,2,7.4,14.4,1.8,7.5,NA
211,100890,35,44,10,34.0,34.2,9.1,17.1,39046
211,100891,30,30,11,29.4,20.3,9.4,16.9,45779
211,100892,26,29,6,24.8,24.6,5.4,17.6,36923
211,100893,23,20,3,18.9,16.2,2.6,14.6,40207
211,100894,33,37,14,29.4,25.5,11.3,17.7,41894
211,100895,23,12,5,19.2,8.2,4.9,25.3,44007
211,100896,22,22,10,18.6,16.0,8.8,20.8,39237
211,100897,33,28,8,29.1,17.1,7.3,16.2,40475
211,100898,23,27,7,18.6,16.7,6.8,19.7,42013
211,100899,29,33,15,26.3,29.3,14.2,22.4,38495
211,100900,36,45,10,35.5,37.9,9.9,13.5,37979
211,100901,26,29,6,24.7,25.2,4.8,20.2,43353
211,100902,30,28,5,25.4,22.3,4.3,14.1,45630
211,100903,17,18,5,16.0,11.8,4.3,14.1,42966
211,100904,24,25,5,21.9,17.5,5.0,16.3,40723
211,100906,33,31,10,28.2,18.4,9.3,16.3,44308
211,100907,13,15,6,12.4,11.1,4.7,21.5,44213
211,100908,13,19,6,12.5,13.8,6.0,21.4,39872
211,100911,37,33,11,36.2,21.1,7.4,14.3,41339
211,100912,31,24,12,29.2,20.0,10.9,19.6,41025
211,100913,19,25,7,18.3,20.1,6.1,18.9,39772
211,100914,15,16,5,12.0,11.2,4.6,18.5,39272
211,100915,18,17,16,16.5,15.0,9.7,22.1,46196
211,100916,17,16,4,13.8,10.9,4.0,16.7,45815
211,100917,26,31,12,23.5,25.6,9.5,20.5,45412
211,100920,32,31,16,30.2,26.1,14.0,21.1,40532
211,100922,29,20,9,26.7,18.4,7.5,17.9,39696
211,100923,29,20,10,28.4,16.8,6.8,15.6,41728
211,100926,12,13,4,10.0,10.5,3.4,22.0,44207
211,100927,21,19,8,19.5,15.9,7.5,20.7,40837
211,100928,18,21,6,15.0,14.8,5.1,18.9,41227
211,100930,29,22,10,26.8,18.1,8.5,17.0,41419
211,100931,14,21,5,13.2,15.9,4.1,19.6,43715
211,100932,18,17,6,14.5,15.1,6.0,23.0,41566
211,100934,23,26,9,22.4,20.0,8.0,18.5,39683
211,100935,14,19,6,13.5,12.9,4.8,15.7,42136
211,100936,27,15,10,23.7,10.4,7.7,13.0,40210
211,100937,35,40,10,31.2,28.4,7.7,14.6,43531
211,100938,17,17,4,13.3,12.2,4.0,19.1,49040
211,100939,29,35,10,27.1,25.5,8.8,18.0,40573
211,100940,15,21,6,12.0,15.3,3.9,19.1,42460
211,100941,27,27,9,26.4,21.3,7.9,17.7,41909
211,100942,14,14,7,13.2,12.5,6.2,17.8,38361
211,100943,13,22,7,12.4,13.4,6.9,18.1,40296
211,100944,14,9,5,11.2,6.1,4.8,19.2,34276
211,100945,12,12,2,12.0,9.7,1.8,16.9,36810
211,100946,11,16,4,9.1,11.5,3.9,20.8,40319
211,100948,11,10,6,10.8,9.0,5.2,20.2,42451
211,100949,11,8,8,10.2,6.7,7.4,22.0,38007
211,100950,21,20,5,19.8,14.7,3.9,21.0,39026
211,100951,16,15,6,13.8,13.6,6.0,18.4,43343
211,100953,14,11,8,14.0,10.2,6.4,15.8,37971
211,100954,13,17,9,11.7,12.7,6.0,25.0,39389
211,100956,14,17,3,11.5,11.9,2.8,20.2,47578
211,100958,10,14,3,10.0,13.6,3.0,25.4,37817
211,100959,10,14,3,8.9,10.3,2.9,25.7,43830
211,100960,12,20,8,10.4,15.1,5.6,22.7,40884
211,100961,12,15,8,11.1,10.2,6.2,20.5,40954
211,100962,14,12,5,13.6,8.5,3.2,16.5,42497
211,100964,12,22,7,11.8,15.2,6.6,21.9,42519
211,100965,55,21,20,52.4,19.6,18.0,10.7,45826
211,100966,63,9,72,63.0,8.1,70.7,15.9,48786
211,100967,112,67,24,107.1,55.0,21.0,13.5,43262
211,100968,121,29,38,111.9,24.3,32.6,13.3,46253
211,100969,67,13,20,67.0,12.5,19.5,13.8,44659
211,100970,75,18,31,74.3,15.2,30.4,12.3,45356
211,100972,53,27,23,49.9,21.8,21.3,15.1,49341
211,100973,90,35,30,86.3,27.6,24.4,15.7,47078
211,100974,99,54,34,95.8,45.3,32.5,11.9,43458
211,100975,119,25,44,110.4,22.5,40.8,14.1,45158
211,100977,131,59,32,126.5,51.7,29.0,15.4,42317
211,100978,115,22,30,110.5,18.4,27.8,8.6,43558
211,100979,57,17,21,54.9,16.1,20.0,14.4,47301
211,100986,13,8,22,13.0,8.0,21.9,3.2,52249
211,100987,35,79,3,32.0,69.7,2.7,5.2,43668
211,100989,14,33,4,13.6,29.9,3.7,4.9,48283
212,100995,15,15,8,14.2,11.3,7.5,19.4,40556
212,100996,24,27,5,21.6,17.8,4.3,19.6,38838
212,100997,24,24,7,19.0,14.5,6.0,19.3,42993
212,101000,22,20,8,21.2,15.0,7.1,17.2,41354
212,101001,20,16,5,19.1,8.6,3.3,16.6,39896
212,101002,28,19,13,26.3,12.8,9.3,16.8,43087
212,101003,26,16,9,26.6,12.9,7.7,15.6,38973
212,101004,27,39,17,24.9,20.6,10.6,19.3,40254
212,101005,34,27,7,26.6,21.7,6.8,18.0,40946
212,101006,21,25,7,17.2,12.9,6.7,17.9,41394
212,101007,26,33,5,25.2,21.3,3.3,18.4,39490
212,101008,31,35,9,28.1,24.0,8.4,18.4,40352
212,101009,30,38,6,28.0,26.0,5.6,18.2,40584
212,101010,21,12,10,19.1,7.5,8.0,15.9,40613
212,101011,20,10,7,15.4,7.3,3.1,24.9,44608
212,101012,17,20,11,15.2,14.7,5.5,20.3,41957
212,101013,19,18,3,18.2,11.7,2.7,19.9,40724
212,101014,13,17,6,12.2,12.5,4.4,16.6,40207
212,101016,29,32,12,26.4,22.1,9.9,20.5,40027
212,101017,30,28,9,24.1,24.4,7.3,18.5,39587
212,101018,21,11,3,18.6,8.4,3.1,18.6,42129
212,101019,29,25,14,27.1,18.0,9.9,16.4,39005
212,101020,16,22,4,14.0,12.8,3.1,19.0,40544
212,101021,19,21,7,18.0,18.2,6.5,18.1,40131
212,101022,24,23,6,22.7,18.5,6.0,20.9,40013
212,101024,18,16,7,16.2,10.7,5.9,17.1,39073
212,101025,23,13,6,18.2,9.6,4.2,17.3,41762
212,101026,20,12,6,14.7,7.8,4.5,18.3,39656
212,101027,21,23,8,20.0,19.3,7.9,19.9,38487
212,101028,25,26,11,23.3,19.7,9.0,18.0,41652
212,101029,20,17,6,18.9,10.6,5.7,16.4,40386
212,101031,14,12,6,13.8,9.2,5.7,17.0,40707
212,101032,14,11,8,12.2,5.8,5.9,21.2,45240
212,101033,15,15,9,13.7,14.4,8.1,16.2,41034
212,101034,12,14,3,11.3,9.3,3.0,20.3,43134
212,101035,11,13,5,10.0,8.9,4.5,19.5,40150
212,101036,10,8,4,10.0,4.2,3.6,20.9,40464
212,101037,14,7,2,11.0,4.2,1.9,18.0,45433
212,101038,12,13,7,11.2,7.0,4.4,19.6,40464
212,101041,13,17,7,12.1,11.4,5.4,16.0,37131
212,101042,23,20,5,16.8,15.4,4.0,20.3,37582
212,101043,16,14,6,10.4,8.4,2.2,19.0,41420
212,101044,14,14,1,12.3,12.3,1.0,18.3,40458
212,101045,11,19,6,10.6,11.0,4.5,21.2,43445
212,101046,14,16,5,11.8,11.4,3.2,19.8,39850
212,101047,19,18,4,18.6,15.2,3.2,13.0,37027
212,101048,12,6,6,10.6,4.7,4.4,15.9,36981
212,101049,24,27,6,20.0,18.2,5.8,20.1,41830
212,101050,19,31,7,18.4,20.1,6.7,23.8,42130
212,101051,15,13,6,11.7,8.6,4.8,20.7,46238
212,101052,10,7,4,10.0,5.7,2.9,20.1,43055
212,101053,99,11,24,89.9,10.7,21.5,14.4,43553
212,101055,60,16,22,60.0,16.0,21.0,13.0,39965
212,101057,33,32,10,30.7,21.7,7.5,16.1,43651
212,101059,126,11,42,115.1,7.9,36.9,15.8,43874
212,101093,36,132,21,31.2,111.4,19.0,4.7,44213
212,101094,34,12,15,24.2,10.8,14.3,4.6,47245
212,101095,15,52,15,14.0,47.8,13.5,4.3,38261
212,101099,12,26,9,10.0,19.7,6.4,4.6,45808
212,101102,26,75,12,25.1,75.0,11.1,5.8,40449
212,101103,28,41,10,26.9,34.4,9.9,6.6,45804
213,101107,17,8,2,14.9,5.4,2.0,15.6,36670
213,101108,29,16,9,27.4,12.9,7.1,17.8,43046
213,101109,24,18,7,20.0,13.4,7.0,15.4,44509
213,101110,33,15,9,31.1,10.0,6.1,14.0,38256
213,101111,26,27,9,24.5,22.9,7.9,19.4,39998
213,101112,51,24,6,47.8,15.5,4.9,16.6,36509
213,101114,26,15,7,20.6,10.8,5.9,17.5,44860
213,101115,19,21,8,18.6,15.2,6.9,22.2,38171
213,101116,33,33,10,32.2,25.6,9.4,21.9,40436
213,101117,11,3,5,10.2,2.9,4.7,19.4,42469
213,101120,17,17,5,14.3,15.7,5.0,20.6,SUPP
213,101121,13,10,3,13.0,6.0,2.1,15.7,42501
213,101122,23,12,5,21.3,8.3,3.9,16.4,37965
213,101123,13,12,4,11.8,7.9,3.5,20.3,39390
213,101124,22,12,7,16.6,9.1,7.0,21.5,37438
213,101125,14,10,4,14.0,7.2,4.0,17.5,39389
213,101126,15,4,2,15.0,3.6,2.0,10.0,41303
213,101127,16,12,5,12.4,10.6,4.8,17.6,43588
213,101128,23,20,4,22.8,14.1,3.6,20.5,38094
213,101129,12,10,1,10.3,7.3,1.0,20.4,40712
213,101130,12,8,3,11.2,5.4,3.0,17.5,42455
213,101131,15,5,4,13.1,3.9,3.8,16.0,37625
213,101132,13,12,3,13.0,9.2,2.1,14.0,40536
213,101133,19,8,8,17.9,6.0,6.3,18.0,42344
213,101134,9,3,3,9.0,2.1,2.6,21.2,38280
213,101135,14,15,6,11.4,13.1,5.7,19.4,39728
213,101136,16,12,7,14.4,8.3,5.2,15.6,43377
213,101137,18,16,6,17.1,11.7,5.4,18.8,37016
213,101138,16,9,3,13.8,8.7,2.6,16.0,40604
213,101139,13,11,3,11.0,7.2,3.0,18.9,41352
213,101140,17,7,3,17.0,5.3,2.1,18.8,40524
213,101141,13,10,7,12.4,7.1,6.0,19.6,41221
213,101142,13,13,4,12.5,7.8,3.0,18.6,38774
213,101143,12,16,5,10.8,8.4,5.0,22.0,41778
213,101144,16,8,2,12.8,6.6,1.4,19.9,46140
213,101146,15,10,4,13.2,5.8,2.6,16.8,42376
213,101147,14,20,8,12.8,12.1,5.0,18.5,39801
213,101154,78,16,22,70.7,13.7,20.7,12.5,44397
213,101155,60,10,15,58.6,8.9,12.6,13.1,40352
213,101182,19,20,6,19.0,18.4,6.0,5.3,48765
213,101184,15,18,4,12.4,16.3,2.8,4.9,47830
301,101186,46,32,9,39.6,21.7,7.0,20.0,41381
301,101187,22,15,7,21.1,9.5,4.4,21.5,37598
301,101188,21,16,9,17.2,8.2,6.9,22.1,43414
301,101189,42,31,3,32.9,16.8,2.7,24.1,35982
301,101192,28,12,4,25.3,8.5,3.2,20.5,41906
301,101193,43,47,11,39.6,23.4,6.7,20.4,39931
301,101196,27,22,4,23.7,12.7,2.7,19.8,44293
301,101197,19,18,8,15.8,10.3,4.9,25.0,41711
301,101198,51,34,16,46.1,23.9,14.2,20.0,42571
301,101202,32,17,8,28.5,9.4,5.9,20.4,41443
301,101203,21,18,6,18.9,11.0,5.7,21.8,42676
301,101206,45,34,9,39.9,19.5,6.2,21.9,39772
301,101210,17,12,7,13.6,7.5,4.0,21.3,42737
301,101211,15,13,5,13.2,7.6,3.6,20.9,39592
301,101212,22,11,3,20.2,6.0,2.4,17.1,40007
301,101213,21,16,4,17.2,10.5,3.4,22.0,39373
301,101216,19,23,4,17.8,14.1,3.4,18.4,40972
301,101219,21,13,3,20.6,7.5,2.9,22.6,46225
301,101220,25,22,4,21.0,13.3,2.6,21.2,39905
301,101222,43,37,20,39.8,27.0,15.3,21.0,41376
301,101223,17,19,5,14.7,9.2,3.4,19.0,43224
301,101224,17,12,4,15.5,4.9,3.0,20.1,43952
301,101225,21,14,4,20.9,7.1,3.5,19.7,38900
301,101226,39,39,16,35.0,25.5,11.1,26.9,37206
301,101227,25,11,9,20.5,7.1,6.7,24.2,40988
301,101228,26,22,14,24.1,11.8,8.8,20.4,40731
301,101229,25,17,7,18.4,8.9,5.4,23.4,39345
301,101230,50,24,15,48.8,16.6,13.2,18.5,40066
301,101231,24,12,10,21.8,5.6,6.4,22.8,44699
301,101232,25,18,6,20.7,14.7,4.6,23.2,43130
301,101233,21,20,7,18.5,13.5,4.3,23.3,44156
301,101234,21,17,3,18.0,8.2,1.9,20.9,47952
301,101235,16,12,7,10.6,5.5,4.2,27.8,40482
301,101236,19,15,4,16.0,6.4,2.7,25.3,38997
301,101237,17,13,6,17.0,8.4,4.3,23.3,42721
301,101238,10,7,3,9.6,3.4,2.4,21.8,41721
301,101239,14,7,5,11.4,3.5,3.2,19.4,44401
301,101240,97,20,40,90.3,15.2,25.7,15.0,44252
301,101241,126,33,45,119.8,29.7,38.0,17.0,41429
301,101243,85,26,40,76.9,19.4,16.9,13.4,45877
301,101244,120,23,51,118.0,17.2,28.6,14.6,42897
301,101245,144,24,63,120.9,15.9,23.9,16.4,43604
301,101246,105,28,61,101.6,22.8,24.6,16.6,44883
301,101247,82,7,23,77.2,5.7,18.5,14.5,48028
302,101257,19,16,24,18.0,11.1,15.6,21.9,37735
302,101258,32,6,53,30.2,4.1,35.3,16.8,34737
302,101259,23,14,30,21.7,9.8,16.7,19.0,33898
302,101262,20,15,10,18.4,11.0,5.1,20.6,36050
302,101263,18,13,13,14.6,7.7,5.1,20.0,37127
302,101264,20,10,12,19.8,8.3,9.6,17.1,35772
302,101265,25,27,25,21.8,25.1,14.8,16.4,37324
302,101266,11,12,11,9.2,8.0,4.4,24.9,41970
302,101269,32,20,26,29.7,16.6,16.6,21.1,37384
302,101270,20,26,23,17.0,21.1,19.0,15.7,36656
302,101271,14,10,11,11.9,9.0,6.4,18.0,30387
302,101272,24,20,18,20.8,11.6,7.3,20.2,37491
302,101273,23,27,6,19.9,17.1,4.9,22.7,37732
302,101274,21,23,23,16.9,13.7,12.9,22.7,40657
302,101275,20,11,22,17.6,6.8,16.4,18.6,39464
302,101276,22,15,19,21.3,11.5,11.0,18.7,35863
302,101277,19,11,20,15.4,8.2,12.2,20.9,40196
302,101278,15,8,7,12.7,5.9,5.8,26.5,45435
302,101279,21,10,17,18.0,6.5,7.4,18.5,38807
302,101280,42,28,29,35.9,21.6,13.7,19.1,40336
302,101281,20,11,8,19.4,8.7,3.4,18.1,38098
302,101282,16,17,8,12.7,12.8,2.4,21.0,39888
302,101283,20,10,24,16.9,7.7,11.6,27.8,41171
302,101285,14,11,12,12.8,6.9,6.9,17.9,40875
302,101286,27,20,23,24.5,14.0,15.5,21.1,38250
302,101289,17,24,9,15.2,18.1,7.1,14.2,40543
302,101290,16,17,20,13.1,12.6,9.4,20.1,40721
302,101293,14,15,3,13.1,10.3,2.1,20.4,38086
302,101294,24,17,12,19.4,12.4,3.9,21.1,36622
302,101295,16,11,18,14.7,6.7,9.1,22.1,40852
302,101296,14,12,13,13.3,7.9,6.2,17.7,39073
302,101297,31,10,15,28.9,8.7,8.4,21.3,39455
302,101298,11,14,7,9.1,9.8,3.8,26.4,39917
302,101299,14,14,18,13.2,11.3,10.4,17.5,37441
302,101300,14,18,17,11.2,10.6,9.0,26.4,40641
302,101301,11,10,19,10.4,8.1,13.1,21.3,35976
302,101304,26,19,24,21.3,15.8,14.0,21.5,39389
302,101309,11,11,9,10.8,7.7,4.8,23.2,40988
302,101311,14,14,13,11.1,9.2,6.5,21.1,38625
302,101312,17,22,13,15.0,18.6,9.7,22.3,34976
302,101313,18,18,6,16.5,13.0,5.2,19.9,36190
302,101314,30,30,9,28.4,20.1,6.4,25.8,37544
302,101315,11,11,3,10.1,8.8,2.1,20.8,40038
302,101316,13,11,4,8.6,7.8,2.2,26.2,NA
302,101317,8,4,7,8.0,3.0,4.3,27.9,40973
302,101318,10,10,8,7.3,5.9,3.1,20.7,42131
302,101319,16,7,14,13.3,4.3,9.8,18.4,40272
302,101321,16,23,8,14.0,13.8,3.6,16.4,40628
302,101323,26,15,33,25.5,11.5,19.0,17.5,37153
302,101324,15,12,5,13.9,7.8,3.5,15.4,36487
302,101325,14,11,8,13.0,7.3,3.9,17.0,39532
302,101326,12,7,2,11.6,5.7,2.0,17.8,39670
302,101327,17,7,13,13.0,5.5,7.7,19.5,38017
302,101328,13,11,6,10.4,7.9,3.7,20.4,38592
302,101329,11,13,14,10.4,8.5,10.9,22.2,38140
302,101330,12,6,4,10.3,5.3,3.4,19.4,43134
302,101331,13,10,9,12.6,6.2,7.2,19.6,37472
302,101332,20,19,20,17.3,13.7,7.7,19.5,38629
302,101333,24,12,21,23.0,9.1,9.2,19.2,39173
302,101334,20,16,6,19.4,12.3,3.8,16.9,35795
302,101335,13,6,8,11.9,3.9,4.1,21.8,36934
302,101336,12,5,10,10.8,4.6,4.6,19.0,36527
302,101337,13,6,6,12.6,4.4,3.7,23.6,40308
302,101338,28,15,10,25.9,9.4,7.0,17.0,35991
302,101339,15,14,13,13.6,9.6,6.3,22.0,35395
302,101340,39,28,21,30.2,20.2,9.9,16.9,39113
302,101341,33,8,5,24.0,4.8,4.1,19.9,37705
302,101342,14,5,6,11.8,3.4,3.1,19.6,41399
302,101345,56,22,23,53.0,21.1,20.8,14.9,41186
302,101355,21,19,7,16.9,12.4,5.1,20.1,39353
302,101356,20,17,8,18.5,10.4,4.2,30.6,38886
302,101360,41,14,33,39.8,13.4,28.1,13.9,44272
302,101361,66,5,28,55.4,1.8,17.0,13.6,41244
302,101362,83,30,21,76.2,19.0,18.7,15.3,41834
302,101364,82,19,41,79.0,16.6,33.5,14.3,37799
302,101365,56,16,24,55.3,15.0,22.7,15.5,44649
302,101376,19,20,5,14.7,14.9,3.9,17.8,42862
302,101394,34,43,10,33.2,37.3,8.4,7.1,40026
302,101395,14,25,9,13.8,23.4,8.5,7.6,41856
302,101396,31,46,10,26.6,36.7,7.9,3.1,43312
302,101397,15,44,4,13.2,34.0,3.4,4.9,42398
303,101401,24,21,5,19.4,11.8,3.7,21.9,37849
303,101402,23,13,6,18.9,7.4,4.8,20.0,38224
303,101403,23,26,5,17.3,14.8,5.0,26.1,41941
303,101404,12,10,4,10.3,5.0,2.5,20.9,40971
303,101405,16,10,11,14.8,4.2,7.5,23.3,34565
303,101407,17,11,4,14.0,4.6,2.7,19.8,37316
303,101408,22,26,3,19.6,15.1,2.5,22.1,38341
303,101409,24,24,7,22.1,16.2,5.8,20.7,37363
303,101410,23,22,5,21.5,13.2,4.0,20.6,39376
303,101413,24,21,9,20.0,13.8,5.8,23.9,42634
303,101417,27,25,9,22.7,11.8,5.5,19.9,35942
303,101419,14,11,4,12.4,7.3,3.9,28.7,37631
303,101420,23,14,8,21.3,7.5,5.3,22.6,38612
303,101421,21,24,10,17.3,15.1,5.2,23.8,37726
303,101422,26,30,7,22.2,16.3,3.1,22.6,40258
303,101424,34,29,11,28.8,17.0,9.2,21.0,35784
303,101425,16,18,6,14.4,11.3,5.2,19.9,37673
303,101426,28,23,7,23.5,11.1,4.6,19.0,38379
303,101427,13,8,4,12.2,4.7,2.1,21.4,37419
303,101428,35,31,6,29.2,13.6,4.3,24.1,38336
303,101429,15,14,4,13.9,8.5,2.2,22.1,37481
303,101431,16,14,9,13.2,10.7,8.6,22.4,40508
303,101434,20,13,12,16.8,5.7,7.9,25.4,38648
303,101436,25,17,7,21.8,11.8,7.0,22.5,34917
303,101437,15,8,6,13.1,5.8,4.9,18.0,41277
303,101438,14,16,7,14.1,11.5,6.0,27.8,40480
303,101439,14,11,4,12.2,6.7,2.9,16.6,43581
303,101440,26,23,11,22.7,14.4,9.6,19.3,33965
303,101441,13,11,5,11.6,7.1,3.9,17.2,36615
303,101443,29,24,5,20.9,16.0,4.0,19.6,38009
303,101444,18,18,5,17.6,13.0,3.3,21.6,35699
303,101445,18,10,7,13.5,7.6,4.3,20.2,37984
303,101446,31,27,6,25.5,17.4,5.0,24.6,42588
303,101449,14,11,4,10.5,6.6,2.4,25.4,42851
303,101450,24,29,14,23.2,17.8,10.1,23.6,33558
303,101451,23,13,5,21.0,8.6,4.2,18.1,34809
303,101452,35,31,7,31.4,19.6,5.6,22.4,40487
303,101453,28,18,6,18.8,7.4,3.9,22.8,39779
303,101454,14,3,4,12.5,2.4,3.9,20.1,40210
303,101455,22,20,7,18.2,11.2,4.2,23.9,38140
303,101456,25,21,4,20.1,11.8,3.8,22.9,39985
303,101457,12,6,10,9.0,4.4,4.4,23.1,41629
303,101458,25,24,6,19.6,14.5,4.1,23.5,35139
303,101459,19,18,8,16.4,8.5,4.0,24.1,36782
303,101460,10,10,3,9.2,5.5,2.4,22.8,41719
303,101461,12,9,3,9.9,5.5,2.0,22.9,36249
303,101473,14,13,4,9.7,8.4,3.2,21.3,39042
303,101474,15,12,4,14.6,7.6,2.5,18.1,36645
303,101475,8,11,4,8.0,5.4,3.6,25.9,43640
303,101485,32,52,17,28.8,38.0,12.1,7.6,44162
303,101486,15,50,8,14.1,36.3,5.6,7.2,47126
303,101487,21,40,6,17.6,31.8,3.5,5.5,44872
303,101488,7,9,8,6.4,7.2,5.9,4.2,48014
380,101494,32,34,10,30.3,24.1,7.5,18.6,34849
304,101495,24,20,4,22.2,17.0,3.1,17.5,41806
304,101496,22,24,7,21.3,20.4,6.4,26.2,39615
304,101497,36,15,6,31.9,14.7,5.7,19.6,40935
304,101498,13,10,5,10.5,8.3,4.6,20.3,SUPP
304,101499,13,8,5,11.6,8.0,4.5,19.5,45768
304,101500,20,7,4,18.7,6.1,2.6,19.2,39362
304,101501,13,9,7,12.5,8.0,3.7,25.0,NA
304,101502,24,19,12,22.6,11.8,8.2,19.6,42001
304,101503,31,25,12,29.0,20.6,8.4,22.2,35106
304,101504,22,14,6,21.6,13.8,5.9,24.5,36338
304,101505,26,21,6,23.7,19.1,5.0,20.3,42597
304,101506,17,11,15,14.7,10.0,12.4,27.2,39822
304,101507,11,16,3,9.1,11.9,2.7,22.0,SUPP
304,101508,13,10,4,12.7,7.7,4.0,17.8,42280
304,101509,17,21,5,16.2,16.0,4.2,25.8,42239
304,101510,45,36,8,44.1,26.2,6.3,18.9,40597
304,101511,25,19,5,24.4,13.1,3.2,19.7,41549
304,101512,21,23,8,18.8,16.1,4.8,21.3,44851
304,101515,38,21,9,34.3,17.5,7.9,20.5,42221
304,101518,25,18,10,23.8,18.0,9.9,22.9,38389
304,101519,25,12,6,24.3,9.8,5.1,18.2,41702
304,101520,14,10,4,11.0,7.2,2.6,20.1,41533
304,101521,23,30,2,23.0,27.4,1.6,18.0,36601
304,101522,22,17,5,19.1,14.3,3.6,25.3,39835
304,101523,23,12,14,21.2,9.4,9.4,32.6,37843
304,101524,17,24,7,16.2,18.2,6.3,32.9,40268
304,101525,27,21,6,26.4,19.0,5.9,21.5,39237
304,101526,26,20,7,24.9,15.5,5.9,21.5,37622
304,101527,32,21,12,28.1,14.1,11.1,24.0,37406
304,101528,23,12,5,20.3,8.5,3.7,21.7,43026
304,101529,37,26,9,32.1,22.0,8.2,20.9,37454
304,101530,21,14,9,20.0,9.7,7.3,21.3,41116
304,101531,29,12,7,23.5,10.4,6.9,21.0,37867
304,101532,42,26,10,39.5,24.0,8.9,18.4,37474
304,101533,9,9,3,9.0,7.6,2.7,22.5,38122
304,101534,25,12,8,25.0,10.2,6.6,18.7,37354
304,101535,19,15,6,17.8,14.0,5.9,26.8,41838
304,101536,26,23,8,24.1,14.1,6.9,18.7,41158
304,101537,18,17,4,17.7,14.8,3.3,17.8,40423
304,101538,13,12,5,11.2,7.5,2.7,21.7,39885
304,101539,12,19,4,10.1,15.3,2.8,27.6,39073
304,101542,21,19,3,17.8,13.8,2.2,20.6,42203
304,101543,20,27,6,18.7,19.3,4.4,20.5,43175
304,101544,15,13,6,14.3,11.6,5.8,22.4,39169
304,101545,12,11,5,11.6,9.9,4.9,19.8,41003
304,101546,14,7,5,12.1,5.5,2.7,19.5,39824
304,101547,11,12,4,9.9,10.3,2.9,23.3,44872
304,101548,15,15,5,12.6,9.5,3.8,17.9,42900
304,101549,57,37,10,45.6,23.5,7.0,16.5,41044
304,101552,44,30,13,43.2,24.1,11.8,17.1,43300
304,101553,21,6,11,17.8,5.6,8.8,16.6,38775
304,101554,13,7,2,12.5,6.0,2.0,19.2,42784
304,101555,22,22,12,20.0,17.6,11.0,23.9,40064
304,101556,10,11,1,10.0,9.5,1.0,21.2,42512
304,101558,116,22,43,115.5,20.9,42.3,10.8,42631
304,101563,70,10,32,66.6,8.3,22.5,17.3,46446
304,101564,41,11,19,41.0,10.5,16.1,13.5,41185
304,101567,123,34,37,120.4,30.2,34.5,15.5,44082
304,101574,22,13,3,19.8,10.5,3.0,23.6,41722
304,101579,20,15,5,20.0,14.9,5.0,6.7,46603
304,101581,5,6,2,5.0,5.7,1.6,4.2,47599
304,101582,21,37,12,21.0,33.6,11.2,6.3,48698
304,101583,40,85,11,37.7,78.4,9.8,5.5,41880
305,101585,12,13,4,12.0,5.6,2.4,19.8,34294
305,101586,13,8,5,13.0,7.1,3.9,16.3,36548
305,101588,13,17,3,10.5,8.7,1.7,22.2,36149
305,101589,19,23,2,16.2,19.2,2.0,20.4,35535
305,101590,15,16,3,11.8,9.1,2.6,23.6,37335
305,101591,13,13,3,12.2,7.2,2.0,19.6,36190
305,101592,30,35,7,26.9,14.9,3.5,23.1,38668
305,101593,33,33,5,28.0,12.7,4.6,23.0,38078
