URN,COHORT,OVERALL,FEC,INDEP,OTHERFE,SSF,SFC,SPI,AP_PRU,SPECIAL,APPREN,HE,COMBO,KNOWN,UNKNOWN,OVERALLPER,FECPER,INDEPPER,OTHERFEPER,SSFPER,SFCPER,SPIPER,AP_PRUPER,SPECIALPER,APPRENPER,HEPER,COMBOPER,KNOWNPER,UNKNOWNPER
126473,80 ,60 ,45 ,0 ,SUPP,10 ,5 ,SUPP,0 ,0 ,0 ,0 ,0 ,5 ,10 ,81%,59%,0%,SUPP,12%,8%,SUPP,0%,0%,0%,0%,0%,9%,10%
137375,160 ,150 ,35 ,SUPP,SUPP,110 ,0 ,0 ,0 ,0 ,SUPP,SUPP,0 ,5 ,SUPP,96%,24%,SUPP,SUPP,71%,0%,0%,0%,0%,SUPP,SUPP,0%,3%,SUPP
136389,140 ,130 ,50 ,5 ,0 ,75 ,SUPP,0 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,91%,35%,4%,0%,52%,SUPP,0%,0%,0%,0%,0%,0%,4%,5%
136849,70 ,60 ,45 ,0 ,5 ,10 ,SUPP,0 ,0 ,0 ,5 ,0 ,SUPP,5 ,SUPP,91%,69%,0%,4%,13%,SUPP,0%,0%,0%,9%,0%,SUPP,6%,SUPP
136632,280,250,70,SUPP,5,170,0,0,0,0,10,0,0,20,10,89%,25%,SUPP,2%,62%,0%,0%,0%,0%,3%,0%,0%,7%,4%
138623,260 ,230 ,70 ,SUPP,5 ,155 ,SUPP,0 ,0 ,0 ,10 ,0 ,SUPP,15 ,10 ,90%,27%,SUPP,2%,60%,SUPP,0%,0%,0%,4%,0%,SUPP,6%,4%
137650,220 ,180 ,90 ,SUPP,SUPP,85 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,25 ,15 ,82%,41%,SUPP,SUPP,40%,0%,0%,0%,0%,2%,0%,0%,12%,6%
126503,250 ,220 ,215 ,SUPP,5 ,SUPP,0 ,0 ,0 ,0 ,5 ,0 ,0 ,15 ,10 ,90%,88%,SUPP,1%,SUPP,0%,0%,0%,0%,3%,0%,0%,6%,4%
138630,190 ,150 ,70 ,SUPP,SUPP,80 ,0 ,SUPP,0 ,0 ,10 ,0 ,0 ,15 ,15 ,83%,37%,SUPP,SUPP,43%,0%,SUPP,0%,0%,5%,0%,0%,9%,8%
136391,130,130,SUPP,10,0,110,5,0,0,0,0,0,0,0,0%,100%,SUPP,6%,0%,87%,5%,0%,0%,0%,0%,0%,0%,0%,0%
136500,120,110,5,SUPP,0,105,5,0,0,0,0,0,0,SUPP,5,96%,3%,SUPP,0%,88%,3%,0%,0%,0%,0%,0%,0%,SUPP,3%
136296,260 ,240 ,90 ,SUPP,5 ,140 ,SUPP,SUPP,0 ,0 ,5 ,0 ,SUPP,15 ,5 ,91%,34%,SUPP,2%,53%,SUPP,SUPP,0%,0%,3%,0%,SUPP,6%,3%
126510,200 ,160 ,85 ,0 ,5 ,70 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,20 ,25 ,80%,41%,0%,3%,35%,0%,0%,0%,0%,5%,0%,0%,9%,11%
135804,110 ,90 ,15 ,0 ,SUPP,65 ,SUPP,0 ,0 ,0 ,SUPP,0 ,0 ,10 ,10 ,81%,16%,0%,SUPP,63%,SUPP,0%,0%,0%,SUPP,0%,0%,10%,8%
136183,120 ,90 ,40 ,0 ,SUPP,45 ,5 ,0 ,0 ,0 ,5 ,0 ,0 ,15 ,20 ,74%,31%,0%,SUPP,37%,5%,0%,0%,0%,2%,0%,0%,11%,15%
126546,20,20,15,0,0,0,0,5,0,0,0,0,0,SUPP,0,95%,81%,0%,0%,0%,0%,14%,0%,0%,0%,0%,0%,SUPP,0%
126550,10 ,10 ,5 ,0 ,0 ,0 ,0 ,SUPP,0 ,SUPP,0 ,0 ,0 ,5 ,5 ,50%,36%,0%,0%,0%,0%,SUPP,0%,SUPP,0%,0%,0%,29%,21%
126551,10,10,0,0,0,0,0,0,0,5,0,0,0,0,SUPP,88%,0%,0%,0%,0%,0%,0%,0%,88%,0%,0%,0%,0%,SUPP
126552,10 ,10 ,0 ,0 ,0 ,0 ,0 ,SUPP,0 ,5 ,0 ,0 ,0 ,0 ,0 ,100%,0%,0%,0%,0%,0%,SUPP,0%,86%,0%,0%,0%,0%,0%
126553,10 ,10 ,SUPP,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,100%,SUPP,0%,0%,0%,0%,0%,0%,92%,0%,0%,0%,0%,0%
137470,10 ,4 ,SUPP,0 ,0 ,0 ,0 ,SUPP,0 ,0 ,0 ,0 ,0 ,5 ,5 ,36%,SUPP,0%,0%,0%,0%,SUPP,0%,0%,0%,0%,0%,36%,27%
137684,240 ,200 ,195 ,0 ,5 ,5 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,25 ,10 ,85%,82%,0%,2%,1%,0%,0%,0%,0%,6%,0%,0%,10%,5%
137408,180 ,160 ,150 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,SUPP,0 ,0 ,20 ,5 ,85%,81%,0%,0%,4%,0%,0%,0%,0%,SUPP,0%,0%,11%,4%
136860,190 ,180 ,170 ,0 ,5 ,5 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,5 ,5 ,94%,90%,0%,2%,2%,0%,0%,0%,0%,4%,0%,0%,4%,3%
140515,290 ,250 ,245 ,0 ,SUPP,5 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,25 ,15 ,85%,83%,0%,SUPP,1%,0%,0%,0%,0%,4%,0%,0%,9%,5%
137264,220 ,180 ,175 ,0 ,SUPP,5 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,20 ,15 ,84%,81%,0%,SUPP,1%,0%,0%,0%,0%,2%,0%,0%,9%,7%
137265,250 ,220 ,215 ,0 ,5 ,SUPP,0 ,0 ,0 ,0 ,15 ,0 ,SUPP,15 ,15 ,89%,85%,0%,3%,SUPP,0%,0%,0%,0%,6%,0%,SUPP,6%,6%
136980,220 ,210 ,105 ,0 ,SUPP,105 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,SUPP,96%,47%,0%,SUPP,47%,0%,0%,0%,0%,3%,0%,0%,4%,SUPP
137190,210 ,190 ,185 ,SUPP,0 ,SUPP,0 ,SUPP,0 ,SUPP,5 ,0 ,0 ,10 ,5 ,91%,88%,SUPP,0%,SUPP,0%,SUPP,0%,SUPP,2%,0%,0%,5%,3%
137160,230 ,210 ,75 ,0 ,SUPP,130 ,0 ,0 ,0 ,0 ,SUPP,0 ,0 ,15 ,10 ,90%,33%,0%,SUPP,56%,0%,0%,0%,0%,SUPP,0%,0%,6%,4%
135364,120 ,100 ,40 ,0 ,5 ,55 ,0 ,0 ,0 ,0 ,10 ,0 ,5 ,10 ,10 ,83%,31%,0%,3%,45%,0%,0%,0%,0%,7%,0%,2%,7%,10%
126547,10 ,10 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPP,0 ,0 ,SUPP,SUPP,64%,64%,0%,0%,0%,0%,0%,0%,0%,SUPP,0%,0%,SUPP,SUPP
126549,30 ,30 ,20 ,0 ,0 ,0 ,SUPP,SUPP,0 ,5 ,SUPP,0 ,0 ,SUPP,5 ,88%,61%,0%,0%,0%,SUPP,SUPP,0%,21%,SUPP,0%,0%,SUPP,9%
126555,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,SUPP,92%,0%,0%,0%,0%,0%,0%,0%,92%,0%,0%,0%,0%,SUPP
110047,140 ,120 ,45 ,SUPP,5 ,60 ,SUPP,0 ,0 ,0 ,5 ,0 ,SUPP,10 ,15 ,80%,33%,SUPP,2%,43%,SUPP,0%,0%,0%,4%,0%,SUPP,8%,12%
110049,180 ,170 ,30 ,SUPP,SUPP,105 ,25 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,5 ,92%,17%,SUPP,SUPP,59%,14%,0%,0%,0%,3%,0%,0%,4%,4%
110068,190 ,160 ,60 ,0 ,SUPP,50 ,45 ,0 ,0 ,0 ,10 ,0 ,0 ,15 ,15 ,83%,31%,0%,SUPP,26%,24%,0%,0%,0%,4%,0%,0%,8%,9%
110069,240 ,200 ,90 ,0 ,SUPP,90 ,15 ,0 ,0 ,0 ,5 ,0 ,0 ,25 ,15 ,83%,38%,0%,SUPP,39%,6%,0%,0%,0%,3%,0%,0%,10%,7%
110071,190 ,120 ,80 ,0 ,SUPP,30 ,5 ,0 ,0 ,0 ,5 ,0 ,0 ,45 ,25 ,63%,44%,0%,SUPP,15%,3%,0%,0%,0%,2%,0%,0%,24%,12%
137267,140 ,140 ,15 ,SUPP,SUPP,100 ,15 ,0 ,0 ,0 ,SUPP,0 ,0 ,5 ,5 ,96%,11%,SUPP,SUPP,71%,12%,0%,0%,0%,SUPP,0%,0%,2%,2%
110190,10 ,10 ,0 ,0 ,SUPP,0 ,0 ,0 ,SUPP,10 ,SUPP,0 ,0 ,0 ,0 ,100%,0%,0%,SUPP,0%,0%,0%,SUPP,85%,SUPP,0%,0%,0%,0%
138823,250 ,230 ,45 ,SUPP,5 ,165 ,15 ,0 ,0 ,0 ,5 ,SUPP,0 ,10 ,5 ,94%,18%,SUPP,2%,67%,7%,0%,0%,0%,3%,SUPP,0%,4%,2%
110051,180 ,170 ,15 ,SUPP,SUPP,135 ,10 ,0 ,0 ,0 ,SUPP,0 ,SUPP,10 ,5 ,93%,10%,SUPP,SUPP,74%,7%,0%,0%,0%,SUPP,0%,SUPP,4%,3%
110056,220 ,160 ,45 ,0 ,SUPP,100 ,5 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,55 ,70%,21%,0%,SUPP,46%,3%,0%,0%,0%,3%,0%,0%,5%,25%
110057,170 ,150 ,60 ,0 ,5 ,85 ,5 ,0 ,0 ,0 ,5 ,0 ,0 ,5 ,15 ,90%,36%,0%,2%,49%,4%,0%,0%,0%,2%,0%,0%,2%,8%
137740,190 ,160 ,35 ,SUPP,5 ,110 ,15 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,10 ,87%,18%,SUPP,2%,57%,9%,0%,0%,0%,3%,0%,0%,6%,6%
137695,130 ,100 ,30 ,0 ,5 ,65 ,5 ,0 ,0 ,0 ,10 ,0 ,0 ,10 ,20 ,78%,21%,0%,4%,50%,3%,0%,0%,0%,7%,0%,0%,7%,16%
133580,100 ,80 ,50 ,0 ,SUPP,25 ,5 ,0 ,0 ,0 ,SUPP,0 ,0 ,5 ,10 ,82%,48%,0%,SUPP,26%,5%,0%,0%,0%,SUPP,0%,0%,7%,11%
138342,120 ,100 ,35 ,0 ,SUPP,65 ,5 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,10 ,86%,27%,0%,SUPP,53%,5%,0%,0%,0%,4%,0%,0%,7%,7%
110183,10 ,10 ,5 ,0 ,SUPP,0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,100%,25%,0%,SUPP,0%,0%,0%,0%,67%,0%,0%,0%,0%,0%
133743,10 ,10 ,SUPP,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,100%,SUPP,0%,0%,0%,0%,0%,0%,89%,0%,0%,0%,0%,0%
110048,170 ,140 ,25 ,SUPP,5 ,95 ,15 ,0 ,0 ,0 ,10 ,0 ,0 ,15 ,10 ,84%,14%,SUPP,4%,55%,10%,0%,0%,0%,5%,0%,0%,10%,6%
110050,80,70,25,0,SUPP,40,0,0,0,0,5,0,0,10,10,81%,31%,0%,SUPP,47%,0%,0%,0%,0%,5%,0%,0%,10%,10%
136733,210 ,190 ,50 ,SUPP,5 ,125 ,5 ,0 ,0 ,SUPP,10 ,0 ,0 ,15 ,10 ,88%,24%,SUPP,3%,58%,1%,0%,0%,SUPP,5%,0%,0%,7%,5%
136647,280 ,240 ,55 ,SUPP,10 ,175 ,0 ,0 ,0 ,0 ,10 ,0 ,SUPP,25 ,20 ,85%,19%,SUPP,3%,62%,0%,0%,0%,0%,4%,0%,SUPP,9%,6%
110063,260,230,35,SUPP,5,185,5,0,0,0,10,0,5,20,5,89%,14%,SUPP,1%,72%,1%,0%,0%,0%,5%,0%,1%,8%,2%
138525,140 ,100 ,30 ,0 ,10 ,60 ,0 ,0 ,0 ,0 ,15 ,0 ,5 ,25 ,10 ,75%,23%,0%,6%,43%,0%,0%,0%,0%,9%,0%,2%,18%,7%
137465,240 ,220 ,30 ,SUPP,5 ,175 ,SUPP,0 ,0 ,0 ,10 ,0 ,0 ,20 ,10 ,88%,12%,SUPP,2%,72%,SUPP,0%,0%,0%,3%,0%,0%,8%,4%
137777,170 ,140 ,45 ,0 ,10 ,80 ,10 ,0 ,0 ,0 ,15 ,0 ,0 ,20 ,10 ,83%,25%,0%,5%,47%,5%,0%,0%,0%,8%,0%,0%,12%,6%
110102,180 ,160 ,20 ,5 ,5 ,135 ,SUPP,0 ,0 ,0 ,5 ,0 ,0 ,10 ,5 ,92%,11%,2%,2%,76%,SUPP,0%,0%,0%,2%,0%,0%,5%,4%
110180,40 ,30 ,5 ,SUPP,0 ,SUPP,SUPP,0 ,0 ,25 ,0 ,0 ,0 ,SUPP,SUPP,94%,14%,SUPP,0%,SUPP,SUPP,0%,0%,71%,0%,0%,0%,SUPP,SUPP
110182,10,10,5,0,0,0,0,0,0,10,0,0,0,0,0,100%,36%,0%,0%,0%,0%,0%,0%,64%,0%,0%,0%,0%,0%
110186,20 ,20 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,0 ,SUPP,0 ,95%,16%,0%,0%,0%,0%,0%,0%,79%,0%,0%,0%,SUPP,0%
136307,190 ,160 ,35 ,0 ,5 ,110 ,10 ,0 ,SUPP,0 ,10 ,0 ,0 ,15 ,15 ,83%,18%,0%,2%,56%,6%,0%,SUPP,0%,5%,0%,0%,8%,9%
110096,110 ,90 ,30 ,0 ,SUPP,45 ,15 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,5 ,85%,29%,0%,SUPP,41%,14%,0%,0%,0%,4%,0%,0%,9%,6%
136449,120,120,0,0,0,115,5,0,0,0,0,0,0,0,SUPP,98%,0%,0%,0%,93%,6%,0%,0%,0%,0%,0%,0%,0%,SUPP
136876,180 ,140 ,75 ,0 ,5 ,50 ,5 ,0 ,0 ,SUPP,10 ,0 ,0 ,25 ,10 ,78%,44%,0%,2%,28%,4%,0%,0%,SUPP,5%,0%,0%,15%,7%
110107,130 ,110 ,35 ,0 ,SUPP,65 ,5 ,0 ,0 ,0 ,5 ,0 ,SUPP,10 ,10 ,84%,27%,0%,SUPP,53%,3%,0%,0%,0%,2%,0%,SUPP,7%,9%
136448,90,90,SUPP,SUPP,0,80,5,0,0,0,SUPP,0,0,0,0,100%,SUPP,SUPP,0%,88%,8%,0%,0%,0%,SUPP,0%,0%,0%,0%
130247,150,60,45,0,5,SUPP,5,0,0,0,5,0,0,20,75,36%,30%,0%,3%,SUPP,3%,0%,0%,0%,3%,0%,0%,13%,50%
137435,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,SUPP,0 ,83%,0%,0%,0%,0%,0%,0%,0%,83%,0%,0%,0%,SUPP,0%
110189,10 ,4 ,5 ,0 ,SUPP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,36%,27%,0%,SUPP,0%,0%,0%,0%,0%,0%,0%,0%,27%,36%
137259,150 ,140 ,25 ,SUPP,SUPP,105 ,5 ,0 ,0 ,0 ,SUPP,0 ,0 ,SUPP,5 ,95%,17%,SUPP,SUPP,73%,3%,0%,0%,0%,SUPP,0%,0%,SUPP,3%
110076,130,110,45,0,SUPP,65,SUPP,0,0,0,SUPP,0,0,10,10,83%,34%,0%,SUPP,48%,SUPP,0%,0%,0%,SUPP,0%,0%,9%,8%
110078,140 ,130 ,40 ,0 ,5 ,85 ,5 ,0 ,0 ,0 ,5 ,0 ,0 ,5 ,5 ,94%,29%,0%,2%,60%,2%,0%,0%,0%,3%,0%,0%,4%,2%
137287,150 ,130 ,50 ,0 ,5 ,75 ,SUPP,0 ,0 ,0 ,5 ,0 ,0 ,5 ,5 ,92%,36%,0%,3%,52%,SUPP,0%,0%,0%,3%,0%,0%,4%,4%
110084,120 ,120 ,5 ,5 ,0 ,110 ,SUPP,0 ,0 ,0 ,0 ,0 ,0 ,5 ,SUPP,96%,2%,2%,0%,89%,SUPP,0%,0%,0%,0%,0%,0%,3%,SUPP
110087,120 ,110 ,60 ,SUPP,SUPP,50 ,SUPP,0 ,0 ,0 ,SUPP,0 ,0 ,SUPP,5 ,96%,50%,SUPP,SUPP,43%,SUPP,0%,0%,0%,SUPP,0%,0%,SUPP,3%
136521,150,150,SUPP,SUPP,SUPP,140,SUPP,0,0,0,0,0,0,0,SUPP,99%,SUPP,SUPP,SUPP,96%,SUPP,0%,0%,0%,0%,0%,0%,0%,SUPP
137726,120 ,120 ,5 ,SUPP,0 ,105 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPP,99%,6%,SUPP,0%,88%,5%,0%,0%,0%,0%,0%,0%,0%,SUPP
136420,160,160,15,0,0,140,5,0,0,0,0,0,0,SUPP,SUPP,98%,8%,0%,0%,88%,2%,0%,0%,0%,0%,0%,0%,SUPP,SUPP
138012,140 ,130 ,75 ,0 ,SUPP,50 ,5 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,SUPP,93%,53%,0%,SUPP,36%,3%,0%,0%,0%,4%,0%,0%,6%,SUPP
135631,170 ,150 ,65 ,0 ,5 ,80 ,SUPP,0 ,0 ,0 ,5 ,0 ,0 ,10 ,10 ,90%,38%,0%,2%,48%,SUPP,0%,0%,0%,3%,0%,0%,5%,5%
110185,20 ,20 ,5 ,0 ,SUPP,0 ,0 ,0 ,0 ,15 ,0 ,0 ,0 ,0 ,0 ,100%,22%,0%,SUPP,0%,0%,0%,0%,72%,0%,0%,0%,0%,0%
140240,10 ,SUPP,SUPP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,SUPP,SUPP,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,33%,44%
136880,200 ,190 ,30 ,SUPP,SUPP,130 ,25 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,5 ,94%,15%,SUPP,SUPP,65%,13%,0%,0%,0%,2%,0%,0%,4%,2%
110059,180 ,160 ,40 ,0 ,SUPP,100 ,25 ,0 ,0 ,0 ,5 ,0 ,0 ,5 ,5 ,93%,22%,0%,SUPP,57%,14%,0%,0%,0%,2%,0%,0%,3%,4%
110060,200 ,180 ,60 ,0 ,5 ,100 ,10 ,0 ,0 ,0 ,10 ,0 ,0 ,15 ,15 ,87%,30%,0%,2%,49%,6%,0%,0%,0%,4%,0%,0%,6%,6%
139853,190 ,170 ,45 ,SUPP,5 ,95 ,20 ,0 ,0 ,0 ,10 ,0 ,0 ,15 ,10 ,86%,24%,SUPP,3%,48%,10%,0%,0%,0%,5%,0%,0%,8%,5%
110062,210 ,170 ,55 ,0 ,5 ,105 ,SUPP,SUPP,0 ,0 ,15 ,0 ,0 ,20 ,20 ,81%,26%,0%,3%,51%,SUPP,SUPP,0%,0%,6%,0%,0%,10%,9%
136637,280,270,30,0,SUPP,230,5,0,0,0,SUPP,0,0,10,5,95%,12%,0%,SUPP,82%,1%,0%,0%,0%,SUPP,0%,0%,3%,2%
110070,240 ,210 ,65 ,SUPP,10 ,115 ,20 ,0 ,0 ,0 ,15 ,0 ,0 ,20 ,10 ,87%,26%,SUPP,3%,48%,9%,0%,0%,0%,7%,0%,0%,8%,5%
136891,180 ,170 ,25 ,SUPP,5 ,125 ,10 ,0 ,0 ,0 ,5 ,0 ,0 ,5 ,10 ,92%,14%,SUPP,2%,69%,5%,0%,0%,0%,3%,0%,0%,3%,5%
110181,10 ,10 ,5 ,0 ,SUPP,0 ,0 ,0 ,0 ,SUPP,0 ,0 ,0 ,SUPP,SUPP,85%,54%,0%,SUPP,0%,0%,0%,0%,SUPP,0%,0%,0%,SUPP,SUPP
110187,20 ,20 ,SUPP,0 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,0 ,0 ,SUPP,94%,SUPP,0%,0%,0%,0%,0%,0%,89%,0%,0%,0%,0%,SUPP
110191,10 ,10 ,5 ,0 ,SUPP,SUPP,0 ,0 ,0 ,0 ,SUPP,0 ,0 ,SUPP,5 ,62%,46%,0%,SUPP,SUPP,0%,0%,0%,0%,SUPP,0%,0%,SUPP,23%
136677,210,190,55,SUPP,SUPP,15,115,0,0,0,5,0,0,15,5,90%,27%,SUPP,SUPP,7%,55%,0%,0%,0%,3%,0%,0%,7%,3%
137826,230 ,200 ,60 ,5 ,SUPP,20 ,120 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,10 ,91%,26%,1%,SUPP,10%,53%,0%,0%,0%,3%,0%,0%,4%,5%
136580,240 ,220 ,45 ,SUPP,SUPP,10 ,165 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,10 ,92%,18%,SUPP,SUPP,3%,70%,0%,0%,0%,2%,0%,0%,4%,3%
136636,120 ,110 ,20 ,SUPP,0 ,20 ,70 ,0 ,0 ,0 ,SUPP,0 ,SUPP,5 ,5 ,92%,15%,SUPP,0%,17%,57%,0%,0%,0%,SUPP,0%,SUPP,4%,4%
136887,200 ,170 ,45 ,SUPP,5 ,15 ,105 ,0 ,0 ,0 ,5 ,0 ,0 ,15 ,10 ,86%,23%,SUPP,3%,8%,52%,0%,0%,0%,4%,0%,0%,8%,6%
136650,100,80,30,0,SUPP,10,40,0,0,0,SUPP,0,0,10,10,80%,30%,0%,SUPP,12%,38%,0%,0%,0%,SUPP,0%,0%,11%,10%
137434,180 ,170 ,65 ,SUPP,5 ,20 ,80 ,0 ,0 ,0 ,15 ,0 ,0 ,5 ,10 ,92%,36%,SUPP,2%,12%,42%,0%,0%,0%,7%,0%,0%,2%,5%
137527,100 ,80 ,20 ,0 ,SUPP,10 ,55 ,0 ,0 ,0 ,SUPP,0 ,0 ,15 ,5 ,80%,19%,0%,SUPP,8%,51%,0%,0%,0%,SUPP,0%,0%,14%,7%
138177,220 ,180 ,100 ,0 ,5 ,75 ,5 ,0 ,0 ,0 ,10 ,0 ,0 ,20 ,15 ,85%,46%,0%,2%,34%,3%,0%,0%,0%,5%,0%,0%,8%,7%
138053,200 ,170 ,80 ,0 ,5 ,90 ,0 ,0 ,0 ,SUPP,5 ,0 ,0 ,10 ,15 ,87%,41%,0%,2%,45%,0%,0%,0%,SUPP,3%,0%,0%,6%,7%
137547,170 ,140 ,85 ,0 ,0 ,15 ,45 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,15 ,85%,50%,0%,0%,9%,26%,0%,0%,0%,3%,0%,0%,6%,9%
110873,230 ,210 ,50 ,0 ,SUPP,80 ,75 ,0 ,0 ,0 ,10 ,0 ,SUPP,15 ,5 ,90%,21%,0%,SUPP,35%,33%,0%,0%,0%,3%,0%,SUPP,7%,3%
137305,300 ,270 ,60 ,SUPP,SUPP,180 ,20 ,0 ,0 ,0 ,5 ,SUPP,SUPP,20 ,10 ,89%,21%,SUPP,SUPP,61%,7%,0%,0%,0%,2%,SUPP,SUPP,7%,4%
137187,180 ,150 ,65 ,0 ,SUPP,75 ,5 ,0 ,0 ,0 ,10 ,0 ,0 ,20 ,15 ,82%,37%,0%,SUPP,43%,2%,0%,0%,0%,5%,0%,0%,10%,7%
137779,180 ,140 ,65 ,0 ,SUPP,35 ,40 ,0 ,0 ,0 ,10 ,0 ,0 ,15 ,25 ,76%,35%,0%,SUPP,20%,21%,0%,0%,0%,4%,0%,0%,9%,15%
137475,300 ,280 ,95 ,SUPP,5 ,175 ,SUPP,0 ,0 ,0 ,10 ,0 ,0 ,10 ,10 ,93%,32%,SUPP,1%,59%,SUPP,0%,0%,0%,4%,0%,0%,4%,3%
137924,150 ,140 ,30 ,5 ,SUPP,25 ,80 ,0 ,0 ,0 ,5 ,0 ,SUPP,5 ,5 ,94%,19%,2%,SUPP,16%,55%,0%,0%,0%,3%,0%,SUPP,3%,3%
137377,210 ,170 ,70 ,0 ,5 ,90 ,5 ,0 ,0 ,0 ,15 ,0 ,0 ,20 ,25 ,79%,33%,0%,1%,42%,2%,0%,0%,0%,7%,0%,0%,10%,11%
137427,140 ,120 ,35 ,0 ,0 ,20 ,70 ,0 ,0 ,0 ,SUPP,0 ,0 ,15 ,5 ,87%,24%,0%,0%,14%,49%,0%,0%,0%,SUPP,0%,0%,11%,2%
136974,230 ,210 ,60 ,SUPP,SUPP,145 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,10 ,15 ,90%,27%,SUPP,SUPP,62%,0%,0%,0%,0%,6%,0%,0%,4%,6%
136463,280,260,55,SUPP,5,100,100,0,0,0,5,0,0,15,5,92%,20%,SUPP,1%,35%,36%,0%,0%,0%,1%,0%,0%,6%,1%
136775,210 ,190 ,50 ,SUPP,SUPP,15 ,120 ,0 ,0 ,0 ,5 ,0 ,SUPP,5 ,20 ,88%,24%,SUPP,SUPP,6%,57%,0%,0%,0%,2%,0%,SUPP,2%,10%
136992,280 ,260 ,75 ,0 ,SUPP,180 ,SUPP,0 ,0 ,0 ,10 ,0 ,0 ,10 ,10 ,92%,27%,0%,SUPP,64%,SUPP,0%,0%,0%,3%,0%,0%,4%,3%
137248,200 ,160 ,80 ,0 ,0 ,75 ,0 ,0 ,0 ,0 ,SUPP,0 ,0 ,15 ,25 ,80%,42%,0%,0%,38%,0%,0%,0%,0%,SUPP,0%,0%,7%,13%
136610,260,230,75,5,5,20,130,0,0,0,10,0,0,15,20,88%,29%,1%,1%,8%,49%,0%,0%,0%,3%,0%,0%,5%,7%
136442,170 ,150 ,40 ,0 ,0 ,15 ,95 ,0 ,0 ,0 ,SUPP,0 ,0 ,10 ,5 ,90%,23%,0%,0%,8%,58%,0%,0%,0%,SUPP,0%,0%,6%,4%
134193,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
110940,10 ,4 ,0 ,0 ,0 ,SUPP,0 ,0 ,0 ,5 ,0 ,0 ,0 ,SUPP,SUPP,67%,0%,0%,0%,SUPP,0%,0%,0%,50%,0%,0%,0%,SUPP,SUPP
110946,10 ,10 ,0 ,0 ,SUPP,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,SUPP,90%,0%,0%,SUPP,0%,0%,0%,0%,70%,0%,0%,0%,0%,SUPP
110949,10 ,10 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,SUPP,90%,40%,0%,0%,0%,0%,0%,0%,50%,0%,0%,0%,0%,SUPP
110951,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,SUPP,0 ,90%,0%,0%,0%,0%,0%,0%,0%,90%,0%,0%,0%,SUPP,0%
134937,10 ,10 ,SUPP,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,100%,SUPP,0%,0%,0%,0%,0%,0%,89%,0%,0%,0%,0%,0%
134972,10 ,10 ,SUPP,0 ,0 ,5 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,100%,SUPP,0%,0%,50%,0%,0%,0%,43%,0%,0%,0%,0%,0%
